,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
이제,23.70847088098526,39.01321142911911,70.66312211751938,46.49297970533371,22.811785638332367,27.53269499540329,18.28232878446579,241.13920778036118,29.51034578680992,17.249296188354492,42.02551048994064,20.43484765291214,20.227662086486816,87.89077398180962,31.095186829566956,21.41590714454651,106.87391275167465,36.364686250686646,17.425878524780273,55.48550683259964,16.84500253200531,32.701599299907684,14.85708236694336,51.291566371917725,156.6930708885193,49.68345469236374,9.394644439220428,99.53270065784454,65.83408731222153,11.757669448852539,9.365939795970917,12.517142713069916,153.38997140526772,68.22703152894974,45.4077530503273,37.083360612392426,196.23950317502022,27.315747618675232,67.6964658498764,17.67156457901001,95.95689314603806,32.47330468893051,14.108248054981232,18.556500256061554,164.71704587340355,53.36148512363434,65.66828685998917,40.87339949607849,91.17659878730774,51.19809132814407,15.781619369983673,56.08542197942734,35.60218071937561,82.02711284160614,86.53349709510803,27.872669339179993,16.66108340024948,23.40455800294876,87.02873808145523,123.41724807024002,35.16353660821915
글러브,23.718953669071198,28.04884421825409,63.62934520840645,43.23350004851818,12.396143540740013,22.357297778129578,22.70599001646042,230.1710146665573,19.951467737555504,20.528639793395996,51.78704458475113,13.65321634709835,25.66915374994278,70.44040839374065,16.686983287334442,19.46296003460884,98.97751833498478,41.41051626205444,10.171039491891861,39.493497118353844,20.812213957309723,25.144563108682632,8.72844386100769,70.90086621046066,120.1023560911417,64.42417275905609,6.014011710882187,86.49428686499596,77.13689908385277,4.6815434247255325,4.572868585586548,4.916754111647606,124.59900459647179,87.46083372831345,28.251250460743904,27.55257450044155,193.04259346425533,21.692569866776466,75.3187464773655,15.26127403974533,77.92727646231651,37.27263504266739,13.331639677286148,14.996861100196838,131.0513165742159,59.044032245874405,58.214553847908974,24.89599832892418,76.0696871727705,58.601574927568436,7.624440416693687,31.764951080083847,25.09749774634838,64.12323622405529,88.30868892371655,19.050855726003647,13.3987877368927,16.415561839938164,61.355669409036636,102.38559572398663,45.79653149843216
변화,22.40695568919182,38.31292971968651,68.71463003754616,43.50439038872719,23.760985881090164,25.928128004074097,15.925614982843399,234.8395727276802,33.91399413347244,15.688753098249435,36.66961595416069,21.056766271591187,17.683467477560043,91.99858942627907,33.27092254161835,19.904231756925583,105.44925513863564,32.709085911512375,17.75966227054596,57.581365793943405,15.047323316335678,33.9478540122509,15.69083970785141,41.32963687181473,165.85988268256187,40.92103159427643,9.455347836017609,98.52790930867195,57.4999116063118,12.399952292442322,9.796351492404938,13.235471367835999,160.26057237386703,56.9857437312603,54.05388045310974,38.65624922513962,189.77287957072258,29.39009565114975,59.95769506692886,16.112045019865036,96.97869312763214,27.523920387029648,12.26724761724472,17.418293714523315,168.4344222843647,45.789027482271194,64.00195142626762,42.64445236325264,90.8909832239151,45.05132269859314,16.631125569343567,59.896203219890594,36.23716652393341,85.67880642414093,80.6080581843853,30.891285240650177,16.16230994462967,23.07177233695984,90.1290158033371,125.27203181385994,29.157282650470734
개선,16.91974014043808,33.07432845234871,54.47042137384415,33.066869765520096,22.843676507472992,21.274585157632828,10.419300846755505,180.24158258736134,28.59057031571865,10.230814307928085,23.976525388658047,17.0286266207695,11.385072961449623,74.08695565164089,30.82288920879364,15.90707540512085,82.18404346704483,21.587901569902897,15.152885183691978,49.45430609583855,10.07000344991684,26.617679573595524,13.77703894674778,23.197026066482067,134.7193991690874,25.079260855913162,7.938087180256844,76.55455392599106,37.578407384455204,12.367791712284088,9.32724791765213,13.177839040756226,129.2332887351513,35.83232609182596,45.93679425120354,30.945119723677635,143.50855274498463,22.322671994566917,42.118290185928345,13.975714474916458,81.55412980914116,19.58697285503149,9.691877081990242,14.239637210965157,138.25278635323048,32.00469824671745,50.464971482753754,36.956727117300034,72.96512071788311,29.609692707657814,15.196472644805908,54.36234478652477,29.939000219106674,70.96955785155296,56.366044864058495,24.59766274690628,13.815534770488739,19.391599878668785,76.70894369482994,99.51404179632664,18.618543043732643
스킨,18.40624688565731,26.723833739757538,56.60487841069698,35.72068454325199,13.578732967376709,19.764945030212402,14.79854716360569,209.70837576687336,22.760768249630928,14.337744578719139,37.79858811199665,13.452105343341827,17.3961134403944,71.48869206011295,19.753898441791534,15.946999341249466,92.28901606798172,30.27542434632778,10.441827028989792,42.279985427856445,14.096548184752464,24.811114937067032,9.339072316884995,47.34187062084675,128.26442037522793,43.486210867762566,5.837077379226685,79.98582585155964,57.77535869181156,5.292200744152069,4.922325849533081,5.727655410766602,128.60860888659954,62.09353981912136,35.19505123794079,28.096198439598083,173.09887762367725,20.47926391661167,56.844897881150246,12.364890068769455,77.88218839466572,25.59261979162693,9.813095092773438,12.464578002691269,134.04975612461567,43.36803708970547,53.539392083883286,27.386850386857986,72.55924372375011,43.82242031395435,9.00068661570549,38.67139399051666,24.82726362347603,68.18421186506748,72.01745973527431,23.57227036356926,11.820808589458466,15.694320142269135,66.04427960515022,101.83459211885929,31.424988076090813
장애물,24.57678124308586,36.57144668698311,72.11127924919128,46.98926278948784,19.142079710960388,26.596812218427658,20.018297284841537,257.8265744447708,29.48470377922058,18.73200234770775,47.02391842007637,18.98528265953064,22.494506984949112,90.3618032336235,27.17718431353569,20.93119576573372,113.14467605948448,39.37404856085777,15.341227501630783,53.69164350628853,18.38235232234001,32.36920943856239,12.894437730312347,58.71340134739876,160.55738776922226,55.14267060160637,8.467529326677322,101.83324038982391,72.2978403866291,8.702557504177094,7.62811753153801,9.326020181179047,159.5858244895935,76.58440944552422,45.38868862390518,36.15352299809456,211.1974499821663,27.668076008558273,72.85960045456886,16.81415829062462,97.72478926181793,33.96278616786003,13.4182268679142,17.4989592730999,167.7510753273964,55.85716834664345,67.28791755437851,37.579825043678284,93.02986198663712,55.71439662575722,13.192503899335861,51.36022701859474,34.00060224533081,84.20333516597748,91.91505190730095,28.796624183654785,15.901861757040024,21.600332111120224,83.8274478316307,127.20650070905685,39.27577593922615
신규,21.07850083708763,38.847605526447296,67.31251975893974,42.14391604065895,24.31846022605896,25.884874165058136,13.929147899150848,229.36871442198753,33.28361761569977,13.847623616456985,33.24135819077492,21.051738142967224,15.471856981515884,90.56743404269218,34.19175714254379,19.3019178211689,103.09883812069893,29.7097005546093,18.085379004478455,58.25975665450096,13.162838488817215,33.283400893211365,15.882467061281204,35.79283148050308,164.98431915044785,36.0815966129303,9.503154456615448,96.38660886883736,52.993805915117264,12.753499031066895,10.05291622877121,13.67661190032959,158.6165320277214,51.14694285392761,52.98564952611923,38.34307789802551,183.71722629666328,28.00364601612091,56.46348485350609,16.001965016126633,96.92378929257393,25.26409637928009,11.90444353222847,17.315374583005905,168.3717379271984,42.98957568407059,62.71250855922699,43.498697996139526,90.26286861300468,41.596769869327545,17.102480113506317,61.85180616378784,36.21510112285614,85.70163705945015,76.36133086681366,31.211471736431122,16.050166606903076,23.179948925971985,90.97709137201309,123.76451876759529,26.063600897789
누구,21.169947117567062,37.952911883592606,67.60187956690788,42.28146713972092,22.80376386642456,25.60965645313263,14.276899456977844,234.51048523187637,32.936769276857376,14.195361167192459,34.76584976911545,20.49617725610733,16.048167288303375,90.93406665325165,32.57651472091675,18.955022543668747,105.00874119997025,30.67387691140175,17.380040407180786,57.389444559812546,13.47277894616127,33.05987614393234,15.030642837285995,38.08973407745361,166.28119033575058,37.634017527103424,9.20673656463623,97.13294607400894,55.368848502635956,11.525277256965637,9.31636530160904,12.399018347263336,160.3084815442562,53.73165613412857,52.42312568426132,37.88822200894356,188.2008494436741,28.08793818950653,58.165168821811676,15.599733233451843,97.11326923966408,25.678707271814346,11.630822479724884,16.909141540527344,169.41805544495583,43.89862257242203,63.23637971282005,42.41820603609085,91.02571415901184,43.28510329127312,16.250452160835266,60.32974851131439,35.903234511613846,86.34942364692688,78.55396467447281,31.577667474746704,15.6908500790596,22.732879728078842,89.93738201260567,125.27473011612892,27.319529116153717
갱도,23.968310594558716,39.33960473537445,72.87462663650513,46.604163348674774,22.784550547599792,27.394853830337524,17.969753444194794,254.3121155500412,32.75019431114197,17.220958650112152,42.28625559806824,20.77972239255905,20.099779844284058,94.29645085334778,32.02130174636841,21.13129413127899,112.9706962108612,36.30975979566574,17.38353168964386,58.33161133527756,16.731433153152466,34.16615706682205,15.013043880462646,49.88155448436737,169.339948117733,48.13640522956848,9.373322248458862,103.41784828901291,65.75214868783951,11.27681016921997,9.255111038684845,12.072859764099121,165.78250002861023,67.32296705245972,51.28714978694916,38.779067516326904,206.42379981279373,29.04669862985611,67.8385146856308,17.223558008670807,101.68569642305374,31.276160657405853,13.314347386360168,18.194060742855072,175.1156702041626,51.87495577335358,67.9565172791481,42.139064252376556,95.54777801036835,51.017710506916046,15.757299244403839,58.899412393569946,36.51380640268326,88.58205741643906,87.89598280191422,31.014467418193817,16.72324126958847,23.315342247486115,91.03624707460403,130.76732259988785,34.50470018386841
벌꿀,25.678878158330917,37.070549339056015,74.18428868055344,48.52532896399498,19.739629298448563,27.119692236185074,21.514545649290085,262.9386252760887,29.29971531033516,20.035754293203354,49.956791788339615,18.951870560646057,24.21675553917885,90.4559965133667,27.353450149297714,21.982538014650345,115.29097709059715,41.351881057024,15.257451087236404,54.10554304718971,19.899027436971664,32.488167494535446,13.204958140850067,63.43424233794212,159.42276602983475,59.35873273015022,8.477572590112686,103.36977308988571,75.99228522181511,9.060729801654816,7.773306101560593,9.654985904693604,159.4600293636322,81.8787325322628,44.50705862045288,36.440262109041214,216.31933748722076,27.70333680510521,76.45482179522514,17.66705498099327,98.64533168077469,36.43785443902016,14.325333446264267,18.05119886994362,168.17663270235062,59.12633726000786,68.65875574946404,37.24497753381729,93.76235991716385,58.31711980700493,13.130965143442154,50.79291686415672,33.887511283159256,84.08644425868988,94.57647296786308,27.796851933002472,16.470563262701035,21.818891435861588,84.22899827361107,127.5725799202919,42.41346499323845
모든,24.108125299215317,36.16483396291733,71.96183568239212,46.10711947083473,19.494520753622055,26.028252094984055,19.227266281843185,256.5915266573429,30.14359676837921,18.30075564980507,46.01374104619026,18.6618469953537,21.916612416505814,90.21973976492882,27.590153098106384,20.52139440178871,113.00674042105675,38.26596060395241,15.03136494755745,54.31337359547615,18.006400913000107,32.139811247587204,13.05377048254013,56.69788858294487,161.8327354490757,53.097794622182846,8.284087032079697,101.12391743063927,70.67563953995705,8.78668275475502,7.559925347566605,9.423787742853165,160.16685923933983,74.3558209836483,46.57324478030205,36.31140801310539,209.7439137995243,27.62923714518547,71.32109078764915,16.561125963926315,97.68223604559898,33.016766756772995,13.096653491258621,17.083906799554825,168.46580091118813,54.53628954291344,66.82660141587257,37.54764410853386,92.74690434336662,54.27343222498894,13.302165299654007,52.363098442554474,33.87883773446083,84.97455808520317,90.26192101836205,29.115217328071594,15.862400561571121,21.557046979665756,85.01648879051208,127.18801364302635,38.47663936018944
호수,22.156830459833145,37.8681660592556,69.55750951170921,43.92938968539238,21.78970569372177,26.143447756767273,15.75803193449974,244.81618106365204,32.2612621486187,15.404624223709106,38.43556761741638,20.16162484884262,17.79924374818802,92.04748320579529,31.241109669208527,19.580823868513107,108.98609644174576,33.22762796282768,16.892830848693848,57.08987843990326,14.737823069095612,33.20237383246422,14.429138660430908,43.957001745700836,167.4727012515068,42.56460428237915,9.054760754108429,99.70503863692284,60.66500398516655,10.615264296531677,8.807490766048431,11.427591145038605,162.8196493089199,60.527343690395355,51.00523680448532,37.7786386013031,197.66727650165558,28.135568410158157,62.69589480757713,15.985791623592377,98.84064728021622,27.977872997522354,12.118505865335464,17.12399411201477,171.7997975051403,47.494265645742416,65.28019565343857,41.48847186565399,92.88092970848083,47.16043356060982,15.46575665473938,58.60226973891258,35.74336987733841,87.3063753247261,83.1908910870552,31.46472704410553,15.81900680065155,22.60775077342987,89.4807457625866,127.96251574158669,30.704818427562714
라이플,25.25571671128273,32.291907489299774,69.16203913092613,46.511641412973404,15.806431382894516,24.78132051229477,23.10481294989586,246.44070500135422,24.079826921224594,21.089920789003372,52.420703411102295,16.294083446264267,25.957844763994217,79.57831719517708,21.411306381225586,21.11815443634987,106.82658737897873,42.71890398859978,12.582238733768463,45.919440150260925,21.229420095682144,28.805239766836166,10.927259057760239,70.22595390677452,136.91168689727783,64.65795764327049,7.195642292499542,94.95749768614769,78.62927696108818,6.811031699180603,6.101068943738937,7.188330233097076,139.7834798693657,87.72340270876884,35.2185820043087,31.816378563642502,205.41348564624786,24.75934588909149,77.62408164143562,16.659601747989655,86.96068331599236,38.138960391283035,14.209889769554138,16.70150515437126,147.07054495811462,60.804499715566635,63.42870807647705,30.355008125305176,84.11621081829071,60.097281724214554,10.104750752449036,39.572905123233795,29.112272769212723,72.44952389597893,92.99076917767525,22.5489521920681,14.994787454605103,19.008429646492004,71.36000275611877,113.67318895459175,45.79378953576088
서비스,25.529575049877167,39.397458374500275,75.34189647436142,49.075212478637695,22.1144477725029,28.127143919467926,20.41787475347519,262.85402619838715,31.076189815998077,19.21763426065445,47.47792226076126,20.525878429412842,22.861033976078033,93.37827157974243,30.56635147333145,22.414822101593018,115.86251336336136,39.95894104242325,16.892358541488647,57.3958842754364,18.926215708255768,34.03058463335037,14.709240913391113,58.9312784075737,165.61460465192795,55.94475066661835,9.201660633087158,105.47846007347107,73.02914941310883,10.764228224754333,8.883477210998535,11.48156863451004,163.89638721942902,77.20972806215286,47.615055441856384,38.51521623134613,215.01151186227798,28.671092808246613,74.35351145267487,18.162713944911957,101.44085443019867,35.219466269016266,14.564809441566467,18.855289459228516,173.82928001880646,57.74314045906067,69.71070474386215,40.65627235174179,96.19455188512802,56.3173925280571,14.970047414302826,55.800113260746,35.950780391693115,86.94350188970566,93.53965240716934,29.437048733234406,17.14947074651718,23.286523520946503,89.41570353507996,130.76286953687668,39.88792288303375
점검,21.99669799208641,39.4446667432785,67.06111335754395,43.67557793855667,24.954841136932373,26.823162734508514,15.805084526538849,222.82725185155869,29.934613078832626,14.987976849079132,35.60740199685097,21.06756955385208,17.08068609237671,85.55022007226944,33.71043682098389,20.826385736465454,99.53631660342216,31.605288833379745,18.340866148471832,56.14269781112671,14.559331804513931,32.30947104096413,16.152740597724915,41.57104450464249,151.93083488941193,41.828810304403305,9.626421868801117,94.44380187988281,56.161720633506775,13.655593693256378,10.521796882152557,14.53698354959488,147.54140612483025,57.152234464883804,46.49248477816582,37.13719201087952,180.02611508965492,26.200315803289413,59.66860166192055,17.347770780324936,93.15823519229889,28.530182480812073,13.505445539951324,18.37141114473343,159.06723460555077,47.282251834869385,62.024652272462845,42.22849300503731,86.92824295163155,44.00542142987251,17.015498459339142,58.31090199947357,35.029225170612335,79.43167206645012,77.25418293476105,27.571526646614075,16.539268791675568,23.2425434589386,87.0444156229496,117.19045630097389,29.264150232076645
연습,23.340935438871384,39.178821593523026,72.17340037226677,46.101002246141434,22.673627376556396,27.14143854379654,17.045129597187042,251.17506566643715,32.87891164422035,16.623368948698044,40.7890108525753,21.125252544879913,19.171705931425095,93.95830500125885,32.199917018413544,20.672543823719025,111.66691994667053,35.37276753783226,17.63598519563675,58.48245960474014,15.947216957807541,34.43612939119339,15.21869021654129,47.735386937856674,170.12248787283897,46.05559614300728,9.442253470420837,103.01666778326035,64.24232968688011,11.274982988834381,9.214830219745636,12.101001560688019,165.3797226548195,64.6177983880043,51.592591881752014,39.23419839143753,203.30664917826653,29.2511468231678,66.12983480095863,16.74312198162079,100.3533726632595,30.026420891284943,13.036972433328629,18.046495020389557,174.8899266421795,50.649628043174744,67.28003531694412,42.68718159198761,95.20214596390724,49.96295291185379,16.077171981334686,59.58174839615822,36.87637799978256,88.37846839427948,87.20049116015434,31.691529154777527,16.497759580612183,23.533452332019806,91.72295966744423,130.61831387877464,33.022420167922974
얼굴,23.824224412441254,40.11460715532303,72.93338394165039,46.52772229909897,24.14521610736847,27.590217351913452,17.471363246440887,250.82217618823051,33.31090724468231,16.882242619991302,40.93308046460152,21.354063630104065,19.502746641635895,94.36155617237091,33.548787117004395,21.392270147800446,111.82027852535248,35.41168528795242,17.989729046821594,59.469342052936554,16.39366865158081,34.56898275017738,15.850556313991547,47.791752487421036,169.50998562574387,46.59320801496506,9.618217051029205,103.20063176751137,63.83237773180008,12.319531917572021,9.840811312198639,13.162577390670776,165.23930472135544,64.9475704729557,52.19852864742279,39.49577450752258,203.254135876894,29.15219485759735,66.30807816982269,17.500503838062286,101.60312905907631,30.747996985912323,13.525099873542786,18.496448695659637,175.19405603408813,51.09934166073799,67.70200428366661,43.28690004348755,95.2199644446373,49.596219062805176,16.62115740776062,60.665658831596375,37.020633697509766,88.47304004430771,86.3749997317791,31.06924045085907,17.045778334140778,23.852545082569122,92.75882613658905,130.20758545398712,33.358855456113815
스피드,24.504366755485535,30.10411897301674,66.70962335169315,44.879032641649246,13.934839203953743,23.53118622303009,22.89894938468933,240.5383838713169,22.330395832657814,20.846361458301544,52.330120861530304,14.849030569195747,25.882369339466095,75.69933660328388,18.97567155957222,20.21483626961708,103.93936342000961,42.12435421347618,11.270598709583282,42.948964059352875,21.04617542028427,27.015485018491745,9.715043619275093,70.56153601408005,130.12523871660233,64.39716175198555,6.5772745013237,91.23246848583221,78.13880223035812,5.541739538311958,5.239567220211029,5.846814468502998,133.8538937419653,87.74848812818527,32.31367039680481,29.759950309991837,200.91553069651127,23.379588663578033,76.73497405648232,15.880465537309647,83.34763386845589,37.6590710580349,13.656949937343597,15.766356736421585,140.57303954660892,59.83194237947464,61.185568034648895,27.60481260716915,80.80804595351219,59.475099712610245,8.741833508014679,35.91723981499672,27.16340872645378,69.30459967255592,90.9520053267479,21.152474224567413,14.176297217607498,17.63767981529236,66.73159597814083,109.11434161663055,45.87937355041504
잠시,23.19970938563347,30.159591883420944,62.99268636107445,43.41761288046837,15.027438580989838,23.268554538488388,21.281092911958694,221.94793310761452,21.77982860803604,19.567382603883743,47.68542903661728,16.002408117055893,23.713484793901443,72.95777954161167,20.265718311071396,19.919895470142365,96.41802367568016,39.728524804115295,12.513419479131699,42.13174346089363,19.427693158388138,27.486744672060013,10.717331916093826,64.83888337016106,124.37583895027637,60.063308864831924,7.063527226448059,87.86539274454117,72.39542117714882,6.993919998407364,6.029652625322342,7.348576217889786,126.43932311236858,80.572264701128,31.956646010279655,30.156986445188522,186.03728468716145,23.289689421653748,70.6101345717907,15.277131289243698,78.05535843968391,35.05260470509529,13.443757116794586,15.815700441598892,133.14697289466858,56.36514416337013,58.35236397385597,28.865545094013214,76.36038994789124,55.634967505931854,10.021637678146362,36.29794263839722,27.33934086561203,64.96785721182823,86.44699293375015,20.78643473982811,13.780923575162888,18.079391062259674,65.94894926249981,104.00263372063637,41.422314673662186
주기,23.40629529953003,39.5751291513443,72.31877958774567,46.10510611534119,23.3496515750885,27.25978398323059,16.98740917444229,250.4689558148384,33.26788914203644,16.563258588314056,40.408638030290604,21.295674979686737,19.061530470848083,94.31719225645065,32.92034900188446,20.853218853473663,111.54754191637039,35.082840263843536,17.837674975395203,59.03959637880325,15.931985080242157,34.56820356845856,15.530967831611633,46.99029463529587,170.46947556734085,45.59340873360634,9.533167600631714,103.03426215052605,63.492617070674896,11.757790088653564,9.4965740442276,12.597964763641357,165.6678465604782,63.880160480737686,52.27043414115906,39.45508712530136,202.68105748295784,29.308696269989014,65.62031891942024,16.94798171520233,100.85284462571144,29.961027145385742,13.131638288497925,18.173549711704254,175.29198163747787,50.34458351135254,67.35275042057037,43.144053399562836,95.21551483869553,49.377733796834946,16.391570329666138,60.374019742012024,37.035430908203125,88.60433804988861,86.4770300090313,31.651727855205536,16.680066525936127,23.683998823165894,92.44798174500465,130.58725038170815,32.67517137527466
추천,23.989407509565353,40.73563879728317,72.13068249821663,46.40619370341301,25.174441933631897,27.8408822119236,17.732873916625977,243.87556928396225,33.00302430987358,16.83714070916176,39.996757954359055,21.594916701316833,19.431857764720917,92.75242227315903,34.36703807115555,21.685549318790436,108.85689306259155,35.033132046461105,18.4763503074646,59.02271527051926,16.472575217485428,34.248573541641235,16.2412428855896,46.62112194299698,165.24875515699387,46.13973248004913,9.850258588790894,101.53910306096077,62.134170562028885,13.303622245788574,10.446520030498505,14.162981390953064,161.08448338508606,63.48403558135033,51.5914603471756,39.04833519458771,197.39264971017838,28.89290252327919,65.416906863451,18.004220366477966,100.41920399665833,31.062787771224976,13.862358540296555,18.91507977247238,171.55744391679764,50.72794711589813,66.64401739835739,43.629169285297394,93.73879364132881,48.53205826878548,17.1170836687088,60.83636322617531,37.032491862773895,86.36611765623093,84.386321246624,29.752196788787842,17.33800894021988,24.080637991428375,91.72468560934067,127.06334114074707,32.825418919324875
네이팜,21.593050464987755,21.475262869149446,54.26776276901364,37.64306406676769,8.262991026043892,18.130463168025017,22.211171820759773,197.41348137706518,15.617415890097618,19.937681779265404,49.186752781271935,10.533994808793068,25.083997502923012,57.24445338919759,10.78507573902607,16.852196007966995,84.07077240943909,39.103825092315674,7.134414814412594,29.867750000208616,20.37190569937229,20.55422405898571,6.311771407723427,69.5006686002016,94.69727835431695,62.39849874377251,4.481373816728592,72.8025583550334,72.0340795814991,2.5442960672080517,2.875951550900936,2.577758725732565,100.5106185413897,83.54159857332706,21.317002549767494,22.010037377476692,167.7546986527741,18.690094493329525,69.17397969961166,12.791574351489544,62.11212247237563,35.03396102786064,11.752232491970062,12.407175570726395,103.99260870739818,54.32546678185463,48.92190532758832,17.455146826803684,62.175675950944424,54.57892781496048,4.6481876745820045,20.54859021306038,19.465259827673435,50.26534803956747,79.44118162989616,13.872154235839844,11.02670069783926,12.684297375380993,46.28917882218957,83.4045543037355,44.14916427433491
물의,25.86148703098297,39.34925192594528,74.20385867357254,48.98677200078964,22.89513647556305,28.071980476379395,21.115866541862488,254.66742742061615,31.125735640525818,19.753800570964813,47.115113258361816,20.80106472969055,23.30739289522171,91.94556945562363,31.036080479621887,22.773879826068878,112.63447552919388,40.35140419006348,17.302165627479553,56.40056997537613,19.505781829357147,34.07759618759155,15.150057017803192,58.93384575843811,161.0243416428566,56.484868943691254,9.436201751232147,104.03718620538712,72.07936698198318,11.705998003482819,9.401007354259491,12.400100648403168,159.42638260126114,76.74961745738983,47.829396426677704,38.33265042304993,209.11472380161285,29.101595163345337,73.40944027900696,18.322354316711426,99.13260197639465,35.739715576171875,14.84325796365738,19.094729006290436,168.80338299274445,57.524281442165375,68.64203041791916,40.567001044750214,93.89662480354309,55.85113990306854,15.33811354637146,54.93745148181915,35.75213372707367,84.26864296197891,92.3517045378685,28.088467597961426,17.24887579679489,23.33610647916794,87.79977834224701,127.44625270366669,39.716480791568756
열차,22.525368064641953,33.698692351579666,67.75134819746017,44.12722131609917,16.622545331716537,24.716245859861374,18.416480749845505,243.11208546161652,26.05906245112419,17.369723230600357,44.85676512122154,17.26287379860878,21.04618790745735,82.26677897572517,24.07162243127823,19.256753236055374,106.15543791651726,36.9071099460125,13.917524963617325,49.45977187156677,16.98192408680916,29.52095115184784,11.554983884096146,56.49914833903313,148.2594739794731,52.17952498793602,7.715437978506088,94.87113243341446,69.50489661097527,7.15326914191246,6.495398849248886,7.740988045930862,147.32382029294968,73.21069446206093,39.18183195590973,33.373187839984894,198.5615616440773,24.933996498584747,69.93250051140785,15.496586233377457,90.18420282006264,32.118187576532364,12.698629885911942,16.333372861146927,156.41715505719185,53.502869218587875,62.764506220817566,34.317055732011795,87.35444778203964,53.345548778772354,11.72155699133873,47.033308774232864,31.388362646102905,78.2234927713871,87.26984524726868,26.647482305765152,14.627883464097977,20.032733649015427,77.57745033502579,118.39201405644417,37.86065235733986
챔피언십,24.796797513961792,38.70077037811279,73.93841046094894,47.83561372756958,21.717804193496704,27.56484353542328,19.480028867721558,260.1173555254936,31.282106161117554,18.4865083694458,45.8910311460495,20.156746923923492,21.91995394229889,93.34527271986008,30.30220115184784,21.741160094738007,114.99791836738586,38.69687473773956,16.61229395866394,57.04880315065384,18.126225888729095,33.74427193403244,14.376036167144775,56.186166524887085,166.265844643116,53.44511413574219,9.057216227054596,104.31855368614197,70.78412139415741,10.451347470283508,8.679286360740662,11.163700461387634,164.2477554678917,74.28280931711197,48.44093030691147,38.13928306102753,212.6040787100792,28.509150862693787,71.90345925092697,17.55428236722946,101.12910687923431,33.68129622936249,13.89619755744934,18.254613995552063,173.56758171319962,55.555217921733856,68.96631145477295,40.378477811813354,95.36285489797592,54.59511888027191,14.810498356819153,55.88181096315384,35.6332243680954,87.26845180988312,91.53696554899216,29.955825865268707,16.715433537960052,22.911259710788727,89.07932859659195,130.60800170898438,38.14796656370163
불균형,23.698476910591125,39.766629457473755,72.71952676773071,46.30610704421997,23.76700049638748,27.270516335964203,17.331213623285294,249.9448175728321,33.57616072893143,16.858875572681427,40.694773614406586,21.436575293540955,19.400817036628723,94.23369073867798,33.290028274059296,21.072140514850616,111.35817188024521,35.330732613801956,17.94014573097229,59.218386590480804,16.30553311109543,34.66180205345154,15.81747817993164,47.4252125620842,169.89923387765884,46.068600326776505,9.578396320343018,103.0008205473423,63.61011818051338,12.096116662025452,9.690414249897003,12.941651105880737,165.15660285949707,64.21639755368233,52.604009211063385,39.631269097328186,202.23186573386192,29.503283858299255,66.04702320694923,17.166834235191345,100.7134792804718,30.37457910180092,13.33067262172699,18.35720521211624,174.7876490354538,50.6788224875927,67.24799653887749,43.23964726924896,95.09744870662689,49.50672596693039,16.553251445293427,60.515334606170654,37.08615982532501,88.2972303032875,86.48350486159325,31.327273190021515,16.889611423015594,23.792088866233826,92.53383588790894,130.00000861287117,33.12628272175789
브룩,25.78013974428177,37.398483872413635,74.38903418183327,48.755771815776825,20.134637653827667,27.348574995994568,21.614891469478607,262.4518638551235,29.23653170466423,20.093842804431915,49.97931653261185,19.050933301448822,24.28341382741928,90.30216032266617,27.69147437810898,22.19045317173004,115.14777743816376,41.44534432888031,15.442238748073578,54.313715279102325,19.988674342632294,32.53872212767601,13.379466772079468,63.54106962680817,159.02221179008484,59.58681547641754,8.575227916240692,103.49583196640015,76.05870777368546,9.35688716173172,7.94636207818985,9.957078158855438,159.0319350361824,82.04577910900116,44.3294911980629,36.515727549791336,215.97186732292175,27.678134322166443,76.62461704015732,17.908472895622253,98.81744611263275,36.745060205459595,14.528318166732788,18.24629843235016,168.1500805914402,59.466920495033264,68.81097948551178,37.50480902194977,93.83211308717728,58.422206819057465,13.344083487987518,51.14260172843933,34.058424293994904,83.99421894550323,94.62931782007217,27.545268416404724,16.637845814228058,22.045167684555054,84.59139066934586,127.47473126649857,42.5515421628952
뿌리,23.557979464530945,37.646930783987045,72.00365018844604,45.87948828935623,20.947607547044754,26.4455449283123,17.797456204891205,254.22104382514954,32.05893129110336,17.215086102485657,42.806459844112396,20.072197765111923,20.180778086185455,92.84656864404678,30.007459431886673,20.322533816099167,112.47693654894829,36.4243940114975,16.401065558195114,56.70242688059807,16.646314084529877,33.53896006941795,14.144442230463028,51.0492080450058,167.94882953166962,48.45861440896988,8.885792344808578,102.27480262517929,66.70970606803894,9.91360130906105,8.350819915533066,10.658680886030197,164.2813861966133,68.1283403635025,50.109401881694794,38.0309918820858,206.37403792142868,28.78275817632675,68.04530888795853,16.405274003744125,99.2539102435112,30.86332768201828,12.815997391939163,17.46135899424553,172.86365342140198,51.75385391712189,66.94980090856552,40.485564947128296,94.4121116399765,51.58724397420883,14.77765241265297,56.55563649535179,35.681922763586044,87.36297816038132,88.52170473337173,31.039035737514496,16.088064819574356,22.558390110731125,88.87467712163925,129.66578477621078,34.95782381296158
