,brand,store,sido,gungu,address
69,nene,서울강북구미아점,서울,강북구,서울 강북구 삼양로 54길119
70,nene,경기의정부시의정부1점,경기,의정부시,경기 의정부시 호국로 1298번길18
71,nene,경기양주시덕계점,경기,양주시,경기 양주시 평화로 1412
72,nene,경기양주시장흥점,경기,양주시,경기 양주시 장흥면 호국로 177
73,nene,서울성동구행당1점,서울,성동구,서울 성동구 왕십리로길 21길25
74,nene,경기연천군대광리점,경기,연천군,경기 연천군 신서면 연신로 1155-1
75,nene,서울은평구불광점,서울,은평구,서울 은평구 불광로 197
76,nene,서울용산구원효점,서울,용산구,서울 용산구 새창로길 14길22
77,nene,경기고양시풍동점,경기,고양시,경기 고양시 일산동구 숲속마을로 2로106-2
78,nene,경기고양시주교점,경기,고양시,경기 고양시 덕양구 원당로 69번길14
79,nene,경기의정부시금오지구점,경기,의정부시,경기 의정부시 청사로 5번길8-17
80,nene,서울성북구정릉점,서울,성북구,서울 성북구 보국문로 90
81,nene,서울서대문구홍제1점,서울,서대문구,서울 서대문구 통일로 39길22-4
82,nene,경기고양시중산점,경기,고양시,경기 고양시 일산동구 탄중로 417번길7-3
83,nene,경기양주시송추점,경기,양주시,경기 양주시 장흥면 호국로 569
84,nene,서울중랑구묵2동점,서울,중랑구,서울 중랑구 동일로 163길36
85,nene,경기고양시라페스타점,경기,고양시,경기 고양시 일산동구 무궁화로 7-45
86,nene,경기파주시봉일천점,경기,파주시,경기 파주시 조리읍 송비말길 22
87,nene,서울동대문구용두1호점,서울,동대문구,서울 동대문구 정릉천동로 58
88,nene,경기포천시양문점,경기,포천시,경기 포천시 영중면 양문로 87-1
89,nene,서울마포구망원점,서울,마포구,서울 마포구 포은로 68
90,nene,서울노원구공릉점,서울,노원구,서울 노원구 공릉로 42길21
91,nene,서울동대문구신이문점,서울,동대문구,서울 동대문구 한천로 421-1
92,nene,서울노원구상계마들점,서울,노원구,서울 노원구 한글비석로 54길116
93,nene,경기파주시문산점,경기,파주시,경기 파주시 문산읍 문향로 30
94,nene,경기고양시성석점,경기,고양시,경기 고양시 일산동구 고봉로 604-32동101호
95,nene,서울성북구보문점,서울,성북구,서울 성북구 보문로 47
96,nene,경기고양시행신3점,경기,고양시,경기 고양시 덕양구 화신로 101상가동103호
97,nene,서울서대문구이대역점,서울,서대문구,서울 서대문구 연세로 2길84
98,nene,서울중랑구망우점,서울,중랑구,서울 중랑구 용마산로 493
99,nene,경기고양시식사동점,경기,고양시,경기 고양시 일산동구 위시티3로 3로53-5
100,nene,경기양주시고읍지구점,경기,양주시,경기 양주시 고읍로 35번길29-7
101,nene,서울광진구화양점,서울,광진구,서울 광진구 아차산로 21길43
102,nene,경기연천군연천점,경기,연천군,경기 연천군 연천읍 연천로 330
103,nene,경기고양시주엽1점,경기,고양시,경기 고양시 일산서구 대산로 58
104,nene,서울광진구자양2점,서울,광진구,서울 광진구 뚝섬로 52가길6
105,nene,서울광진구어린이대공원점,서울,광진구,서울 광진구 광나루로 521
106,nene,서울은평구역촌점,서울,은평구,서울 은평구 역말로 7길3-2
107,nene,서울강북구수유점,서울,강북구,서울 강북구 삼양로 74길18
108,nene,경기포천시이동점,경기,포천시,경기 포천시 이동면 성장로 1길9-1
109,nene,서울은평구신사점,서울,은평구,서울 은평구 증산로 17길8-1
110,nene,서울강북구삼각산점,서울,강북구,서울 강북구 삼양로 19길74
111,nene,경기동두천시송내지구점,경기,동두천시,경기 동두천시 동두천로 149
112,nene,서울중랑구면목1동점,서울,중랑구,서울 중랑구 사가정로 49길43
113,nene,서울노원구상계2점,서울,노원구,서울 노원구 상계로 9가길17
114,nene,경기양주시덕정점,경기,양주시,경기 양주시 화합로 1402번길24-50
115,nene,서울도봉구방학1점,서울,도봉구,서울 도봉구 도당로 27길20
116,nene,경기고양시대화점,경기,고양시,경기 고양시 일산서구 강성로 214번길16-4
117,nene,서울성북구동소문점,서울,성북구,서울 성북구 아리랑로 5길39
118,nene,경기의정부시장암점,경기,의정부시,경기 의정부시 장곡로 322번길14-9
119,nene,서울동대문구청량리점,서울,동대문구,서울 동대문구 홍릉로 50
120,nene,경기포천시내촌점,경기,포천시,경기 포천시 내촌면 내촌로 26
121,nene,서울도봉구방학2점,서울,도봉구,서울 도봉구 방학로 117
122,nene,경기연천군백학점,경기,연천군,경기 연천군 백학면 두백로 11-6
123,nene,경기양주시백석점,경기,양주시,경기 양주시 백석읍 호명로 22
124,nene,경기의정부시신곡점,경기,의정부시,경기 의정부시 시민로 176
125,nene,서울성북구장위2동점,서울,성북구,서울 성북구 돌곶이로 27길59-3
126,nene,서울성북구석관점(B),서울,성북구,서울 성북구 한천로 76길20
127,nene,서울성동구한양점,서울,성동구,서울 성동구 마조로 59
128,nene,경기포천시일동점,경기,포천시,경기 포천시 일동면 화동로 1063번길1-2
129,nene,서울성북구월곡점,서울,성북구,서울 성북구 오패산로 46
130,nene,서울성동구금호점,서울,성동구,서울 성동구 독서당로 315-4
131,nene,서울은평구응암점,서울,은평구,서울 은평구 응암로 286
132,nene,서울동대문구전농2점,서울,동대문구,서울 동대문구 답십리로 23길9
133,nene,경기고양시행신2점,경기,고양시,경기 고양시 덕양구 무원로 6무원빌딩111호
134,nene,경기의정부시금오점,경기,의정부시,경기 의정부시 하금로 25번길5
135,nene,경기고양시백마점,경기,고양시,경기 고양시 일산동구 경의로 309
136,nene,경기고양시덕이점,경기,고양시,경기 고양시 일산서구 탄중로 101번길60
137,nene,서울종로구창신점(B),서울,종로구,서울 종로구 지봉로 62
138,nene,경기의정부시호원점,경기,의정부시,경기 의정부시 평화로 428번길14
139,nene,경기파주시광탄점,경기,파주시,경기 파주시 광탄면 새뜰길 7
140,nene,경기동두천시중앙점,경기,동두천시,경기 동두천시 동광로 81번길15
141,nene,서울광진구중곡2점,서울,광진구,서울 광진구 동일로 64길14
142,nene,경기고양시신원점,경기,고양시,경기 고양시 덕양구 권율대로 831103
143,nene,서울광진구자양점,서울,광진구,서울 광진구 능동로 10길109
144,nene,서울마포구서교점,서울,마포구,서울 마포구 월드컵북로 7길11
145,nene,서울강북구번동점,서울,강북구,서울 강북구 오현로 31길129
146,nene,서울마포구성산점,서울,마포구,서울 마포구 월드컵북로 27길19
147,nene,서울동대문구휘경1점,서울,동대문구,서울 동대문구 한천로 244-11
148,nene,서울서대문구남가좌점,서울,서대문구,서울 서대문구 증가로 10길5
149,nene,서울마포구광흥창역점,서울,마포구,서울 마포구 독막로 156
150,nene,경기의정부시망월사역점,경기,의정부시,경기 의정부시 평화로 196
151,nene,서울광진구군자송정점,서울,광진구,서울 광진구 동일로 52길15
152,nene,경기의정부시가능3점,경기,의정부시,경기 의정부시 호국로 1135번길25
153,nene,서울성북구길음점,서울,성북구,서울 성북구 삼양로 12길5
154,nene,경기포천시송우점,경기,포천시,경기 포천시 소흘읍 봉솔로길 3길17
155,nene,경기고양시관산점,경기,고양시,경기 고양시 덕양구 통일로 780번길16
156,nene,서울마포구상암점(B),서울,마포구,서울 마포구 월드컵북로 47길46
157,nene,서울서대문구연희점,서울,서대문구,서울 서대문구 연희로 90
158,nene,경기파주시금촌2동점,경기,파주시,경기 파주시 황골로 69
159,nene,서울용산구숙대점,서울,용산구,서울 용산구 청파로 333
160,nene,경기고양시고양동점,경기,고양시,경기 고양시 덕양구 혜음로 56
161,nene,서울중구중림점,서울,중구,서울 중구 중림로 10
162,nene,서울용산구이촌점,서울,용산구,서울 용산구 이촌로 46
163,nene,경기고양시화정2점,경기도,고양시,경기도 고양시 덕양구 화정로 86
164,nene,서울도봉구창동점,서울,도봉구,서울 도봉구 덕릉로 59마길40
165,nene,서울은평구녹번점,서울,은평구,서울 은평구 백련산로 160
166,nene,경기의정부시신시가지점,경기,의정부시,경기 의정부시 범골로 82번길30
167,nene,경기파주시적성점,경기,파주시,경기 파주시 적성면 청송로 1020
168,nene,서울용산구보광점,서울,용산구,서울 용산구 보광로 52-1
169,nene,서울마포구홍대역점,서울특별시,마포구,서울특별시 마포구 동교로 192
170,nene,서울종로구종로점,서울,종로구,서울 종로구 수표로 26길12파고다빌딩1층
171,nene,경기파주시법원점,경기,파주시,경기 파주시 법원읍 사임당로 791
172,nene,경기파주시운정1점,경기,파주시,경기 파주시 와석순환로 307
173,nene,서울도봉구쌍문점,서울,도봉구,서울 도봉구 노해로 38길7
174,nene,경기고양시가좌점,경기,고양시,경기 고양시 일산서구 가좌로 1로38
175,nene,서울동대문구회기점,서울,동대문구,서울 동대문구 회기로 25길17-9
176,nene,서울도봉구도봉산역점,서울,도봉구,서울 도봉구 도봉산3길  3길37
177,nene,서울중랑구면목3점,서울,중랑구,서울 중랑구 용마산로 89길16
178,nene,서울중구을지로점,서울,중구,서울 중구 퇴계로 51길19
179,nene,서울은평구갈현1점,서울,은평구,서울 은평구 연서로 29길30-5
180,nene,경기파주시LCD점,경기,파주시,경기 파주시 월롱면 엘씨디로 8번길34
181,nene,서울동대문구전농점,서울,동대문구,서울 동대문구 전농로 51길35
182,nene,서울강북구수유2점,서울,강북구,서울 강북구 삼각산로 99
183,nene,서울중랑구중화점,서울,중랑구,서울 중랑구 동일로 123길91
184,nene,서울성북구종암점(B),서울,성북구,서울 성북구 종암로 19길37
185,nene,경기고양시화정1점,경기,고양시,경기 고양시 덕양구 화중로 130번길5-37
186,nene,경기의정부시민락용현점,경기,의정부시,경기 의정부시 용현로 120번길3
187,nene,서울서대문구북가좌2점,서울,서대문구,서울 서대문구 증가로 211
188,nene,경기의정부시가능2점,경기,의정부시,경기 의정부시 가능로 39번길10
189,nene,서울노원구중계4동점,서울,노원구,서울 노원구 덕릉로 89길9
190,nene,경기연천군군남점,경기,연천군,경기 연천군 군남면 군왕로 8
191,nene,경기고양시성사점,경기,고양시,경기 고양시 덕양구 마상로 169
192,nene,서울성동구성수2가점,서울,성동구,서울 성동구 성덕정길 27
193,nene,서울서대문구연대점,서울,서대문구,서울 서대문구 연세로 7안길7
194,nene,서울은평구대조점,서울,은평구,서울 은평구 통일로 73길28-1
195,nene,경기파주시운정3점,경기,파주시,경기 파주시 한빛로 9
196,nene,서울광진구중곡1점,서울,광진구,서울 광진구 면목로 148
197,nene,서울성북구성신여대점(B),서울,성북구,서울 성북구 보문로 26길83-191층
198,nene,서울중구신당2점,서울,중구,서울 중구 청구로 17길77
199,nene,서울종로구광화문점(B),서울,종로구,서울 종로구 사직로 8길20
200,nene,서울노원구상계중앙점,서울,노원구,서울 노원구 동일로 459-37상계주공1단지가상
201,nene,서울종로구독립문점,서울,종로구,서울 종로구 통일로 262
202,nene,서울중랑구면목2점,서울,중랑구,서울 중랑구 망우로 30길34
203,nene,서울노원구중계2동점,서울,노원구,서울 노원구 동일로 207길18
204,nene,경기의정부시녹양점(B),경기,의정부시,경기 의정부시 녹양로 62번길72
205,nene,경기고양시능곡점,경기,시흥시,경기 시흥시 장현능곡로 2
206,nene,서울서대문구홍은1점,서울,서대문구,서울 서대문구 간호대로 16
207,nene,서울중랑구상봉1점,서울,중랑구,서울 중랑구 신내로 52길73
208,nene,경기포천시가산점,경기,포천시,경기 포천시 가산면 가산로 324
209,nene,서울중랑구신내1점,서울,중랑구,서울 중랑구 신내로 135
210,nene,경기양주시옥정지구점,경기,양주시,경기 양주시 새터로 19번길8
211,nene,경기양주시은현점,경기,양주시,경기 양주시 은현면 은현로 61
212,nene,서울은평구구산점,서울,은평구,서울 은평구 갈현로 123
213,nene,서울마포구마포역점,서울,마포구,서울 마포구 새창로 52현대아파트상가제12동
214,nene,경기고양시고양동점,경기,고양시,경기 고양시 덕양구 혜음로 56
215,nene,서울노원구하계1점,서울,노원구,서울 노원구 공릉로 59가길28
216,nene,서울마포구공덕점,서울,마포구,서울 마포구 만리재로 86
217,nene,서울서초구반포1점,서울,서초구,서울 서초구 반포대로 316
218,nene,서울금천구시흥2점,서울,금천구,서울 금천구 금하로 756
219,nene,서울동작구대방점,서울,동작구,서울 동작구 등용로 127
220,nene,서울동작구신대방점,서울,동작구,서울 동작구 여의대방로 28
221,nene,서울서초구방배1호점,서울,서초구,서울 서초구 방배로 27길18-4
222,nene,서울영등포구여의도점,서울,영등포구,서울 영등포구 의사당대로 108
223,nene,서울관악구신림2점,서울,관악구,서울 관악구 신림로 158
224,nene,서울영등포구영등포점,서울,영등포구,서울 영등포구 영신로 9길3-1
225,nene,서울송파구거여점,서울,송파구,서울 송파구 성내천로 136
226,nene,서울동작구상도1점,서울,동작구,서울 동작구 상도로 50길9
227,nene,서울영등포구대림3점,서울,영등포구,서울 영등포구 도림로 53길34-1
228,nene,서울송파구삼전점,서울,송파구,서울 송파구 삼전로6길 6길4
229,nene,서울동작구노량진점,서울,동작구,서울 동작구 만양로 8길50
230,nene,서울강남구개포1점,서울,강남구,서울 강남구 개포로 25길12
231,nene,서울서초구양재점,서울,서초구,서울 서초구 동산로 46
232,nene,서울영등포구여의도2호점,서울,영등포구,서울 영등포구 국제금융로 7길32
