,신규,이름,플레이,이번,로그인,매칭,시간,해결,유저,로딩,상자,전설,하니,브롤러,접속,버그,공격,주말,팩토리,화가,바운티,이스트,마음,보석,한판,레드,와이파이,별로,스타,재미,연습,이벤트,슈퍼셀,감사,서버,중이,삭제,보고,크로우,미스터,너프,스파이크,프랭크,확률,제시,설치,전투,화면,스킨,최고,트론,핸드폰,포코,그래픽,이유,부탁,중독,여러가지,대형,추천,샌디,사람,광고,지역,토큰,럼블,캐릭,기분,모두,레온,인기,개월,가장,요청,친구,동생,경고,솔로,체험,무엇,맥스,추가,먼저,사전예약,역시,파이,점검,생기,이점,매일,보상,무한,상점
상자,0.037148197872744294,0.6588440493434785,0.34052489003875036,0.25574810097271533,0.3586938603270076,0.016517173875096505,0.045402877705753304,0.009683871113385268,0.5914545602446303,0.1468855663629023,1.0,0.5898582602504583,0.039867181796079044,0.2999986735359191,0.0008492694883419029,0.010507883418880452,0.006813171299783737,0.2339356358254516,0.16892222716916439,0.6656311779721317,0.43709784974560983,0.45737674230787817,0.05373795839647478,0.023393669172530863,0.7259244518205679,0.60073663676785,0.36410613459095625,0.48437413466947,0.15150414278170524,0.03610748015030966,0.9096351117548436,0.00032882113439915156,0.46523329964779064,0.32342661474850465,0.10040958717160238,0.07592300457654481,0.0006365869651487996,0.0012134951942790952,0.8851484804015156,0.003701571824628616,0.0008397336620111857,0.9663834196452092,0.9873311373189667,0.733888938697599,0.01975336845169647,0.026625125027673828,0.9443025321231744,0.0009841451028347855,0.012517529080084603,0.0937150358029634,0.264725434483342,0.07580524909568881,0.16926966535439875,0.12260008377655444,0.6491481297160366,0.6758191227647974,0.6610947959256867,0.4945592814147379,0.9790157173418177,0.008385424342755602,0.0451889348996728,0.07741596233103692,0.03148826102780539,0.3260314773903099,0.038585692541389584,0.4869706782151465,0.605501547081988,0.0312279157180649,0.022010790687302273,0.02775323566279577,0.1550027935711915,0.13126705072474382,0.020749589060197336,0.4788302580612027,0.01667783959576491,0.44908667136475733,0.30912937553197994,0.2573435216492811,0.004359141163471001,0.6959654455433077,0.1908132947119244,0.004046246527761765,0.605013739175411,0.7320158098240763,0.8110406287785024,0.5018092006951275,0.06893877837123197,0.6038278916260933,0.009600315404724502,0.017035723359760894,0.20347092610810907,0.19378385356082115,0.00028544435644937743
전설,0.08253510004505867,0.6513846227112485,0.3381134958527251,0.2839767100988681,0.8472744547400519,0.030759997516251428,0.07870795257000972,0.00703592331181919,0.597562965425307,0.10137854070999557,0.442312657671042,1.0,0.16937568084040566,0.0711276251648107,0.0010983576524919705,0.017954871258208237,0.006057579443754495,0.5873649177082024,0.35065506700330856,0.25234434527559113,0.36975019133809683,0.592757165582631,0.09187876738884534,0.050493318006969184,0.520714333130872,0.36941056077766693,0.8804626793582979,0.9432115074259265,0.16970825038013954,0.0394699738445213,0.2386453951817598,0.0002071756606236188,0.704736139110307,0.6762892506780949,0.34883707210429604,0.07824365653007931,0.00023111835553708953,0.0005903847583812575,0.8020722360238918,0.006335266521932365,0.0007699532377853043,0.43755774572482353,0.39326235401830534,0.9081905597586071,0.009164002423369925,0.045923850060574256,0.28884145781542647,0.0008859333310230861,0.025957479258466934,0.06900882515294948,0.7047046048776006,0.30254900601848983,0.29393919481375613,0.24125011788490588,0.8080469154307612,0.799000044152233,0.5129731932518298,0.41298917614968195,0.5634888395413508,0.012956122476787542,0.01467150676116029,0.12081132507109969,0.0479066714023556,0.18949966382590602,0.07423218206040134,0.4716113178175124,0.9990139982918689,0.12943585421972956,0.007221850403472159,0.005558565501638329,0.4825159345691344,0.43520319281958586,0.02157404652762893,0.855936960779063,0.041782483276489917,0.9173910320357292,0.7269144945418451,0.1964745649997271,0.0036922604632541422,0.347186919016002,0.061324164905835817,0.00391061791155113,0.33486797791937756,0.1517026506915584,0.2158989059845267,0.6180024829578801,0.2633249353969352,0.39547958706207004,0.01290079743245152,0.02101012720222925,0.06420479832964691,0.22824640175225355,0.0001702501530721675
하니,0.13764247686791875,0.005674206020030413,0.010882127909773753,0.016090953618688824,0.21203236641675102,0.06094614271615035,0.06047985595452573,0.0018087697936647023,0.011384867155937207,0.0025979810247887605,0.0003806329278127888,0.060341039359884836,1.0,4.699027632086099e-05,0.00699134250639378,0.039924616493056404,0.0034449066351238517,0.2752091187044792,0.1433754873054352,0.0002787500297929708,0.0022074801111037086,0.013353491614243596,0.05971276425719249,0.11132569972516153,0.0031075673918718205,0.0007562516281326197,0.1956238175978836,0.10805440353221711,0.015640753083038358,0.01097453544396974,5.597744435403094e-05,0.00040612752266780004,0.02638379544390339,0.08430834696089451,0.44699742025888656,0.010291562379980647,6.768939119847282e-05,0.00023786733715829624,0.0059300490995575226,0.029618649261897542,0.002084093032499097,0.0004654554160841471,0.0002698958605832749,0.021059893005369475,0.000407372216809834,0.05252106419958798,0.00010040339721732593,0.002052772909654497,0.08215020964720482,0.0030892439813262553,0.22771947473783188,0.8797937089475136,0.025723295548780258,0.037392445926984604,0.014983927752700939,0.012470669387437051,0.004247439797788696,0.002272872340518523,0.0011107986450605795,0.026329305082329377,0.00012565382014535127,0.04640790778364444,0.03501406236477923,0.00040423538587264126,0.08415949031641617,0.004131786730689148,0.054119811358920834,0.9336870336402806,0.00011379249765794111,1.8342156643107067e-05,0.5265068600985615,0.6259569846753198,0.00805761116167108,0.08500573548784081,0.16942298196594538,0.1289923343613207,0.21948292445101,0.004033793026622825,0.002560129139711463,0.0007960525186321702,0.00014811361335817904,0.0040345252224507615,0.0004988193294262835,2.4858488931674784e-05,6.503214152068227e-05,0.023665871616281905,0.5954310908738938,0.002285481077945051,0.01666533109514615,0.01423021542159485,0.00013883633738134732,0.019396330757952385,0.00031896362741965965
브롤러,0.01703070929133465,0.009394830505885722,0.45501794878366625,0.362884074224357,0.04051178123166873,0.008803237908191187,0.039120972638457145,0.022557944204841435,0.3704664672358033,0.45807855307216916,0.11553584285878743,0.0466013460125967,0.0006684986794927507,1.0,0.0001486450825207788,0.005512860746559017,0.010128294332351068,0.0491805888461213,0.08697008144451748,0.6841656844410667,0.0013183002723732309,0.003021431032128987,0.0489235361272293,0.00996301976327211,0.4437265089409776,0.003496730437141646,0.01447096781376831,0.061954989547445535,0.2671166949450198,0.06816347316705305,0.23394826383777795,0.0001268174587003294,0.004688219465485332,0.0028193471658289255,0.0005200493118313801,0.1662751708585332,0.0009654772933703115,0.001795506123669655,0.08956680887281214,0.001017595011621671,0.00032057287843566886,0.22427924256997506,0.1697240725937851,0.12706635678741263,0.09471039143422713,0.020263156549131765,0.21523505400240484,0.0004400382437632518,0.004454275542948389,0.3028328267968054,0.00399599437426095,0.001225235254375569,0.0001909143627111843,0.00010153896255662873,0.014704368347976044,0.01618639626354669,0.4674489407231166,0.0020869293881488125,0.1526632669953212,0.004900292670523004,0.30401745361416577,0.08658095833474394,0.03256175299087056,0.00033155004337729477,0.025521147035860243,0.002369639617570209,0.04559006737474851,0.0008131309463457665,0.14427592354201593,0.24834736396343568,0.016855898675328326,0.011181582595905076,0.03700178557814955,0.10831695020322525,0.003996185515376669,0.05919716584995295,0.05638487690922179,0.565290171486024,0.005618809508845522,0.607270195367729,0.8557971317510294,0.003994204506640395,0.0033613364381119538,0.4535388497189893,0.41479268455816726,0.2999823473363323,0.00033365798858117233,0.6007235628611984,0.008048277873987536,0.02141370115318538,0.8830765013954506,0.2912768639649849,0.0001091054581596405
접속,0.5678914404224351,0.004489212306998865,0.09894526406895,0.14144528202040188,0.08176217929664559,0.725144895273535,0.5116564924577262,0.5520950288775788,0.04818113119943836,0.1467552855318666,0.0037206389043522156,0.03055631152956263,0.20053759010222444,0.020449892894664427,1.0,0.7975356497858979,0.6894205192618446,0.1633781970774535,0.24854372219580384,0.013599810444707613,0.0017150481404116273,0.005169765548895627,0.47416357478365345,0.6618300496724837,0.02523347627253251,0.0013248794815181944,0.04476159017043852,0.056028159479269826,0.21493896252690758,0.4568492638339096,0.002846615832143136,0.8792224848323752,0.008397594759205576,0.015250335978160662,0.04470900707646573,0.3094928261240509,0.6111886530380827,0.6728819216836935,0.010986903727215844,0.9341500881033421,0.9508895981668287,0.005981872334514881,0.0040546795981943815,0.027020786757295155,0.29565128840138577,0.622766636039169,0.0032833869866438956,0.9360391947528245,0.7745412871365258,0.20946359325070762,0.03415297799727103,0.12734450302103162,0.004683241916254263,0.005572667940467537,0.008515124525531853,0.007968452275848904,0.032636623104907836,0.001930542642886474,0.00675025318294553,0.820900980865373,0.1361659516313039,0.38562663194257324,0.5663448488330067,0.0005835297988127999,0.5570723183331585,0.002661877522905329,0.028084205329569876,0.2861815971397493,0.19845315180305056,0.09956586990687655,0.18920358805923468,0.19614952869076493,0.5462091913033722,0.06975275176860068,0.7014429489432016,0.06387834095868312,0.11722338481256292,0.10338859241350061,0.7417697763849824,0.018329690394996156,0.04940127610418506,0.8036175429631462,0.0010921731498966924,0.00377808557320064,0.004680782171798266,0.06914378817245272,0.060417253493952876,0.0324339341022279,0.7678508708722516,0.6369263267550733,0.045534319227138846,0.18534778062504095,0.8657533349342303
버그,0.8881762220572179,0.010139344949459719,0.2491486342309756,0.33824748779225267,0.18060856677520173,0.9874696497353318,0.8610838009108457,0.7466032246136138,0.12919759194339914,0.33256602278226577,0.010233747866490488,0.0730646117366142,0.26561579243043115,0.054034888430577625,0.7500371285972763,1.0,0.8511730297916408,0.3438998414119183,0.5173574420895396,0.03888081857896661,0.0033287143259556813,0.010450061549637416,0.8256343479165161,0.9475589706554629,0.07059989639692676,0.0028347430835009555,0.09399423023603325,0.13207468829705557,0.47186818955766663,0.7732468469203522,0.008086925018562941,0.5837238109733839,0.017349179199761526,0.0290862466159438,0.06636691891775583,0.6058068304414308,0.4959773675817573,0.6109803693705452,0.028983719608385992,0.9354125960612175,0.7449216125978363,0.016932014734127986,0.01137381944363152,0.07038069949474736,0.47661452105598745,0.9441197011618485,0.009309723376830538,0.7613480261836365,0.9800716554790524,0.43727498827429273,0.06428089214033521,0.18970527916519256,0.007170606346684911,0.007898214844244522,0.019556298475534962,0.01850586116986254,0.09029488122897751,0.0038998757830436197,0.01869139524514926,0.9945921040145083,0.2616948816677316,0.7268439402759264,0.9013726133149798,0.0010221972089805285,0.8960912528161252,0.005386834780064774,0.06734538524260009,0.3707296651446992,0.33359848980751006,0.17898956595121057,0.3557141913015028,0.35286692217344645,0.8331872305696061,0.16914810106000797,0.9140994363733277,0.14859975732372951,0.2581696527659213,0.2547402886666055,0.8381609678780585,0.052145943137159104,0.12127389592434483,0.8815972766660305,0.002338685132117836,0.01082740193235714,0.013478245947545287,0.17883545975723852,0.08326056557033532,0.09005908328831842,0.9737807264121391,0.9177008780409812,0.11295848856764573,0.4219615672969842,0.5602904496117104
공격,0.7040093699903746,0.009155284060980646,0.28793916663726954,0.3753824930636445,0.13171856202078747,0.837618973061196,0.7766918007496603,0.9723390820451391,0.1428193825095364,0.4583977723580284,0.014059379932727212,0.059332256306638305,0.1375542489146725,0.1119227055754684,0.6690784906148817,0.8720170894899141,1.0,0.25297750246635586,0.42837850903013674,0.06371409362543304,0.0029113036296161154,0.008148838116734143,0.7518566808035589,0.7533636284911329,0.08868396442839983,0.0029036172412113927,0.0641115770583214,0.10447354764394673,0.5261721147409301,0.8636823116440538,0.014102268049355281,0.706086876530051,0.013071380183574429,0.019223540361932415,0.03494364033819312,0.7015094726103679,0.7993486533755948,0.8862401810660172,0.030230701368531884,0.7798981462330675,0.7888886356096032,0.023969465059052477,0.016610456240539372,0.06725533297256124,0.7680560969388132,0.8437593739509134,0.01523392971534597,0.8200390512328602,0.7791980135885789,0.5874563553847487,0.03997700053357575,0.10085612422389965,0.004507629384751986,0.004646328615698257,0.016628909258657818,0.016095714567887862,0.11097082728407216,0.003495557688296064,0.023668895736059032,0.9042743337595321,0.4940634484225947,0.6946901995177382,0.8598065216814456,0.000965343968398287,0.7651411703529839,0.004605025597054008,0.05510704577926316,0.19820501060794082,0.6229169685864238,0.4094606487303052,0.23205458902654574,0.22152313888490366,0.9410474601979089,0.14258926682764042,0.6640272657510822,0.11559316710068777,0.19349162286642002,0.3330790454663978,0.9912283820612735,0.07647118726798272,0.22723093055832352,0.9773505195532743,0.0024849582184918056,0.021615196167830295,0.024269824316818855,0.1829229850361366,0.042033427337655145,0.12007879157669767,0.9525914491907522,0.952359997014573,0.21281614562805337,0.45859106478998074,0.690612006278726
주말,0.20982980124674647,0.017327762159980994,0.2529042721190341,0.29231450071781045,0.7779092801830839,0.06119718512054269,0.17608398629474245,0.0048210495535636905,0.25953294300339846,0.06396655884093831,0.008163420545621703,0.3199294853623661,0.1741968255901793,0.0038417399363473753,0.0005106891973482883,0.029823688612419026,0.004883599474643541,1.0,0.7520121030630044,0.016290111177715703,0.002292755588813573,0.017255735714794992,0.2049634182693255,0.11730783376146223,0.09965642691421045,0.0017325999977719744,0.4004515473401936,0.5957745899189822,0.21573391397034744,0.05465918186635975,0.002374831120352202,3.462537557271758e-05,0.03983469834574751,0.07401932842389831,0.09092805940181395,0.10040816018284258,2.8010751788153792e-05,0.00013227922540199978,0.07067363233213672,0.00707894273057665,0.00028525961318216065,0.01414595153325632,0.007607079954964347,0.24481108330928428,0.0035986356090388747,0.09608239194939952,0.0037414544783771386,0.0003491510512334127,0.05027724484103941,0.05338471590676781,0.20264232668200918,0.25174670421245793,0.0049824102327949175,0.004453346208769104,0.051106357159765206,0.04660733671400377,0.13150214543149114,0.0031442379833281726,0.023721490600727514,0.018723657352538513,0.003068247048001811,0.24755715219612193,0.09271079425899514,0.00022987543130164334,0.176162290411965,0.0056046548426523235,0.28948026825576745,0.1756464337517682,0.001590526980475646,0.0004848301013769113,0.8590231919511853,0.7587926087365714,0.026476775552453168,0.6710720390137358,0.09223460891824804,0.6644840289183307,0.943225543361368,0.1170665759982182,0.0024713940649755384,0.037349298573924695,0.008514756873211824,0.0029383612377428805,0.0011911584489591193,0.0016801503997268285,0.0036799013328729087,0.4137362994842143,0.08329535039285565,0.08835979179128127,0.017399369208326267,0.030042731197630217,0.00831129295157596,0.28564324797597035,2.5145406211508926e-05
팩토리,0.4697159862150471,0.0026115564277875156,0.4276052577672845,0.5629796544027588,0.3723555965780222,0.20352748337683016,0.5021812201553233,0.042619856741275164,0.2470771225295496,0.22978756344546336,0.00301647645369354,0.10935423404941697,0.07471510375396936,0.011721154551095164,0.003204555966313238,0.11784849585488182,0.03929404680755394,0.7550077736287921,1.0,0.02017828754989674,0.00019509216638622512,0.002031926890166992,0.5630825418194544,0.30341272912953315,0.08890817076436745,0.00018279211951661043,0.11563109842304067,0.2735344789116243,0.5629940282604864,0.25596366295056966,0.0013851624588936593,0.0004806173168715236,0.005634165297691732,0.010968253904238199,0.01586107633777398,0.38112596491740947,0.0006037349314783146,0.0021527239875319343,0.024363845503369584,0.03067193520007679,0.002674504090083643,0.007372797389067762,0.0034403796650515164,0.11448887700553012,0.035291911162025014,0.3170941471005879,0.002007901342845406,0.0033257443677353962,0.1521851571709617,0.2306544937466936,0.04138465628700292,0.08329776552801076,0.0003619702995134505,0.00031312703204096386,0.00949595904425502,0.008790375564947868,0.129596001209502,0.00029975556545380896,0.009998655740209918,0.08556872548189645,0.026430788770426455,0.656543315386971,0.33513763468671787,1.3402011958192723e-05,0.46780675134098576,0.0005690216291515884,0.09592845354871993,0.10224179141868033,0.0178199774970798,0.005978828070186723,0.5459591610834941,0.45539379367441185,0.1498000208830022,0.40871551188771577,0.2042304996980809,0.31748092190182403,0.6009218913993067,0.28480762826358563,0.022129711746940246,0.041218498437653885,0.034810169483860544,0.023608954612237002,0.00012353185748464605,0.0016483031469891446,0.0031094843396939687,0.4043308674763031,0.016137923737404403,0.10743699975522956,0.09059591184461444,0.15323596163450268,0.03268023898788709,0.6262469059348506,0.00036841927788518425
화가,0.02853025253628286,0.1238706230668618,0.5551479565030959,0.4171627405314503,0.17885244970096403,0.01240388623164057,0.048303514919472226,0.013765124484723456,0.7071436852829687,0.3270222351294146,0.5389359976396647,0.25839373245019,0.006174561768205121,0.7250014785709866,0.0002610396660068495,0.007422084835628096,0.0075064433633649,0.15118337765016343,0.16261360848439518,1.0,0.03636398526596432,0.05696099553241257,0.05984411920685496,0.01643245828876595,0.8688362970229999,0.07092770325596934,0.10884603808256602,0.26411951472099854,0.2593016826946634,0.054330198846850815,0.708197738270054,0.00013117886160213328,0.07178684023712009,0.045025366261365815,0.009624059817759862,0.13341552712818439,0.0005281414010234877,0.0010788516779565932,0.4501491891785151,0.0016912132074799987,0.00037458282855227094,0.7317834546286617,0.644117450608728,0.4803421298507836,0.04284114577745493,0.025087381736721023,0.6988267342168397,0.0004828194861790526,0.007491835443011375,0.20221711705311665,0.047542980078215585,0.01237397276971115,0.00796409130520899,0.0047955582681305136,0.1540441545406481,0.16533558197721082,0.8430481618244368,0.04920082925536522,0.6147848408282768,0.006070924524996654,0.12578705781191188,0.09914292545319496,0.03503118214222186,0.015201083450902177,0.035494223197497565,0.052100363196736214,0.2595989711142743,0.005838725513309457,0.05579327589249155,0.08295950092908298,0.0695724778879695,0.051371112530563326,0.028478181338682927,0.3443555242822345,0.008533809865622763,0.24676792583869991,0.19187246599035734,0.5151744814870926,0.00425124300474902,0.9772821817034293,0.5116354790032474,0.003444906761923455,0.06965466222689289,0.8512981644816394,0.8746028853913014,0.5789180321636913,0.006142610195577842,0.8971935081114821,0.008394434756850162,0.019347820961376525,0.5404383617379634,0.31571290119547046,0.00011139981492709371
바운티,0.04595624307973521,0.9294871029336723,0.14888461073142742,0.12109240179515493,0.4215499298767969,0.0218814323198051,0.04134929964895081,0.006870029398205049,0.2882767056679157,0.05320111355476358,0.5415779801709815,0.6205861788039033,0.15650447735478124,0.06448153899497264,0.0025662537043066795,0.014946713326812442,0.006332975810467382,0.25645286787345944,0.1437697805406541,0.19848443646463648,1.0,0.9513553153766706,0.046281404868677795,0.032268640564548604,0.3048372090323765,0.9570009973416301,0.5812613730215475,0.4837500416705879,0.07542119928775054,0.02362607058107365,0.33567313220241163,0.0007613334019424522,0.898604110943921,0.7820276526522899,0.42656215369300576,0.039930445117978226,0.000720180968416078,0.0013299440212769754,0.6474786928956513,0.007904748334623677,0.0018125868808629348,0.43428844069330214,0.4617650277823336,0.5299261207763545,0.008446547025621386,0.028067592644346325,0.37661648343332044,0.0019511018188815364,0.020466170722533823,0.03771924499458507,0.6169227142287379,0.25742823159129324,0.7961521616632816,0.7030523957998203,0.8671814802052122,0.8660531715976061,0.27858890159113964,0.9963048977930651,0.5327320725077368,0.011726767851215321,0.013090278670271899,0.05646259463819912,0.028139500550596847,0.9594416849013436,0.04062118203300953,0.9918569429339588,0.6366864483090684,0.11271479554060546,0.007497786353604652,0.006993193199494754,0.24060102341320075,0.23117520497458757,0.015251033986603055,0.39525574677500225,0.03063344668490846,0.4589391596871227,0.3258756334077732,0.0947848837797675,0.004563875230071023,0.23599663388244857,0.045767824608219994,0.004854648030550991,0.9421142167939698,0.20290237313826742,0.25258436650995,0.27393674696422887,0.3334719319101893,0.22220123046699386,0.011228537642269831,0.015274916026481173,0.04831598854637438,0.09753252732525543,0.000670356126390867
이스트,0.062391947253178724,0.9497636019322038,0.17756696970830121,0.1480512987312421,0.5474276186351877,0.028955422311978486,0.054596387035142836,0.007978231105839182,0.33559381347805844,0.06105368266420482,0.5069420203581756,0.7453455155798153,0.21568361488969046,0.060142802240589543,0.0030888467766413204,0.019480024530403026,0.007545157681248813,0.3446471729039977,0.19213521006007128,0.1942659149105024,0.9432306926627831,1.0,0.06101321597222821,0.04354445721859653,0.3315831523961599,0.8662958317993236,0.7323340159375479,0.6069157202306693,0.09324692582649757,0.029318190187700977,0.29181486006258744,0.0008220336716406614,0.9871524815027426,0.9113302393556203,0.5416319101361843,0.04907559356127612,0.0007295140058077315,0.0014204757826929916,0.693466432654312,0.010131629677101578,0.0020951255982322946,0.4179966565397076,0.4292244453780241,0.614150715014191,0.00918488791198299,0.036955462073037265,0.33586064180143455,0.0022575421181282363,0.027314733791980666,0.043968228853432,0.7677989906003055,0.34912080163159326,0.8385664527347552,0.7519056608611886,0.9408578643472867,0.9318899125048167,0.30928519728473647,0.9474262703540552,0.5300002166552766,0.015057428723582717,0.0133887875735008,0.07352010987102185,0.03650668146443434,0.8128109422513122,0.05428418350050041,0.9752728434046146,0.7593783542661707,0.15703908802172561,0.007701421684551973,0.006591001575684787,0.33033475782098526,0.318910703647436,0.018752115165713797,0.49711479917063933,0.04180035339408418,0.5819111871965873,0.42988133429827957,0.10936947583986549,0.0053715092722011575,0.2421955869576005,0.0458103656063199,0.005811392817800386,0.8343282809644789,0.17369436010603712,0.22540185591125372,0.33105772826563334,0.4309832863062391,0.24155363136162908,0.014195146392959766,0.01920330077679409,0.04812411310447468,0.12098831757891093,0.0007163943669183364
마음,0.9175940875694693,0.006303131908244687,0.41255389246449153,0.5550275306607775,0.2232064954257101,0.8304398681976822,0.99581545282571,0.575005154701752,0.20173238210566102,0.49510875120935505,0.008807684468054479,0.08204889694822944,0.15462814493496468,0.06556862082492809,0.21724056743933334,0.734668742847459,0.5827165303404782,0.46066588886835774,0.752134569640005,0.049731307201633546,0.0012159417723285955,0.005449795829187214,1.0,0.8583631075596843,0.10153364824501726,0.0011678718412648998,0.09072781148638344,0.16803076183993004,0.7295078135374701,0.8760368236752409,0.006901256824051667,0.12893116115435288,0.010659059839189947,0.017830539628066123,0.03301815317310837,0.8227047713922631,0.14645154654948628,0.22968713643496474,0.030314778234528578,0.4644845704651705,0.23104423365978918,0.01733423663716466,0.010377241844036423,0.09010863167558629,0.4385890073577207,0.9385271045669855,0.008211051140726457,0.2527410000702292,0.7284052923136651,0.6080983486439129,0.04705117142827664,0.12348358289388588,0.002146398461306051,0.0021309943397367975,0.014749288382856421,0.014019438484609015,0.1355913926397812,0.0015840541429312355,0.018938621346046534,0.6886456548313059,0.2773334746067461,0.9726929574747414,0.9597377754967445,0.0002338313678546388,0.9713685954949228,0.0023810911822057983,0.07444428766570611,0.22596350791610598,0.30042868880837903,0.1538281866788485,0.398594166191419,0.36679641425057424,0.8082588575464424,0.2398108741231604,0.7022164826361602,0.19050702706952233,0.3470478249578781,0.40829685794995474,0.49291829351078353,0.07131463100859833,0.15957484833136112,0.5002425262593981,0.0009189089278921106,0.010066631663660196,0.013363336644374255,0.285521572233883,0.03874797554492506,0.1358041280325892,0.7230534776484717,0.8301865285413502,0.1485793176868183,0.6742968425308083,0.11734431205171489
보석,0.9798781620164003,0.007620971213793276,0.24697795329604236,0.34572237648254733,0.2123942261654359,0.9782729168132442,0.9116511184901624,0.5488919407369446,0.1264952071984125,0.28822484534957926,0.006657838201277374,0.0758638796979165,0.30148460913334163,0.03233665270649219,0.49840318743175577,0.9310175922203284,0.6426277710719784,0.4214148230375543,0.6140127325207708,0.02703939843379428,0.0020615466037486097,0.00809748465200008,0.8816713610776082,1.0,0.06110222733486023,0.001653451614904505,0.10385173025518417,0.1479243117123406,0.4759933284118405,0.7117911096679279,0.0045075425910022565,0.2919997867306306,0.014729713676524795,0.027131479312753084,0.06786101566665509,0.5758931889506224,0.22885343656880014,0.3281410945921116,0.024554795522866893,0.7822984901904727,0.4564117329005812,0.011643951195127915,0.007295144115403868,0.06912956088509589,0.3226952632227686,0.9576359604352942,0.005476741848683722,0.47275432459604366,0.968308033784904,0.37921613545651167,0.06763701980894136,0.21788889903428413,0.005189843658115871,0.0057623671873900635,0.016595441308579404,0.015487906393133804,0.08094700011375468,0.0024781891416073933,0.013745854203498935,0.8847512096508602,0.16584400004783623,0.77665195908336,0.8982420939204584,0.0004979894184156979,0.9607157665426029,0.003660079047456391,0.06906489312597192,0.4233699530860362,0.20288333084666385,0.09298912018845815,0.44181782254335067,0.43725865470050246,0.7244451268847731,0.19046719399198972,0.962715973119902,0.16915976469302624,0.3105143272753173,0.23188049122223633,0.598419541370838,0.04002837127876569,0.08119773463674972,0.6477048911382065,0.0013053966890676785,0.0057728872952232235,0.007869800628443845,0.18672410117010566,0.08596223554985223,0.07694243627112153,0.8478946098803865,0.8227407690864705,0.07521041459918038,0.4357545546790659,0.2718226282828596
한판,0.04980105226090084,0.21302660080962227,0.677728279667885,0.5273674792935049,0.3718492756249584,0.01959665254433787,0.07313206346506142,0.013184977181492039,0.9294902330100335,0.318153499408381,0.5794783898534228,0.4870842311008969,0.017862440410233632,0.4620148306800545,0.00036222975278029474,0.0112285351736935,0.00800301885556009,0.3051805465133202,0.2827450503906799,0.854106913173849,0.06516158352911586,0.11473042051693644,0.09005913666114591,0.028223547910381633,1.0,0.10717835370124534,0.2465828003406311,0.5063928082600236,0.3202389466176385,0.06412798588574722,0.5800779369078762,0.0001258245938211153,0.14942911974801482,0.10711881594073284,0.028502495080618893,0.15451797882474863,0.0003718405757781138,0.0008686523105626092,0.6520052124115309,0.0026248653020056467,0.00042706010506498513,0.7544695732146783,0.6446606696803618,0.7562050925155632,0.03295238512289992,0.037818793900024225,0.6150352911060684,0.0005419436706477562,0.012658048968692949,0.19953828310184332,0.11935072351232162,0.035474228894786054,0.020113913875712916,0.012942364854828125,0.281138479887832,0.2945601896827031,0.9892139925075526,0.08581034684646709,0.7193424933472315,0.008706344861304602,0.08312013425632317,0.1427384340237251,0.04925581233880223,0.025162555459427634,0.05694982802638157,0.0954696651229711,0.4859621131506882,0.016111837277508596,0.036534902847051166,0.043686265225734586,0.1593683341530516,0.12245349345290461,0.03268886730539792,0.6116353904405176,0.016120005048733673,0.48057653138687656,0.3833299616837952,0.5420345259839839,0.004448283061942808,0.9450858550675387,0.357530216437367,0.0038711611312467814,0.10121316288178588,0.5916813864823645,0.6837929613946558,0.8245035933378426,0.018847797323004952,0.9568389359599188,0.011112877872665934,0.024312538787374775,0.3762704201113709,0.40468221875399335,0.00010425790907472557
레드,0.041193657590455054,0.9433933574712664,0.17471197217925566,0.13815696777910877,0.39681161534416937,0.01944162579500025,0.03978520457216136,0.007221336608193009,0.3366537528894601,0.06525585931151018,0.6848584582787055,0.6195919533105412,0.11249655026635814,0.09596124295469292,0.0019848612396942927,0.013139487269615951,0.006241046640326185,0.2400290569254997,0.14098707812799352,0.27411183161540736,0.9568985925093081,0.8844722685847455,0.045093877364409014,0.028302782189881574,0.3776193663327646,1.0,0.5237309244606823,0.47770241267477026,0.08444654289819178,0.02478379469546044,0.47034473818903416,0.0006431712839764744,0.8311047059288371,0.6739707157232094,0.31563935353448846,0.04409708253829012,0.0007188466693990354,0.0013125106711202566,0.729520443800021,0.006429950597661345,0.0015187880895622973,0.56159173811176,0.6018406363135863,0.5774290410769457,0.01010133528319521,0.026188532372316973,0.5145950511591072,0.0016625321062073508,0.01737857580348547,0.04488118920968325,0.5193666616423395,0.1925222196802296,0.6297756069372831,0.5309337490454578,0.8662054759418335,0.8752417967468948,0.341554701610111,0.9738274838536395,0.6554019051503083,0.010387728229551163,0.01741168079343462,0.0572323587792929,0.027289894582089406,0.915446975830172,0.03779213024322445,0.9534417861226251,0.6378023650343577,0.08173098019691992,0.009597485413022412,0.00984820282382207,0.20836889563432845,0.1948658521146445,0.015641458501187568,0.4039275780668394,0.025275600807148118,0.44890069822639345,0.31048736067239335,0.11620269374289585,0.004404984967685626,0.31186251327819503,0.06446483138893365,0.004531890257178618,0.9981287737610395,0.301286241829508,0.3607871562297018,0.3077416838887022,0.23823049892988735,0.2817124520361507,0.010364751981872637,0.014926244305967739,0.06836548776768436,0.109061026673231,0.0005666325735264128
