,버그,유저,신고,차단,문의,현재,플레이,한가지,평소,리뷰,의견,혹시,마음,이벤트,블록,중국어,닉네임,티스,공격,시도,움직임,몇번,쉘리,필살기,예전,수정,리플레이,영상,트롤,배그,회사,스킨,여자,브롤러,랜덤,사람,잠수,매우,단점,시간,모드,추가,별로,추천,재미,상자,위해,현질,거나,전투,토큰,무제한,이면,전설,크로우,스타,파워,사기,상점,코인,서버,점검,해주시,가지,자살,삭제,계정,피해,가젯,메이킹,오류,화면,로딩,동생,자살골,로직,연승,실력,일정,점수,유도,보석,클래시,클랜,쓰레기,프로그램,와이파이,표시,싸이,초등학생,조카,플레이어,판이,패치,이번,연결,버튼,인원,수가,현상,다만,레드,슈퍼셀,조작,시스템,업뎃,약간,존재,매칭,로그인,실패,상태,과금,확률,몇개,가격,무과,금은,무엇,데이터,오히려,실망,접속,케릭,레벨,초보,신규,기존,조준,전체,친구,모두,점점,동안,챔피언쉽,린지,차이,상대,우리,제일,나머지,아이디,부탁,프랭크,버프,신화,상담,운영,심해,태국,화가,조합,비등,리기,홑홑,보상,보고,골드,이점,욕설,치기,이유,에러,노력,간다,확율,감사,개선,와이프,투자,부디,밸런스,거기,환경,능력,시합,결하,뽑기,화이팅,티밍,개발,빨강,개인,제작자,사용,무제,짜증,스파이크,레온,꼭꼭,오버,워치,부분,설치,어의,달라,아빠,래드,판정,살수,답장,개임,자동,경우,듀오,점때,메칭,보너스,폭망겜
버그,0.0,1.1338126692361674,15.203328459566732,15.703871456899018,10.589129467375948,1.3191383155705676,8.7953577608108,14.846258390355061,12.892870088759835,8.150141333330403,9.031337089892467,11.205912094323976,16.003306996023525,2.2923401794001674,4.226481592138325,3.465525518154554,3.5963842750327517,2.3893822529978443,4.028016158987275,6.901900981220021,4.394450636480349,2.6969339464304976,4.992728132742049,2.1154305780038007,10.419694204660642,6.23180349109556,12.499279238698806,12.7727782891658,15.623319550806853,14.032915702428614,7.257984106486672,4.191590829189238,6.186100378890806,11.639258031272702,8.863200580946373,9.99168177158866,14.777877198451861,12.72043244427529,7.424444385679813,5.6512627080458095,13.25501787766305,7.207686794509517,11.274307882301697,8.190328178971978,7.84139507800634,10.29072945010727,11.619743733828109,8.557218265862945,4.987460050890436,12.366980994326036,5.730016931138165,4.977873904879282,5.295981309081111,11.20773631488366,9.290825216464846,9.400539009882392,9.357172730122738,9.139450627244347,7.463861510590944,7.461373239568016,17.542624331156052,17.574072880006597,14.417173043664848,13.355537196695325,11.21131990607227,16.836658899345053,10.039028478199354,16.86476348553882,3.6109628355499894,13.770106349321333,11.900597284466322,15.423719386431946,15.08064492237249,1.7227185430556093,14.19045664749509,11.827181823608269,15.005620330245089,9.582486964560006,13.305016272904465,14.50026087460983,6.458690727652231,6.4513561912080375,10.029704285642527,10.732243455192014,12.113192936612828,13.324287954201811,18.95772007579277,12.93384611126593,15.761878585450123,16.966838864661042,17.398923519287212,5.212945434490384,13.46602060873234,13.116846993507403,12.767106734360944,17.635722239374637,4.769683697300332,9.81390062074921,9.797342227602076,15.31138951061878,7.333004876993106,18.871986848933272,8.841578357788284,16.522163110881273,5.153716114527399,13.49542899330332,16.118447537922005,12.061966908154725,10.9181881276316,14.119017597788472,14.18894436172187,16.710775830883957,14.46893492103312,13.368072483894398,3.7397753427808826,4.4682891019597655,4.751283367216167,4.59615944582645,12.915388110608395,18.69403501658133,5.759792151473425,9.112099954479323,11.942583220740195,8.715528632116898,10.429072450695957,8.482015349251606,11.395903832463226,4.238925155925084,2.5434866895523833,12.786211801589422,11.321296074989444,11.878621760209425,7.942631701190285,14.248107425130414,19.97584902518488,19.980621613953762,9.742681998230099,16.78253471190873,15.697059767849156,11.916207605799999,6.248349856135906,11.644584539510364,15.178982910933126,2.245873967193659,12.091202778850635,14.165980573795656,6.865872665695282,6.836578896919591,11.956606611254411,14.645872248580043,14.379603691980012,16.705013099478006,17.537202290646338,12.092742589006532,15.641525298943792,16.44909931575671,15.001199233069942,7.257555565433407,14.415746477404912,4.933624565654668,9.357410012108385,4.514991752554335,6.14707639099964,10.168196155214595,10.111970336874574,9.429706250892306,9.769476066727085,9.142407303359342,16.518472914265224,10.526401389161737,8.672384840641358,12.38396216400391,14.119739532841368,12.006030579893002,9.162292096495255,17.617326853906597,17.497486818207072,12.15646908164128,5.739903805814489,12.868191194505393,4.592692014150856,9.267939489325716,4.974258548940855,11.28538584560916,12.367617348441787,8.992856042922483,9.731974308746056,9.744790258555469,9.848101003007358,6.780730750265734,14.125203966714812,13.951046509861511,2.9176332936907285,10.612008343793548,7.9365572743985515,11.594762035323605,13.945470710658663,18.150145881015085,17.621890675065202,6.933619384367959,8.163126277972756,3.407642563657252,2.1406124134990256,13.908569345553763,15.70201732830301,10.626120325581761,14.202072641880253,5.873711667545458,6.064267950846495
유저,1.1338126692361674,0.0,14.104875917606462,14.60073575437566,9.49512755959173,1.4234504082844213,7.884859015830208,14.301000192589516,12.207969057187707,7.9047050626348945,8.405834828996289,10.588284227961031,15.359985998261946,2.464196077908617,4.502152777936269,2.3612973725642163,2.4875829099526596,2.7576294605108496,3.6435875787752194,5.7689475155802095,4.743160260353914,3.793590639640424,5.786441962351164,1.148274183043224,9.668995673221827,5.117602390515734,11.751397763678646,11.989891913260763,14.549994316712343,14.205483612664112,6.989475935781924,5.262164334650926,6.661780920576402,12.301118648580076,7.860248546727373,9.188650156362955,13.719382594984406,11.674048842614416,6.97245403623971,5.467238787502516,12.142252133736676,6.181281549432736,10.782825299073393,8.321121819294694,8.08003654381525,10.496284288881853,11.710047865319074,9.143311237794485,4.495609400111022,12.402422207582656,5.677910357022214,4.797142279917271,6.269189768721192,11.75056466658404,9.751501381031694,10.229460602585279,10.17167953771717,9.783550629675334,7.932418582884381,8.438764382012376,16.408839071816754,16.440321515336862,13.654645524251936,12.796795242696936,10.47767913394905,16.255504372935132,8.926700215440748,15.901334441712555,2.8788676460419595,13.590144991751766,10.794496774353144,14.29130951161589,13.94683770849037,2.1173765890085177,13.093505899722832,11.487354192955916,14.1427217543255,8.759831666544265,12.367775566926914,13.614595842142599,6.782792509785771,7.551373133218509,9.055784084980546,10.348119522048314,12.858365510586985,12.705334457748895,17.866145003740556,12.064906616200153,15.021708218914819,16.899906560833767,16.489905181337775,4.543973265261979,12.45492476788305,13.859402478602021,12.260330787151235,16.50476128037998,4.116566429685196,8.68164514712623,8.66912346026233,14.381570230143534,6.87620914811898,17.78039355218627,7.712193889803139,15.526509853212714,4.108771225360933,13.057416962686213,15.150157720447117,11.081086843723536,9.885099450367502,12.985204921744062,13.055138440435066,15.665543000794054,14.075915545307224,13.867816296268192,4.869402252725921,5.601745482830149,5.883103540114021,5.72841081490306,11.844332186596148,17.631391689563106,4.638428164202217,8.955286133157509,10.817887515279407,7.945205772613576,9.602368912934832,7.7366302775953155,11.785039290195845,3.7308308640601116,1.8110098463061117,11.851586657290916,10.188586416635639,11.053511571009704,6.840448095732434,14.747142881467779,18.977695715257795,18.98331739227832,8.870065308267069,17.22992864944644,16.18550366308305,11.746008740547152,5.679831272563562,10.515718662335143,14.554584604089474,2.704097978308046,12.869332758198176,14.704960579289583,7.8370864080174485,7.761586891462188,11.080124207549995,13.608928455860049,13.331505431183741,15.943696575369309,16.78984788150565,11.008263591611572,15.134591047211876,16.001451356789133,14.483980936341544,8.365114842173737,13.970308916903821,4.17459701998083,8.46590411280261,4.664405181472106,5.255275339131876,10.2586925615793,10.112468111126152,9.483661877938058,9.414751460486233,8.49258952562606,15.558837928720108,9.636051908249849,7.622887833315896,13.081033329515297,14.694024970831766,11.311372585077132,8.242333106075211,17.569139546531353,17.44564716752563,12.418109941351474,6.030639344368373,11.778931613752516,4.5727690195398605,8.252056622794738,5.911741519834198,10.341954563298009,11.33202832378853,9.398420375468278,8.704878123831184,10.2423652054277,10.350970004631655,6.95881687051537,14.302375233478797,14.129932436089641,2.3074291127419864,10.505088141304286,7.810661984434848,10.461305667668706,13.22960448932938,17.02848959304227,16.51877724138784,8.020728187040412,7.108984362092551,2.5136002746084807,1.0068020311501154,13.72996154728714,16.19166098797188,9.750974837700886,13.217630560727814,6.926274605457932,4.9457033908318895
신고,15.203328459566732,14.104875917606462,0.0,0.560552117523506,4.6160662492765026,14.52047807140966,7.616679790319436,11.627895458675566,9.179241288208424,13.144769001338002,10.063889955219924,9.923134743049808,10.683126560433584,14.619612427240844,17.148126863006883,11.744040733931012,11.617355845844699,16.187052307885942,14.768989127817207,8.562993770706722,17.507390411670585,17.56340634341278,17.971116144455273,13.114060439325456,8.488887357610459,9.806157261522102,8.270649481462309,7.757639468310642,1.232846326020523,19.328548133125317,12.930545999049436,18.776234366706543,17.032291304731167,22.039786028977176,10.138292068911339,8.039116459078706,1.7245546203759619,8.824410196707976,11.705992913852004,13.419948384421682,2.106293053402233,8.175487801669403,11.327914162260438,15.818788816365409,16.402204085897214,17.37458300428672,17.104716963909908,19.179390976448378,12.155673146908164,17.00113650583553,14.08366969190018,13.468409482536803,19.172492404698414,20.718321844746548,18.759773576698525,21.59026834007727,21.444664980874276,20.005935327716948,17.700729900438876,21.05398709687111,4.477191567217729,4.729563991016833,8.258560554796514,10.954625944887209,8.542665987835505,12.017035976875412,5.2125199626102745,5.011600156590264,13.53800562105689,15.555382434716707,3.3275512247109895,2.9604236341435533,3.689599505338576,15.798218009073178,1.0149312869531266,13.057727571737724,6.595215770463301,12.467961125827163,5.07305067069007,6.064419938731534,16.313410698419982,21.078983484042794,6.128685451519415,12.340172306827126,23.134767653530396,10.153289488635679,3.777580351823244,6.373286617178899,9.032528270063686,18.71250001182366,6.521984796057816,11.322257922938842,3.4556632757687913,23.945537135914996,11.44959048688075,3.723274801407918,13.701040375093562,5.874628092108517,5.69743852788164,5.26485874875412,11.688378047603221,3.6921065808109956,7.377049238326658,4.034620932553972,10.098736269077449,12.501875077224804,4.578728841864796,4.714677419093617,4.764206044605478,3.671236851573795,3.62811311590966,2.7385185286458293,13.438454280080768,21.94796307935794,18.771408886198785,19.593482436332504,19.784663241523283,19.641661860514926,2.5389542073539655,3.909587310206257,10.06406377272375,13.990739072096824,5.842335744996007,12.942040854767331,12.537611945038455,13.15912010432902,19.565843723823196,14.325831099371559,13.81962941088341,5.242551431337284,4.676866655358894,7.21914436981872,7.264573566167476,22.614833302576418,6.334400641975674,6.35586977809413,11.868811250210412,24.101220699317267,23.648443766744034,14.804382079595964,11.307618128169743,5.634220104308437,10.633117070583316,16.277982789072,23.403122480691408,22.926202514433164,20.49487780870322,20.16029778881165,6.440516627005701,2.441149228665521,2.1582673497104476,9.058837524032043,9.70976238747012,3.160077059130823,12.493416440500564,13.700548121330426,12.071497273309422,21.915524182085136,12.764328215339132,11.151665634203406,7.428269144832597,14.82843677305673,9.713635979065833,16.37369037202444,15.60502616679744,15.753867517836316,12.459224593675467,9.82024167794856,4.9473986187095464,6.798845837027103,6.678262903925294,22.93704322408876,23.219911655074966,8.991124163146328,11.255605701050843,19.37014908251904,19.245414169168146,18.95356634372207,15.83731395941252,2.3672375393766187,14.146408939046575,6.3533003148994585,18.70669717005472,5.7101717880580685,3.5777056467185964,18.171434733131385,5.852487997292092,19.33397413621907,19.44397528000078,15.594070166874696,19.434684185451747,19.336811456923883,12.87628158971763,14.88102985994781,13.962029815743255,5.031122338309209,8.897349186997303,3.374772149256427,2.4315089372930916,21.419600834722473,7.1453148631800945,12.004620320051966,13.135329465850383,15.640339790992003,23.66423523010103,6.940323825639854,3.910505431539554,20.177756782618356,9.864417391346958
차단,15.703871456899018,14.60073575437566,0.560552117523506,0.0,5.126297996366749,15.038533795041834,8.176333536260385,12.072243357155369,9.666572896540082,13.703137340580456,10.619638147100503,10.45092249252844,11.074099211495005,15.151643451784944,17.577700602929234,12.24129141669268,12.113357788391319,16.648322487935737,15.186455896159016,9.01872408622698,17.937974847962536,18.082020704682574,18.51818800697806,13.620592968258638,9.03417699605972,10.230328998087879,8.769393844791182,8.248502167618419,1.4358705966990355,19.8599087829717,13.490973302772614,19.304619690442266,17.589806304993544,22.5997781449731,10.419158619388554,8.592486427802708,2.155877512458528,8.900919260160414,12.266429546594175,13.977943948101533,2.516110747487657,8.70742639574216,11.85507193144787,16.37843818332096,16.962641447878415,17.928702318209947,17.64817791093965,19.739734289403152,12.707202740191635,17.536534123256274,14.642100657312264,14.02310396903568,19.71338261570426,21.277051781822177,19.319918004504956,22.148503126548714,22.003167708519403,20.56630993640728,18.260778560014064,21.601890170829574,4.051714372742779,4.31621195897808,8.686903166487241,11.436183100052297,9.073335434242491,12.397856979204509,5.68810753951097,5.199346702291274,13.971764872192832,16.061293305088103,3.8079697546004896,2.761581623220619,3.55327882623106,16.27013432641969,1.5447307738636442,13.580728827552443,6.979336558522279,12.704603786467425,5.558264252446061,6.47582637784997,16.872696333553467,21.610716770286544,6.68902219556255,12.876886866091137,23.695231009958754,10.631454400252911,3.3296630075848257,6.863777256950032,9.40811892627956,19.19153376660622,6.723638954477744,11.871166842569542,3.96413610226296,24.50557990499473,11.948020072971907,3.2343855900931704,14.101152104346923,6.278408560189564,6.12630957489943,5.612697814150164,12.248888939684607,3.24524955897018,7.751944797404752,4.216426376234389,10.613491583177037,12.989955042978211,4.834400988163674,5.260399788363722,5.322395663176705,3.6817523119145106,3.629413392791854,2.7764256945333416,13.911482694954188,22.500847547243772,19.287044770834733,20.1050504699299,20.30159571351715,20.15784718815254,3.098552873549555,3.636046349644364,10.503879054243978,14.54487933803834,6.02498570608045,13.213255231063023,12.73969208692985,13.439311697581273,20.1206661439427,14.73828003400141,14.278760893004897,5.751108516663072,5.0131457756239675,7.740303377357032,7.761462407792953,23.16517725004368,6.219410075026043,6.242763786045991,12.098229894452592,24.639440065562674,24.193601974342187,15.333779666141762,11.86548029177777,5.856430453546377,11.055008856057304,16.743427350958985,23.963674253746973,23.47866385199801,21.04146449851992,20.709378936782393,6.965707522418194,2.864781995587801,2.6299798475671565,9.386517823365539,10.007524124735147,3.696781334046323,12.923366044454992,14.122582265035653,12.515988559205491,22.44765082080994,13.232252707203523,11.694463103157709,7.98871874051619,15.380794894744762,10.25807952282286,16.925822155973233,16.15551095084388,16.308903517696546,13.006842743568981,10.375663087429707,5.17170152490759,7.3528810979653025,7.212994107243375,23.496945110122713,23.774004746720735,9.502495581546713,11.51174885471175,19.844646710729513,19.720683187726326,19.500999794093428,16.394859324196233,2.9041675618157274,14.69925689488106,6.904155288140583,19.24818431829006,6.261329283416844,4.135586538520833,18.73152356203471,6.403992118941286,19.893963330152932,20.00390753257827,16.154346498583962,19.965738663543494,19.869177824601348,13.40435440491001,15.425373624810586,14.521278041584333,5.298130254657259,9.34872195190473,2.816681789962293,1.9180945730820635,21.954963855860534,7.674322683890991,12.525262758586324,13.626157178343087,16.144529417342973,24.209457251222407,7.491801243517256,4.351006996515789,20.71447842842736,10.295805001154108
문의,10.589129467375948,9.49512755959173,4.6160662492765026,5.126297996366749,0.0,9.913640772041077,3.7892731370590944,10.483215105827055,7.654206833640508,9.492419597207162,6.721788695608821,7.499466966974956,10.3015301963375,10.056119999181107,12.737290399597684,7.133842029902734,7.008805636055872,11.655907939813385,10.432878979908272,4.121183524392546,13.090307348320241,12.957206183823896,13.515289940972364,8.497994408731566,5.7506043364740504,5.518372718066965,6.687434512685398,6.4152327171271075,5.102862416566766,16.372703943680026,9.068398578218783,14.194531935150644,12.785145954731144,18.115631244385547,6.915443529524175,5.040712588471567,4.375745170751287,7.49091381763516,7.880086983171571,9.229705411795926,2.780610954409373,3.634751041091798,8.790318922352071,12.001155799489641,12.468893909179352,13.831035708094282,13.90705545620688,15.091388142569636,7.800193331324609,14.00909466265596,9.90426905698742,9.168280259123305,14.656488063672075,16.90659510956675,14.847035279438069,17.345111283612965,17.211331372025423,15.916906669125508,13.588477383129115,16.60073445805943,7.707976368833973,7.83776387621682,7.74958099626349,9.317520888067195,6.226265919438624,11.628419871486104,0.8879105333695086,7.341213322463023,9.132941364472742,13.209780850972935,1.388051416522045,5.487197441803812,5.519072609299544,11.235464157839981,3.6020649939556173,10.497915488097739,6.956193858319254,9.43417017542708,4.6748623098497974,6.270634443417282,12.154988647042863,16.509122470028014,2.6949361459613006,9.501393215557286,19.132315790906596,8.655522377248207,8.371032729567055,5.388734738775837,9.025282050442456,16.699919691226114,8.44078572068468,6.930123412488497,3.727451054456097,20.002928271931854,9.479901212682869,7.474726805475104,9.472211807848845,2.197314248316366,1.790935755292847,6.361909447588042,7.837088398286799,8.285281932430312,3.6599017952407467,6.669386362366434,5.487456321031821,10.629198795117885,6.603618472640179,3.1797564132588074,1.6597015419323289,4.6668527565618865,4.707228557079157,6.372605516521,11.743563738073707,18.384892947622582,14.160890221237299,14.979224020201078,15.175790504149415,15.031805698376333,2.4592325956311214,8.212330944386334,5.676336565100742,10.529588641861285,4.3747786015025705,9.616833274056523,9.772854545758507,9.756688004655803,15.959230802998698,10.020505718500209,9.304229712420083,4.358061443134902,2.4036706504063607,5.3915974776640825,2.662659757193883,19.128237751932826,9.958741011898978,9.970825400896794,8.929507598888609,20.917688994390346,20.2989284258837,12.02203191860865,7.151449558154448,3.904082808111534,9.88165052717907,11.73325929444377,19.355461954514386,19.367486546981244,16.027947985912203,15.723451350484671,4.730097171571712,4.460737207052939,4.09041386825815,9.541291515991052,10.39425014350769,1.5433269776078273,11.470875941423275,12.696500630513269,10.887423452645237,17.346948837828027,11.191376010522509,6.680066093979748,3.922161502171391,10.464862395802497,5.277422449997103,12.92577912721537,12.233847751030076,12.206128157076382,9.299651138108857,6.514862386162815,7.066926276723043,4.011576219220068,2.1928517870866022,19.015780173041552,19.600468655973756,7.046175174523423,8.145088247009411,17.406959438334244,17.2742402432037,15.605791276798575,11.600945255114302,2.288127219795629,9.797648326572183,2.224152060572527,14.195981889646422,3.4265538480249447,2.4620213901307455,14.272436436087917,1.840849509014778,15.433882058097284,15.548945413409381,11.532619578964379,16.483258488956412,16.3587356269785,8.297627429238343,11.722094419372132,10.220062759938758,3.20144952935873,7.971887104807843,7.711487717858987,7.0414881041212185,16.8665898223361,2.5956608095018185,7.40353815407059,8.533307958627681,13.322084847263387,20.312897322488837,4.246628875642303,4.714622134252189,15.633122678077283,5.53042771543634
현재,1.3191383155705676,1.4234504082844213,14.52047807140966,15.038533795041834,9.913640772041077,0.0,7.769472610783104,13.554481140020817,11.659240406934709,6.833295663604513,7.779550858038319,9.944193565445165,14.744958669980369,1.0657751752451605,5.520565454441616,3.02264853081214,3.162223852982899,3.686483704358614,5.019330295213284,6.533414927178485,5.702375719180767,3.0435684263183287,4.469469969446784,1.581949229931742,9.233633732667805,6.1449356306083365,11.30419958038994,11.601776325503462,14.854565898154538,12.860202132082593,5.939345346916317,4.347574531359967,5.238339381293285,10.896395718012768,9.107783619805343,8.847652157298782,13.971829353863969,12.837200425259173,6.121106088513662,4.337308803436378,12.64515325830087,6.387659102185008,9.97272262443565,6.986943678331112,6.70088403762427,9.133538273252666,10.401802778218025,7.726486242981912,3.7087496715196604,11.12540534340312,4.4433939059202485,3.6627441229497237,5.1304108958232435,10.32802749519648,8.329150458556725,8.905702582097605,8.838429634979324,8.377364032844332,6.509200680196064,7.2773129583313905,17.138503222445983,17.19117081784275,13.227441986587008,12.06911633541016,10.010811109108673,15.554089664676143,9.44781577198064,15.872095541031443,4.301074455479096,12.465330699413274,11.265589514267853,14.97379777663336,14.696626324292627,3.012253992901063,13.505661246273993,10.508115139832032,13.897502542295774,10.142114328022837,12.286786768686584,13.416824412595414,5.3763112481219135,6.68153392242081,9.081928909017476,9.415389777676486,11.481590683858094,12.059202020254407,18.238309716578545,11.837860954924071,14.554941899471435,15.691473165827738,16.33459073203988,4.018681151105234,12.56251691524597,12.48017632057302,11.467413671768837,17.153507084764932,5.54001136069969,9.392001401583824,9.31965379870405,14.277106784380598,6.030944810968599,18.15282977043366,8.599967732869148,15.581002947935996,4.42752514138013,12.182887812783399,15.134808551483541,11.112695245442639,10.07228553580015,13.733368786621979,13.800145191329541,15.866538290880001,13.151634769963147,12.444545045539162,4.2539222501769745,5.09458520384482,5.264490836852221,5.122495920979897,12.15111915406465,17.887430768331427,5.637561953745322,7.808036416929399,11.72569629396582,9.347528188505445,10.981163194560796,9.145678229360508,10.371839736726505,5.1383892504030335,3.23418196139239,11.766590826553102,10.897849734602529,10.745006135154787,7.327587614050953,13.323946123989417,19.031498296623003,19.034813847087616,10.227167851862156,15.8105508793722,14.762817237337298,10.612148833233675,4.987255952632798,11.387715179065006,13.913651670955474,3.5560994800798595,11.508218622217672,13.28186061785001,6.672848546653651,6.539427002757308,10.872188361442797,13.78970945380608,13.54963996781713,15.510409725888337,16.332270591998018,11.373920644016682,14.339770897123314,15.136712610442148,13.702157350245121,7.516242837829947,13.103792709622049,3.8139901390615316,8.304255288423036,3.3063352173302087,5.134482303505629,8.94840157200977,8.853821666915504,8.192056213099855,8.451177416383928,7.901822882992116,15.521174792314477,9.464167567256483,7.883805437819988,11.68577061440667,13.2730629556362,10.779750477165427,9.570038905815176,16.348252257495858,16.22716021204066,11.037280533676908,4.63007533837463,12.161312629696097,3.309958350825949,8.400193891068628,4.730717981311936,10.284692056739098,11.518452131225917,7.981130591445167,8.88257501160297,8.81892670744545,8.927519777602583,5.599701011871046,12.955182251499664,12.78187312412585,1.7800711351141354,9.320762950166671,6.6371132749418225,11.253799007843625,12.72696897069691,17.576839311951748,16.950697024285322,7.09709594737699,7.392294170015133,2.520055160330461,2.107783196075373,12.604109262896461,14.768920629604382,9.546702743298058,13.249429649857918,5.9232950371721405,5.954325211800373
플레이,8.7953577608108,7.884859015830208,7.616679790319436,8.176333536260385,3.7892731370590944,7.769472610783104,0.0,7.815701810917548,5.110072541563376,5.724754213253434,2.9737114948290384,4.236444248075338,8.244962166115991,7.548044489627041,12.00120243895669,5.785871044759583,5.713452077534035,10.512848546994983,10.09183723940978,4.727215057771599,12.313747766529001,10.674913853168025,10.531305643098422,6.741900937554976,2.557241844357315,6.107933832978635,4.344165610177917,4.396916273448175,7.585017662605263,12.6090099095017,5.37309253161481,11.670949127706589,9.43093523084295,14.485784508242523,8.876937535098833,1.8023104823645042,6.606217383317748,10.673044638812154,4.157551976788797,5.8165478563043695,6.294355326882736,2.2181796000429137,5.323887638491249,8.300927072656107,8.83006023766995,10.058956650444483,10.122245697357863,11.56875948756418,4.6956367941540025,10.249706196627358,6.474490456916129,5.920707986876075,11.832227279043703,13.219633003678007,11.203644014142426,13.980177709304257,13.832608127775174,12.395999843193918,10.085675405166972,13.583245855048053,11.360921477335088,11.51696137710309,6.074608057413763,6.413885960363739,3.3138704128473853,9.410894171298393,4.068478589535852,8.104187265319128,8.712916467465874,9.662205817148335,5.02121320084112,9.170386777773261,9.281939050287493,9.942557234378725,6.674349265363296,6.93400077886753,6.281326512575858,11.257747233394603,4.51818872312312,5.733406689046417,8.697404635710562,13.880198166197934,1.5017544459978016,5.849603108088397,15.55138228467549,5.949468606550986,11.028605766507175,4.2052757349758565,7.484870834675382,13.226049870421337,8.60783791244275,3.9598353001927564,4.942951238800003,16.386553025829947,6.321292733178096,10.989249075129097,9.508460273340537,5.144337230402134,4.749468665612761,6.517333894358958,4.126532140010946,10.946309548055122,5.894334419721857,7.853884122960218,3.997494760247788,7.443131818895307,7.370855391729938,3.4176987616325007,2.8618507687711325,8.451743673268695,8.490004756678461,8.329706411547706,8.598399020781338,14.625768634117893,11.907318684655493,12.785171462853866,12.872679176344546,12.746575437815027,5.077789274100017,10.415914774235782,5.929931485465714,6.741465805840674,7.874180313807886,11.105476455516925,11.817545918108012,11.138343487953623,12.204504703164881,9.803822092212037,8.430218278535891,3.9981247552758337,6.040914428163004,3.331427099839401,3.2666074827207745,15.356977405250555,11.289946605256224,11.291886694183134,10.899484058747447,17.128605375219824,16.514099337455946,8.333493071052095,3.7112095509378533,7.394647426437186,7.589351218026723,10.514385974254223,15.80609955784594,15.60909376516417,13.047817709557782,12.67455720548836,3.2159046721655615,6.268045621099486,6.119115799623365,8.3085494429889,9.18556315304998,4.632806375330079,8.798312105682056,9.943741436534285,8.151057907272495,14.701186322891695,8.160290019863492,3.9848407003176574,0.6193924091153193,7.315752531281915,2.6488449763625757,9.14049487105921,8.444630832769386,8.430366209397365,5.547170380424671,2.7882896045215713,7.752392186665593,1.762821553894236,2.063465736832346,15.385930908721516,15.855959216725193,4.268132897873536,10.040950494902127,13.942822994547159,13.808779302993416,11.817666915390612,8.236666152443457,5.367966311217061,6.629726466463618,1.576316196148084,11.36032463047288,2.520901620393701,4.128171213903998,10.619968368260048,1.9647960607278459,11.785181677751083,11.897866417199477,7.9827147838759265,12.71985799895244,12.591763286177034,5.990853939138206,7.948395535332421,6.481478598858184,6.7917641282006285,5.8782693014127085,10.96712394038151,9.962568125886436,14.154620845386265,2.1916389735731476,5.393826668971095,7.132282267024832,9.78364391041505,16.52820409963229,1.9075687402845225,5.520901375153476,12.901234572536174,5.989017872351745
