,버그,유저,신고,차단,문의,현재,플레이,한가지,평소,리뷰,의견,혹시,마음,이벤트,블록,중국어,닉네임,티스,공격,시도,움직임,몇번,쉘리,필살기,예전,수정,리플레이,영상,트롤,배그,회사,스킨,여자,브롤러,랜덤,사람,잠수,매우,단점,자주,시간,모드,추가,별로,추천,재미,상자,위해,현질,거나,전투,토큰,무제한,이면,전설,크로우,스타,파워,사기,상점,코인,서버,점검,해주시,가지,자살,삭제,계정,피해,가젯,메이킹,오류,화면,로딩,동생,자살골,로직,연승,실력,일정,점수,유도,보석,퍼셀,클래시,클랜,쓰레기,프로그램,와이파이,표시,싸이,초등학생,조카,플레이어,판이,패치,이번,연결,버튼,인원,수가,현상,다만,레드,슈퍼셀,조작,시스템,업뎃,약간,존재,매칭,로그인,실패,상태,과금,확률,몇개,가격,무과,금은,무엇,데이터,오히려,실망,접속,케릭,레벨,초보,신규,기존,조준,전체,친구,모두,점점,동안,챔피언쉽,린지,차이,상대,우리,제일,나머지,아이디,부탁,프랭크,버프,신화,상담,운영,심해,태국,화가,조합,비등,리기,홑홑,보상,보고,더욱,골드,이점,욕설,치기,이유,에러,노력,간다,확율,감사,개선,와이프,투자,부디,밸런스,거기,환경,능력,시합,결하,뽑기,화이팅,티밍,개발,빨강,개인,제작자,사용,무제,짜증,스파이크,레온,꼭꼭,오버,워치,부분,설치,슈퍼,어의,달라,아빠,래드,판정,살수,답장,개임,자동,경우,듀오,점때,메칭,보너스,폭망겜
버그,1.0,0.9768773708009629,0.003874069904647355,0.003599157874613892,0.005796408649214539,0.7825688405029342,0.02801151662766353,0.36602926025937726,0.1337158953469839,0.11768530070604437,0.05680771421388005,0.11936771495968548,0.2291613598259275,0.7938578385185839,0.9181972553253263,0.7908143983225511,0.7954827080428638,0.6582713925332313,0.8415246827140686,0.004248080920369657,0.9129904064172699,0.8602786194564771,0.5241337723621441,0.9432027322643859,0.14430184541986216,0.003084563774693957,0.10541066341793054,0.07299177920989201,4.0461538117333765e-05,0.03344710287787121,0.1698957575634554,0.7554846529315253,0.09421279693383809,0.02271608417941023,0.06155311520796217,0.03247460873896222,0.01514692944407494,0.05179920552743927,0.28648053188573563,0.5894675295164359,0.19100207746709896,0.004253395810717552,0.012187410513970851,0.20936697571250598,0.03125282170019239,0.03367597265171617,0.047250580114322836,0.08936750996338474,0.07219476723775292,0.16565434616291744,0.09612087879169652,0.1937295013129953,0.23589798845605794,0.6087952803495498,0.009178735737240162,0.01887874076508817,0.5114057824945499,0.5154469437181957,0.06981638504042491,0.057940533000828576,0.40956558351229205,6.418577187221634e-05,5.254745517443997e-05,0.0006242051675582368,0.22253495237345539,0.006111674377648276,0.30815654576251744,0.003905783312378115,0.009181686086163885,0.8578343666938247,0.33602261670931355,0.0058598964892916635,0.0005211173368122773,0.0002698866853548331,0.6500079204145889,0.004647512364851607,0.16359363497230306,0.10477683840196651,0.08634067076627881,0.060315738570642076,0.0934415494502343,0.10496642569281928,0.5324460235048584,0.4824279282408833,0.03516487298194836,0.1474144546903822,0.024227146099984352,0.1636241270488074,0.0007413667125567357,0.0460597611492701,0.2531355349727403,0.005311726526071623,0.015741506841523454,0.2480238956308195,0.024323790446909303,0.014656912622156307,0.24903215759334024,0.0001221523547370022,0.7301264720055595,0.001959908741073056,0.002412912863838737,0.006679668201397507,0.255796467806681,0.000787728814462176,0.015863429556938563,0.014746117724190105,0.6902276023035876,0.36956455506383196,0.018060316349280823,0.0237214161483838,0.03753021133723329,0.0003506404799029427,0.00035029231748669203,0.0025143760532526545,0.5182525597400051,0.06652784166723423,0.8510881804830874,0.781622364698216,0.7649420040278976,0.7798610062007534,0.008856961669019888,0.00120424184869512,0.004174976492240573,0.07951712278495061,0.00040840987210990235,0.12966904011043304,0.060571705242293356,0.14744263413980352,0.02387935939663238,0.8026185291747414,0.9161455693362689,0.05281226355417539,0.0016806097954777802,0.06003964096685265,0.031013362902079986,0.08924405565575483,0.0010615314116143326,0.0010709112012301807,0.07742621085689771,0.14813082085161963,0.14603338488492276,0.26298696959649237,0.3757008612968293,0.0007156315049175421,0.23239401116413447,0.6287140212891847,0.024143318969442593,0.07338112456716005,0.4874299445528776,0.5208016155474248,0.08573217480578552,0.013429103991636507,0.012943567195725526,0.3122359329673082,0.39212085477966163,0.0075131687694588,0.4540766805322079,0.5825884604228698,0.4027552444069195,0.0009691320739627344,0.46889695354834426,0.42555647565958266,0.2995296766393634,0.045523591564080514,0.3346926471489331,0.16998396284554576,0.06538438049857395,0.09775195256968214,0.07646863175041413,0.18748382723165508,0.05639088421408245,0.01181662172374038,0.06040223295078543,0.015954383553101456,0.019749439461296533,0.062325340059173694,0.08730426292498565,0.07231722797352735,0.003569371378039436,0.0038476304335514746,0.03117599453532216,0.17464224160234332,0.006393839656079205,0.3198881487617844,0.021801548184665204,0.6323852765444855,0.035461767416312996,0.015089193354466904,0.024804869012936694,0.028124006271816843,0.015458164287031825,0.015218898696205102,0.11618247876246403,0.031057284441706044,0.0320727818031828,0.9266893887343044,0.3245619845758775,0.0008874665676784188,0.1727271079663086,0.0010175545117737128,0.10286524597333793,0.0001844780078285032,0.0005192540958376515,0.5439129937843254,0.018973906771072316,0.8811197345049917,0.9262897289565698,0.31125316416333465,0.15198033879224138,0.06668967206591252,0.01642724579129394,0.5305603484982143,0.0035912202480438008
유저,0.9757397211286857,1.0,0.00484121939577144,0.004606726718121616,0.005616262829273615,0.8394232361033434,0.031031303345183402,0.3606883654713041,0.14099791081293397,0.0913174411441627,0.05445817551863594,0.11993747754661543,0.25499653642574777,0.8206973372427989,0.8560451877308697,0.8889085605603947,0.8917683506156301,0.7535398357165609,0.8401490761509592,0.003411945705198417,0.834345806377184,0.7634652738192952,0.43461231154415925,0.9900596367623975,0.16514038718567622,0.0022941670096608933,0.11297300423217362,0.07660284955015934,3.6381311417424674e-05,0.018695857628407656,0.13400331037905955,0.6135502083331261,0.08483264571091023,0.03307781833134701,0.08203617733943357,0.04127048001661782,0.019133951705532302,0.037283205552801214,0.25319024877177027,0.5197663418954529,0.14178982204099505,0.004926006509374075,0.012920258584596266,0.24894628442445574,0.02369864700333426,0.02685990284018075,0.030526350543040516,0.05876030784023667,0.05830411750311436,0.11607804348580492,0.06199449150814346,0.14705005727253384,0.18741899638709242,0.49925084875528064,0.013431063238466387,0.01308366949732856,0.5693275450974863,0.573646117143447,0.056638865951029446,0.048859783634168534,0.283599334500669,6.424773231585436e-05,5.205641142480664e-05,0.0007406255812185017,0.23019611103344736,0.007860401251345754,0.33749804362780395,0.0036241534915771,0.008522643817378963,0.8960532189287403,0.4309692973528874,0.006300255759677128,0.0005249175267184263,0.000261570905454202,0.7547018771612048,0.005608253299305335,0.202064448301127,0.1313863229009481,0.12325128975930874,0.07514304687153497,0.11853381740360079,0.09107413204954312,0.40735372194373703,0.3457421567920177,0.036477905399695636,0.1430156767986678,0.0358841775059397,0.17754152755876354,0.0008040166766661916,0.050280483846134906,0.29684942758797334,0.002871684418428142,0.013922956775702136,0.1780946761555399,0.02972701038515078,0.021967891594037028,0.2500388306061755,0.00012721001995781697,0.750324760503021,0.0018761365561024202,0.002334621204156539,0.006791050481268103,0.2218845928940343,0.0008565624265462886,0.012158898602989186,0.014140778297465179,0.7908684570630631,0.38256780730555107,0.017025381945366402,0.027828922488057885,0.04950843703143834,0.00033024993245254336,0.0003309614135071287,0.002636240978537736,0.5332851254030394,0.09231100563846922,0.735833928521766,0.6531249310947038,0.6296143059421051,0.6468980120108555,0.010029758791190212,0.0012509306091905037,0.003135074342502094,0.05944344229220572,0.0003349183578724901,0.1808497939444261,0.08800089626430735,0.20391581053459262,0.03400827805983688,0.8141172353396886,0.9523412219467574,0.06538019393528277,0.0015132424061208671,0.06452307003974447,0.026716684379010355,0.12335919807423715,0.001456565024357735,0.0014699984548914207,0.1110361693095624,0.20368573755207142,0.19900809619467053,0.3358708764591416,0.32445176506932527,0.0005994201772430033,0.2531424965909515,0.7276968303607952,0.035866725297544366,0.10285123071421065,0.3510899008117994,0.38053769123431136,0.10164399807890673,0.01657304192340486,0.015771220714090796,0.3681518370999706,0.45727931194739657,0.008228862116620982,0.44200366367348165,0.5692841735977017,0.39481815384006974,0.0011853316339273954,0.3456198999276128,0.438395901437576,0.21729845193727465,0.05297466060514329,0.26708667024700633,0.11303484304382147,0.04438275345543179,0.06879674346330866,0.05449487907557545,0.17561798000772652,0.05453829790354243,0.011024983607148901,0.07017055831143913,0.016292493876109218,0.029199732860571592,0.08829390663048996,0.09021312961977405,0.10378468680228292,0.001854206862506516,0.002013661587535796,0.01841123316865622,0.15446930622664867,0.0072473020905828075,0.2596824431608475,0.02289831337809935,0.5291555472167274,0.040950585472249106,0.017194746263736047,0.01759083215172857,0.028201124251597005,0.01033932429334789,0.010199331662235097,0.1023409759298404,0.017182586103229376,0.01790653988304323,0.9505037257959645,0.40306924358791835,0.0007525644051996466,0.14560478667514898,0.0008989562624128815,0.11327018561512794,0.00019915608468910455,0.0005872023817538793,0.4143145037167938,0.01943608139183264,0.9455687202802494,0.983458858193277,0.4025560559940358,0.20622705924818527,0.07708335765807355,0.02178561412743215,0.4158877849197598,0.0027053769022321802
신고,0.005953684580437953,0.009234761968413477,1.0,0.9894166472415457,0.4289664309171006,0.040859204577758386,0.6485141537592144,0.09081285435839657,0.29646283775178767,0.022004474531465108,0.2403337724765195,0.2373740067746258,0.26638722251854013,0.035431940466676866,0.001640832047476114,0.026296455409378205,0.026985773794590766,0.008076157630692693,0.0019233496571338065,0.11716404663047941,0.001480940773797904,0.005442749681065238,0.008491872167966218,0.013465335189702714,0.39367343696810353,0.06319937004544966,0.3625179073930695,0.3821494050158691,0.24351911240548563,0.0005385809322018634,0.019639579736650772,0.0010619132279668722,0.11706798945451022,0.3480557742669769,0.5314865542579579,0.7802922830687983,0.9127861965333846,0.015773465881496675,0.043634604334199675,0.015700044118907606,0.007739797882288139,0.9140537278096573,0.6264306870740006,0.323354376838684,0.037697683402379965,0.06139268229454207,0.003986985316358994,0.002871155242670512,0.04782359340585464,0.0038310841655274735,0.001931169437673209,0.010427556419298585,0.015436369944088967,0.004905958054575267,0.4605505581887989,0.017413761450092134,0.1114165501508233,0.10995233295495889,0.051088630225530444,0.08251330063816108,0.0002704186388013188,0.4133428083177673,0.38555197327104657,0.866719025787943,0.19360145774987125,0.9763870611227442,0.19616649036672604,0.3426057238055736,0.3086574140104534,0.003946130974575573,0.09421989764389838,0.7151285293063432,0.5371034132471734,0.43046721260903226,0.011532376486816919,0.9782516656336382,0.38032981850705116,0.4970760485410199,0.07681388619490305,0.6498625410183273,0.5175340795943727,0.078741604651585,0.001825699849552604,0.0003243579758473532,0.4564070339064042,0.165622158965633,0.22125104087960237,0.30335938253200534,0.7246972313078361,0.5382948789311814,0.2734168214691335,0.0013220541667483957,0.1954860465744236,0.0032018591174233554,0.8381954874493408,0.23833962692569174,0.14725575287812684,0.5215841632309648,0.0016415461223526565,0.4292963243318046,0.452267600831631,0.5496267009600834,0.0400618394997253,0.7338897573605775,0.05514242896811781,0.3511956171157434,0.04878163743445121,0.1251359306861444,0.30075849736891924,0.7939227395581696,0.686586781232993,0.3815102802593659,0.3876683603518046,0.6664864363405445,0.08016116674991876,0.35017737091670803,0.0032701059261428665,0.002485855285739106,0.0018339397390776905,0.002006550801327866,0.829657188162924,0.6365239787263328,0.06503142545529282,0.018783001011862234,0.16530332951213791,0.06712411391818943,0.07095465299435617,0.058623093306486074,0.4707761056753983,0.001932740355243129,0.005396698427252424,0.6838045789479738,0.2993594889714525,0.4614739233860286,0.129194502870899,0.27832388447012374,0.7785111657120669,0.7779821203673851,0.09591155502298018,0.12376417535708618,0.17753014253096072,0.1897014192177719,0.024865833778124853,0.1901368380112812,0.2432870161837893,0.008879072567088055,0.20079413341638355,0.269437131371616,0.0004029649876378256,0.0004217683744478355,0.5497699893045238,0.9274314695741995,0.9234835495426719,0.2212929787235884,0.16792758452180992,0.7535484791782413,0.06446060205623019,0.046564189560652273,0.07865728241406642,0.928526846232154,0.0011757431853853452,0.1040559213285589,0.002751642901212332,0.6662437863200978,0.010521902989486206,0.0014951979692173851,0.006181804045061645,0.0072349096385068215,0.010555376902833782,0.10738285263618563,0.2563275994775944,0.3058569476682736,0.6061874522677138,0.5002248183412343,0.2764228926695386,0.2598932162606585,0.3262600797734154,0.12396306299233922,0.0009267918199297223,0.0009904512440484302,0.0014512877530854383,0.06744086029773237,0.8519188961644638,0.014159287746906614,0.5438490028324529,0.006237821167798822,0.6997401898900991,0.7953803508909763,0.019964641915415263,0.40042430891589764,0.01256667785544173,0.012960424351781684,0.08535908841717285,0.00048591309895948414,0.0005519267853981335,0.018281985907228442,0.17393498009242794,0.20583308142428286,0.041685729980733846,0.26942179229815827,0.4127694963366855,0.6157363374205734,0.7844405896836597,0.0014992952994113912,0.4923781836617612,0.022911965563261198,0.011475066472655733,0.09680657494840562,0.18269630556495386,0.5779622272234417,0.8307946307057631,0.003131187985364162,0.06901486693059149
차단,0.005766311502428804,0.009134581220756948,0.9894895109207026,1.0,0.3546153566520438,0.03941337160917087,0.5824889230099676,0.07914795096018908,0.26146350509179017,0.016839037240874904,0.19868374291656735,0.20317029365166958,0.24603534389162587,0.0333390804317088,0.0016206005600451119,0.026906765582626682,0.027517044133162586,0.008855866186724045,0.0019995782218242314,0.08780235258566668,0.001444875013811344,0.004891347150616249,0.007091567345131184,0.013381098153201315,0.3671331466180279,0.045733297277697295,0.3218059904092543,0.3333982773460787,0.20103245449035587,0.00037209941407183664,0.015273934065617195,0.0009532473836356527,0.09443598744578299,0.4053164158041137,0.5595980171962027,0.7795549381783182,0.9060545043189513,0.011568163787784132,0.03591049839162458,0.013424278127532626,0.005956226848645264,0.8511015265759619,0.5463353175335938,0.31331944616678165,0.027894589120475224,0.0463623696646108,0.002839800812136008,0.0020962766277464366,0.036698279468667605,0.0029005279749507737,0.0014111912266132761,0.008068000176144789,0.012179529075588636,0.00415457647769077,0.5354152241553104,0.01240744878261558,0.10638612748425842,0.105015960578752,0.03924768480400605,0.06419764940061934,0.00022654711797763044,0.3635959748015629,0.33774102771263476,0.8373166713753908,0.1705830905482791,0.9875894596955561,0.1808279076900799,0.27662376243649195,0.24888206316236422,0.0041272851001792725,0.10244209318897102,0.6308032003088079,0.4623202260316215,0.36398119957541863,0.01259775732754497,0.939531161420298,0.3784865135763322,0.49669776380959907,0.09316328456693959,0.6407529715982505,0.5217029857958015,0.06260966399091478,0.0015252392388596517,0.0002771427115690996,0.3932985713688671,0.13963438421976926,0.2665706503214679,0.27338994661261035,0.6533855332156455,0.47975497798467504,0.263450861175455,0.000864895267819824,0.1538382371259443,0.0024870263045535922,0.8094009140053852,0.29015119137714235,0.12797133403037014,0.4672924163664634,0.001762927476162413,0.3540767122481468,0.3749580414162332,0.4674916957655363,0.03260531127627484,0.6624851430354742,0.0406851405846848,0.28839299736934143,0.04940142016415302,0.11207045139364111,0.24476214518639142,0.742592950728721,0.7111359629012138,0.31598609782154174,0.3217121373714941,0.5809774083353919,0.07267860433284029,0.38835629234454755,0.0029409255337945017,0.0022003208940924537,0.0016248568004906191,0.0017820666834278873,0.7572177261572659,0.55464523849352,0.04727541255163188,0.01406800357741642,0.12630501541019662,0.08007257963938823,0.08787977375371166,0.0697911147248181,0.5306887353842537,0.002036649038106849,0.0055410515211483605,0.6697700408391614,0.23854821407177354,0.40789045748580355,0.10078111764936509,0.310166866822923,0.8508799647584827,0.850546252673769,0.11572320236414911,0.14182730848853384,0.19871443628098867,0.19958081134723596,0.020536470809061406,0.14637572293689094,0.22157011508344454,0.00978931291333568,0.24358678266091593,0.3046758440776878,0.0003424247229039896,0.0003618442391832999,0.522421065509898,0.9028351614308096,0.8897800424800685,0.2158982558417233,0.1640502063726421,0.6723622395177222,0.056368501588541155,0.04137042985583476,0.06864312530714742,0.9145102249059043,0.0009716092931672716,0.09347858615616958,0.0021674781045061616,0.6207904146659674,0.008454414899590562,0.0011292104615015473,0.004491093188611797,0.005365195710340941,0.007792729380063293,0.08944741525906708,0.212890400986628,0.24733726982720527,0.5652328143201398,0.42612741618822547,0.3297592267157054,0.2973749441339995,0.28255256248240573,0.14803660206735222,0.0005973283271752098,0.0006401193961037764,0.001005458104407788,0.05467234756729945,0.7790967864506386,0.011394887170634993,0.4715563612723887,0.005314402464924868,0.6475724857737278,0.7283005146709335,0.014386814777966382,0.337841068331446,0.008829752925281764,0.009110064832820947,0.06844441759724797,0.0003345259054569529,0.0003806440778546353,0.017578722029864356,0.1791406848181781,0.1592978841157633,0.033155955627770045,0.21305203841390713,0.37278006832613986,0.5627503233401211,0.7319784849644354,0.0012587350486578976,0.4203000729000666,0.022666281025156547,0.011597167326283497,0.10593154937013892,0.20344064888459867,0.5373670532756658,0.8622737443289539,0.0026067382700856057,0.05022957641637065
문의,0.0036721166181024373,0.004636966454849041,0.36837266116854983,0.29177327148767296,1.0,0.02707930033306245,0.7394898069825858,0.16324683909311877,0.45035728640363487,0.1318775098219621,0.6580293819649472,0.4826377323288672,0.26259910681680937,0.030189589848922754,0.0007965065973290557,0.009444467158912433,0.010050556287905672,0.001368436748935208,0.0005516411312442857,0.702598042148953,0.0008121528618966317,0.0071085428877557914,0.022843437758632342,0.006494023157106596,0.34265574444242897,0.5201734534359354,0.5085787210092076,0.6229791707976724,0.38694995363562656,0.007564218486970883,0.1023810186602186,0.001332079441157809,0.42026255031333004,0.027112134865812442,0.12645941046127124,0.3050202134084425,0.36080868873807753,0.1358228450472731,0.1356502499126439,0.034022739656992186,0.04426903799166327,0.6294580956846695,0.9039410919708185,0.19496575582736378,0.29151075766997664,0.39272664690144216,0.044350612108097216,0.025837293111037073,0.2737554929081483,0.025144427586723233,0.01714793468637933,0.056942579015082664,0.07078742620113315,0.011414559362879285,0.03427964334002275,0.18678995870754164,0.08134684830542874,0.08008171300079402,0.28886410712948857,0.409052295748645,0.0006323952021865295,0.3607581590932532,0.34512074212402016,0.35287158993739454,0.30551178820856173,0.2974873933963927,0.2002289307437658,0.9799291411807015,0.9533313768060696,0.0010857845458065072,0.017607853854299554,0.871620638642,0.6922257233647182,0.6290988874947165,0.002048127986113239,0.49525110707004283,0.1720799722445225,0.20983844139371285,0.004212263388281795,0.303388900543284,0.1981808461425852,0.32691068297772635,0.004708149264051528,0.0006311252582051536,0.801387195859812,0.39561776752828987,0.01209414362123317,0.3756128108073945,0.602517844913042,0.6870903182924627,0.17637969482453114,0.028779013740863994,0.7975549585045226,0.016613619191708225,0.45431671659893824,0.011295959158010177,0.267942369234502,0.3991546811799801,0.0003329237093886742,0.9422686253165155,0.9581088523152722,0.9746116817222424,0.13801341025181446,0.6055918686913263,0.4208928379447106,0.9370600762457693,0.019571498821856593,0.1719160700679349,0.8900509479715404,0.5939138243836988,0.18715712312242758,0.7004389715839576,0.6979717426754417,0.85726086422326,0.0985824867209726,0.048793373234833105,0.004181184237063576,0.003688824601503516,0.0026692994498511494,0.002860584581346029,0.7397544372922178,0.7756693011400967,0.5232060206252667,0.13548329610358678,0.6847639850150943,0.004483218403887387,0.003050364210469156,0.004022467274874612,0.051706248603292954,0.0004812543155392626,0.001817057252784992,0.33852306466016935,0.9144640039130911,0.6517637043847672,0.6010650797358111,0.037534671217863996,0.09340590671404096,0.0931303629357767,0.005530984344286658,0.012783857037566557,0.023502267569128717,0.04955798263265688,0.07505146315496189,0.7644469544660789,0.2764137966139648,0.0014217531516717494,0.010206086992693063,0.030812784773515674,0.0008345273221600161,0.0007972507328637011,0.38277713874928365,0.44330706737845293,0.48892846222222613,0.12707226583054437,0.09614049867078375,0.833850529398542,0.11287287273815401,0.07008969151741778,0.14004279747241938,0.32169264738518627,0.0033178569866244103,0.13938831973548377,0.012507081124951587,0.5425183350048375,0.04076063733549327,0.009844849728067791,0.058262929546119474,0.05726581288228972,0.08663549962812164,0.2923021908707201,0.6701014909741332,0.9350346056507813,0.4996387273131054,0.9315750450634707,0.01655193349904163,0.025991278152562705,0.5789760359716368,0.00795182248388846,0.02258068131503018,0.023638454291675978,0.02021548916973793,0.23802723779018564,0.7262291227757414,0.054206248780902605,0.8679448251283609,0.013771497403517383,0.599964572863222,0.7140084893684715,0.19553475858267735,0.8546418579520382,0.15179113750985787,0.15584397707156697,0.32846905162232176,0.007016725988401849,0.007872790220935592,0.012423945879348424,0.057261914665623956,0.7988857411992543,0.17636310857051923,0.8539455845516049,0.48638826538654856,0.39854594436724866,0.4476409996515769,0.0036642458845214483,0.9097666254460981,0.011667607993345425,0.004633386463103784,0.016856692268857415,0.02559715983079799,0.4937254313701025,0.2090864630676371,0.008482873831871714,0.5431948116755452
현재,0.6864116290129456,0.7742229017120034,0.004897176103498197,0.004442603164923123,0.006170741120255738,1.0,0.047207603291622706,0.5380172482013558,0.2395095589113503,0.08532543176674197,0.08001939763866787,0.19440220386296905,0.43873261375297673,0.9732902202382494,0.3930741975241897,0.8574507070366597,0.8720662411632505,0.4480069003192243,0.3697548733352849,0.0027493919592942208,0.3776413683752669,0.5633516341713058,0.3667629221280824,0.8455869895043319,0.28654957681424276,0.0015154487807327453,0.19234830755546806,0.12599808920108746,1.2386117049575246e-05,0.005203780325891784,0.12749429810780405,0.2721410186067323,0.11549316677230217,0.027877212272606977,0.11045874666480572,0.05887348965284562,0.024722577399232122,0.028370155620572837,0.31340689035481567,0.5213814285849959,0.10639010672894167,0.005384221293073643,0.017128030375422397,0.4164785928008851,0.020812480109936686,0.026893571884340352,0.015802627838244265,0.03033206516646745,0.061866207498512925,0.07029196248200836,0.02884158384562966,0.11996327003508027,0.17389904181138396,0.3619710251780995,0.010260285429234291,0.008701210442908109,0.8496418069994248,0.8537803620974246,0.060777031642985556,0.057168199595799364,0.0816136259007831,2.570246534673598e-05,1.9704420971599065e-05,0.0005130106818188856,0.3826180623482692,0.008396614375080566,0.5646766813075265,0.003554470035894727,0.009654468456536596,0.4857432628138469,0.4685858476550338,0.007370734722876043,0.00035757869902263117,0.00014974298965248492,0.5000372024694713,0.006097415025909172,0.3250373480464351,0.20785032875777662,0.0821856043063417,0.1172511840307024,0.1831535676964696,0.11498282256453268,0.21856673521497036,0.1055931355816549,0.055495072513475824,0.2221046925160154,0.025542907719495276,0.3068910237536467,0.0006024456623793463,0.08093102036885237,0.4949342363276103,0.0007754791844828347,0.015897989419740553,0.10706522223108407,0.04284562142701753,0.014230081314307556,0.3997103699918171,6.054020899597021e-05,0.2925310578373511,0.0016605048567885456,0.0021729416365017925,0.007940960585740536,0.26582582479204403,0.0006510664853076883,0.010460088428668784,0.01785809771497675,0.904242828576914,0.6052351604832857,0.02166808812136173,0.04106358484293053,0.06656994557874321,0.0001980013412729085,0.00019878877712971668,0.002587205999841144,0.7782884093505804,0.10375094572034249,0.46539790044874035,0.38277583893704575,0.3352702999337511,0.3539726753151223,0.012710295754913503,0.0010438119829612757,0.0022063968583476375,0.050448183692729694,0.00018097127250273794,0.12877651363621775,0.051801358506413674,0.14357154188764668,0.03313882948886784,0.34873346762588103,0.5890943745092831,0.10175730499022298,0.0012243785667032715,0.10592120118698468,0.0313399603139586,0.13653880077577057,0.0009155748024518202,0.0009251069126289706,0.07791390359535182,0.18895512942944293,0.21170921831437803,0.44774136420701255,0.3573957104148808,0.0003742764591193267,0.433633747462956,0.4375027901816513,0.024552755747778945,0.10617537833910425,0.11547069575530648,0.12686243390248492,0.17067794582433532,0.021577314231624747,0.020650804662623385,0.5911623211433316,0.7072763434341812,0.010118463549544534,0.6193213426447505,0.7451315505724753,0.5743655993428868,0.0008916553806360118,0.16107200977806366,0.672794817306976,0.12724223862835526,0.08514208984789054,0.23148259196136142,0.05224731752992915,0.02718011998371988,0.046531057226829924,0.039468240732111345,0.25613969970213707,0.08103208126940283,0.01305571247517304,0.11601745991137596,0.02205323061186505,0.021599642536757887,0.08581273587125571,0.14834383778794974,0.07862481595394388,0.0004246048759569352,0.0004756525337117705,0.006750779130641085,0.20098293720024757,0.008640868348962714,0.24298931585115607,0.033018866254980246,0.4116465321907479,0.06409425114320758,0.023863087032150683,0.012672639085910034,0.040630172997577575,0.006113143446248543,0.0060631547850026795,0.133502812368673,0.0045925015358384245,0.004990259533686948,0.927462336718788,0.5630174709023307,0.0004988126703233811,0.16834297823935726,0.0006437299583795848,0.19467330680315212,0.00010524936234480938,0.00039938954280745436,0.20915711518094263,0.02704378993109511,0.9383072104135224,0.7795092983889258,0.4305433053091181,0.22468235982473136,0.1287226124511836,0.02614316620110769,0.26292262280611156,0.0018765295323632583
