,신규,이름,플레이,이번,로그인,매칭,시간,해결,유저,로딩,상자,전설,하니,브롤러,접속,버그,공격,주말,팩토리,화가,바운티,이스트,마음,보석,한판,레드,와이파이,별로,스타,재미,연습,이벤트,슈퍼셀,감사,서버,중이,삭제,보고,크로우,미스터,너프,스파이크,프랭크,확률,제시,설치,전투,화면,스킨,최고,트론,핸드폰,포코,그래픽,이유,부탁,중독,여러가지,대형,추천,샌디,사람,광고,지역,토큰,럼블,캐릭,기분,모두,레온,인기,개월,가장,요청,친구,동생,경고,솔로,체험,무엇,맥스,추가,먼저,사전예약,역시,파이,점검,생기,이점,매일,보상,무한,상점
상자,6.744933860596319,2.4010441092051438,3.857927568094244,4.3404011752264395,3.7636991052835036,7.529426605626408,6.536191209519679,8.004324263566362,2.693658330756312,5.147877067263996,0.0,2.700580376316148,6.672195272398265,4.07850985312864,9.884095061061684,7.933532007232245,8.302228345727181,4.480038359460675,4.956749293482011,2.3713737822675247,3.3814435962739138,3.2874909647298876,6.3555626706942645,7.203011548116358,2.1036678736822663,2.653423149456356,3.7361102102935004,3.1646867618759194,5.1061633677277225,6.7739736883090655,1.143916378655343,10.526390387255846,3.251505404830431,3.949095327363602,5.635265806918864,5.968110159153289,10.083545790536036,9.631438363437834,1.298291070772651,8.795236574843793,9.891983790444488,0.6873393367043997,0.4197048763354506,2.0675252878835657,7.363439830277237,7.077832629037983,0.889820900392505,9.780536266113293,7.779656700121454,5.719223453873346,4.285139991302386,5.969906535514918,4.9538849320579805,5.384938655918992,2.4433274336646713,2.3267038896218986,2.391211971594146,3.1189321659011013,0.5412999142052077,8.127623415770179,6.541181247005199,5.94552729171603,6.91215860677947,3.935038192597601,6.70593674379122,3.1529949927796266,2.6327743270109596,6.920451065349896,7.261213751315515,7.037214461950401,5.075182847823726,5.29658777020464,7.31713480909448,3.1897155570404054,7.520540059778893,3.3257050471473835,4.027407525277593,4.330492111853193,8.665853438600758,2.23779133268553,4.783908184881103,8.725027892430383,2.634888182983643,2.0760465128206973,1.701058376024633,3.08653094223159,6.078782988438196,2.6400269493183233,8.01179967079135,7.50101224717974,4.6902454925052455,4.761548855937204,10.618823438858735
전설,4.722545966178687,1.9576526218564947,3.1136598428336417,3.3548331855386073,1.2172591428154047,5.5791417411098445,4.767277213689983,6.657009222846614,2.1455630702983375,4.523707460983022,2.700580376316148,0.0,3.9843608677234905,4.861309022805186,7.805142130411142,5.994997109863433,6.756799250526884,2.181132172829833,3.0609232136487927,3.5086694511031116,2.9824793089549106,2.1623215096074784,4.619913566317972,5.166784571237691,2.415404175694905,2.9838563712245616,1.066864065484541,0.7229839547430734,3.982159461955759,5.375660229795018,3.579075967372607,8.708219656898276,1.7687783056639028,1.8700133143115638,3.068505220821314,4.772821823133411,8.651897306919258,8.152944122694791,1.404241233708307,6.727080138549078,8.006015982687087,2.71841248850541,2.8885991306978775,0.9278915271841303,6.477128953150208,5.248212046361648,3.3321230949599756,7.92728381536826,5.713538754791133,4.889038725626863,1.7688913923647736,3.269329241627774,3.3085691643061015,3.565491691674238,1.380413618379222,1.4164054075172683,2.442967171646307,2.8118349346693106,2.2645879533613633,6.233556245172996,6.143742184436628,4.34695762934776,5.212083246251127,3.856344836707113,4.821863562333893,2.592239386685521,0.09391341180783334,4.275458188411298,6.6394715389616685,6.813439337695184,2.552515503391523,2.7272708865092725,5.856470278164664,1.1793117604554904,5.328102489681262,0.8779896659033134,1.6886535392682436,3.814214652470307,7.076760428681914,3.075405224681377,4.995820522650179,7.040372588069745,3.127476848841049,4.106135656834887,3.7020729713885716,2.074306056824537,3.4539755132441066,2.8798852984210903,6.23662432228459,5.87665272826294,4.954575331894281,3.634296665401718,8.80841074783723
하니,3.3485118491934758,5.407566868903463,5.055680865288668,4.832019031417722,2.961339438442699,3.977274789176334,3.982730108837173,5.975447100447063,5.030363172246147,5.801612236322956,6.672195272398265,3.9843608677234905,0.0,7.506389095476338,5.297314509760032,4.267360500470368,5.662450361057408,2.7009252684221408,3.3138805563754548,6.802906811517146,5.8804467320595775,4.939916220667979,3.991780374858642,3.523112096507333,5.713670587748431,6.374673513682613,3.037258544880008,3.546963873805344,4.848593091214109,5.050950336494397,7.440186265998193,6.644669107965525,4.533488574454702,3.73952253613342,2.1336960276784662,5.086785893744166,7.367646216539579,6.868499637569709,5.384461457036724,4.460785078976591,5.908033768227954,6.586402828957528,6.816307630421708,4.671919002717958,6.643367036660918,4.081654546801639,7.214776917079136,5.915274980503755,3.7590752582121345,5.716595904834234,2.892398647008955,0.8509421042527052,4.5492709137124425,4.310550324292857,4.873543244717075,4.978905590959928,5.556912292314417,5.866395523785473,6.20183057009303,4.534777616327602,7.126331856603785,4.166480730615605,4.35343801899552,6.646655639662518,3.740858262912404,5.570939120849716,4.060832589819058,0.6228540674817993,7.1655584766809275,7.852697944048387,1.9044749268626682,1.6275059158079328,5.221013203017605,3.7332896368571444,3.1682747201180588,3.4028689446929126,2.928184702714766,5.583106291326248,5.808759644214634,6.351886356669154,7.060793316184679,5.583014387854856,6.556621485887598,7.742483317572404,7.382996912147279,4.600783082486552,1.7121493977600288,5.863728959268205,4.8114552130899435,4.90338993701951,7.086644350353204,4.721448890067103,6.746672614450696
브롤러,5.602752406431292,5.997977820234346,2.4635479718163324,2.7951616796107235,4.971082862437948,6.039622263633206,4.998091773061653,5.405967010992043,2.76650328861207,2.453038644656201,4.07850985312864,4.861309022805186,7.506389095476338,0.0,8.242206845867532,6.331228033124796,5.949481954299625,4.818414964651271,4.338584532342981,1.7103921381912977,7.1492625660878195,6.687257207243624,4.82260443814492,5.960129667979397,2.5025482137700115,6.6025262224290655,5.713684647481829,4.630051676136972,3.1897501363452885,4.549868344500189,3.346104688130924,8.316130786447332,6.4290986450601055,6.727032474686135,7.6342207692838775,3.7186295841533377,7.3152356258508755,6.98074175327239,4.312372267276484,7.287485846169525,7.874664973638336,3.394368533172536,3.6972923017704455,3.987610022681575,4.262179402045094,5.48191287061624,3.4407833053368444,7.718093406632029,6.459709507704941,3.0343441322230715,6.5241605686147075,7.188617944544784,8.124349493768944,8.418519309295455,5.702882597569528,5.637618324115052,2.421017338977078,6.8972086220227125,3.806113995985181,6.402523826256745,3.0293815526320436,4.342565876564393,5.137646728870175,7.858170394963467,5.317256096073629,6.8258543644903895,4.878670481593865,7.405153169804795,3.8629049431575506,3.2765922200863753,5.60984465288256,5.885047847077017,5.040850574832854,4.139024932779404,6.524132314503732,4.667797972120712,4.707811080135022,2.096786098919929,6.319630245412621,1.9607101146033736,1.0955523241932803,6.524425203053598,6.625535574771793,2.468636038206709,2.6043165007630527,3.0463317145117523,7.855061656125025,1.9818995904650474,6.096565218702416,5.442950144797265,0.9789706839247115,3.083361745602241,8.385553507776295
접속,3.143563154066874,9.716777915569367,6.356040142469862,5.844509155000148,6.6129177965172925,2.369152981247245,3.420987692093281,3.2209736590652427,7.277833812891502,5.789183856347865,9.884095061061684,7.805142130411142,5.297314509760032,8.242206845867532,0.0,1.9877191121866369,2.5485694081233627,5.6250031561088125,4.930852742872236,8.66361492994213,10.5461358343359,9.589088738740639,3.610019889794986,2.6848672059164125,8.016420087480563,10.757740231742247,7.365634275495778,7.094481176662876,5.1817293801748345,3.6989068894477177,10.117893779994679,1.4993381308756488,9.136638385700723,8.547380452274947,7.367027678894357,4.525815770072463,2.9323642723031855,2.630451895073556,8.876055400188688,1.0907182386976406,0.9378046852600376,9.455284602170973,9.807842861184193,7.941523325159387,4.6132520399538315,2.8759369636913323,9.99393694839321,1.0744223821847445,2.112337169102926,5.225034183750387,7.679634928920891,5.999365027788161,9.678676639245536,9.520501741021397,9.123345071098795,9.186635673124208,7.731102711195979,10.447672194197663,9.343011049468192,1.8565333341136294,5.901069492182795,4.079449072953066,3.1511295677131748,11.403935210802718,3.1965492791252372,10.175639739478251,7.89896437476541,4.674467211136334,5.31451070345326,6.34744403592409,5.392365576707881,5.333660912860159,3.2499016973435455,6.819464394273102,2.4886287138794168,6.9312035098370615,6.11871861264166,6.295399756159059,2.2840763921999465,8.35736714577481,7.247764692689013,1.9540595864689712,10.913401235222898,9.870549126362757,9.679150622618945,6.830683482675399,7.001033264617108,7.738136192827261,2.147901883490967,2.8068432177654645,7.3453143866112045,5.425605935003613,1.5867055621765718
버그,1.2762949745116472,7.9415509574573155,4.369154405735948,3.8587452257544412,4.848581404488233,0.41618383849803736,1.433338347489576,2.003512180925497,5.301912487028379,3.888778864146292,7.933532007232245,5.994997109863433,4.267360500470368,6.331228033124796,1.9877191121866369,0.0,1.487775680682105,3.8291339927346475,3.0087471927808447,6.67873374474448,8.852587858085244,7.915403118912233,1.6223234842875838,0.8601887799022456,6.0341826501918545,8.976349547184837,5.699118037662517,5.273304235684992,3.211974032127553,1.8794687648053878,8.134805019679254,2.719313005151349,7.462581861274555,6.970815435922247,6.1041526317619015,2.6238497407429686,3.103592358305952,2.6014953575732216,6.974293737260122,0.9576763479446492,2.011227254905918,7.484948736700186,7.841559118601728,6.0377210069761125,3.1905013488003755,0.888748053509219,8.015037323491013,1.9353095529550413,0.5258398209543989,3.370849894024219,6.139981125375272,4.77846643899056,8.235712826851064,8.15471600261148,7.351541839481777,7.402942055786638,5.747303518735516,8.728862472595264,7.393681101796596,0.2729220537130203,4.291229167017631,2.0934419625493534,1.1942936189220192,9.725528531139835,1.227623183236179,8.470891948108358,6.08766281439322,3.6919309720307294,3.8833003878547006,4.861319946431011,3.7680621211230894,3.7826823265529312,1.5833018673823067,4.940573083691091,1.110740601451258,5.117457556250135,4.312881254629643,4.3341242219307965,1.557269692231546,6.369712472168288,5.3832768431824505,1.3156961382450327,9.122346894871137,7.884563801838293,7.691431911348152,4.862536728564315,5.843423322691944,5.750427470944779,0.6041219708785586,1.08615439762353,5.473150860416016,3.442717449678512,2.820900296085735
공격,2.381734886374444,8.709781698486118,4.485884653863052,3.979543527241795,5.723987083251994,1.6923274058978024,2.021040479494175,0.6733395297135707,5.608584421827119,3.5507056943867634,8.302228345727181,6.756799250526884,5.662450361057408,5.949481954299625,2.5485694081233627,1.487775680682105,0.0,4.713327202170289,3.701653693928616,6.671032282774399,9.714877934044898,8.8171755772911,2.1470611266154185,2.1395111981727144,6.25763254482346,9.717076892462167,6.663493877133698,6.042314353406296,3.2216088188916103,1.5390604821131468,8.299262921145793,2.371715532217173,8.372855818495983,7.991898179189122,7.362835836660818,2.3937747337614055,1.9025922623049125,1.3971306328340587,7.520175352683927,2.004499267460519,1.9577432131403696,7.765573148002374,8.138299426297392,6.605179856566598,2.0652655466269705,1.657080589776302,8.223754791794958,1.7907577335639895,2.0081169842573225,2.9322374447313866,7.2136203182620395,6.089263749650595,9.34413306603372,9.31788516950856,8.137196782525873,8.16949944705675,5.961072645873969,9.56152454135746,7.77869448473156,1.2752928336631406,3.375864911375037,2.4265294842634786,1.56249883772286,10.593434115649108,2.0800915093259107,9.325626335740392,6.844588658240771,5.114609350482094,2.7659855915725715,3.798982593664995,4.859092548011602,4.935735537761137,0.991008425301203,5.610907483444445,2.5724876526280864,5.90548719275906,5.152498156684809,4.215366964790525,0.3773619354949387,6.446143974461972,4.8939043431908384,0.6085190210847958,9.845719970453551,7.872428773312752,7.752602555728172,5.239857117866847,7.157203537758978,5.853155473872859,0.8860183142657432,0.8882320063219291,5.000959930041792,3.549746029581145,2.446060256787936
주말,2.553057388234884,4.1144768415856,2.395555851325481,2.265868291321721,1.0239009214244235,3.414928872776171,2.692585656010031,4.719032171290383,2.372906679021512,3.3877698988979796,4.480038359460675,2.181132172829833,2.7009252684221408,4.818414964651271,5.6250031561088125,3.8291339927346475,4.713327202170289,0.0,1.0907367777633348,4.145683785408651,5.0370437898579326,4.1165893005971315,2.572169214177738,2.9908989867765756,3.102612350015113,5.151813362200464,1.9545395172926106,1.4703317016777395,2.5302702122370664,3.48329956794238,5.0224485679449,6.547870776299578,3.66797731250474,3.2966149108352023,3.163672789890436,3.0975527868013786,6.615101729378004,6.105701348130817,3.3257705614898154,4.545960035310927,5.837092724210422,4.216138234740718,4.512802539715443,2.42372768570506,4.846648705355154,3.1270851598737552,4.829859078040107,5.764372568098213,3.533016466683326,3.497407696391581,2.58139428553818,2.399549580872088,4.704448498485371,4.753992193728571,3.523340475092559,3.5775130957124173,2.9100985682336566,4.904434036319858,3.951945088942376,4.074984492340122,4.914834666205421,2.4141027918694893,3.150837169497323,5.913775389753078,2.692240998967564,4.6519437411946765,2.274825394490739,2.694513563638008,5.186360045377953,5.644251211878775,0.7964510209685869,1.0734231527241378,3.893477002134009,1.2903746356964065,3.1542464542762496,1.306234873729265,0.493954609416451,2.992335322424118,5.005858144245899,3.70445514730411,4.460363920752807,4.9331693142025275,5.301443512844984,5.164252160728916,4.837022346954009,1.9193722721332187,3.2209962734876454,3.1825191120682645,4.1123843004631455,3.825143158262938,4.4716670028503644,2.2870354620945568,6.649063112893377
팩토리,1.7885434765290478,5.0179260439684175,1.8964502442171667,1.5595353575652195,2.045048251350691,2.596037977721716,1.707617128945091,3.654898940719512,2.4328080447678735,2.495129200420824,4.956749293482011,3.0609232136487927,3.3138805563754548,4.338584532342981,4.930852742872236,3.0087471927808447,3.701653693928616,1.0907367777633348,0.0,4.064931856278388,6.013488907881861,5.122695478053241,1.5592873124352349,2.2470063975792254,3.2008624042453735,6.03636811598513,3.0220809399976876,2.342626958070802,1.559500704136821,2.4018674341996826,5.278647256409956,5.687283991704744,4.682359756291665,4.370855000623896,4.188415088600041,2.0208081582619566,5.60175942273192,5.0987774174405205,3.9655642848986328,3.840698399954342,5.0078689922185164,4.559158019904309,4.90027557665969,3.0290261632168756,3.762577701698527,2.205067789405691,5.127607952340012,4.914892088595083,2.823133374336222,2.4919326139237437,3.6718920880502695,3.2436806836130287,5.791840216595573,5.8445753555815125,4.440109627073047,4.476765723612836,2.94113774458117,5.860359577305786,4.415449621578034,3.2260801654175517,3.9218586966504607,1.3346469135606294,2.1512869446729597,6.8919834733000025,1.7933572550567645,5.624090886836572,3.150204131354861,3.107081715355554,4.129144005652186,4.655441020426797,1.600660383316741,1.8248229051432023,2.8349525874468497,1.9462256544056928,2.5932249164349184,2.203897320019337,1.4683461965269837,2.3058466779126707,4.016574041421986,3.674210493169484,3.770301850432857,3.9823289330975418,6.172244989988211,5.208435694996357,4.943764270820478,1.9579211500168623,4.1796610036146635,3.0731304884717847,3.1884024945124843,2.8179694241253044,3.8055840534891066,1.4075816045667784,5.785382711687552
화가,5.68825731895546,4.3588224389900425,2.3138273234572324,2.820168755926826,3.956990727234007,6.319311660965917,5.250363886104251,6.243912222490641,1.775477353387192,3.1887318455977365,2.3713737822675247,3.5086694511031116,6.802906811517146,1.7103921381912977,8.66361492994213,6.67873374474448,6.671032282774399,4.145683785408651,4.064931856278388,0.0,5.49082897743431,5.1055421444693465,5.06136159315613,6.113523406004686,1.1309505587869526,4.906284808643189,4.4917268796830685,3.480140758499385,3.5041192810393986,5.147497265425648,1.7716574373066967,9.017649088919764,4.895109957322597,5.31089876078063,6.499385851043992,4.280660200617809,8.285385546895373,7.883508199494524,2.6946322200754524,7.619720198616698,8.471889551092163,1.6854492488743789,2.0003884925276325,2.5827246871736964,5.353318091188767,5.790177122797607,1.8055324224160694,8.334495260176881,6.67236032245165,3.8132444898059843,5.264094668616416,6.321049357125197,6.630557962585331,6.969849234065945,4.125065223679944,4.04631398836722,1.2462539312059944,5.234393893769008,2.103700483665554,6.814215052861285,4.342771922640662,4.585304611279387,5.5216744759193395,6.171203592195225,5.5108467916517965,5.184396751764886,3.502631608479657,6.840197114211848,5.123962445157702,4.7588025643075405,4.924137600267458,5.196749065078606,5.689717893748831,3.114190226504843,6.582989933381184,3.5678501243447824,3.8753746577642634,2.4563407691564496,7.048035068299048,0.4572183414257128,2.4690722835450654,7.18248138725798,4.92304695543849,1.210189526229403,1.1040245959858588,2.229886133513711,6.806374796555152,0.993418800600439,6.594357965775112,5.990778584217769,2.366028220542635,3.2385460207965253,9.09971318402489
바운티,7.578040127591947,1.167621225597152,5.959048920357448,6.2739600549904715,4.0131722966475385,8.441680267152915,7.706893244305346,9.636452391166678,4.815686587691619,7.395763071822063,3.3814435962739138,2.9824793089549106,5.8804467320595775,7.1492625660878195,10.5461358343359,8.852587858085244,9.714877934044898,5.0370437898579326,6.013488907881861,5.49082897743431,0.0,0.9642428534608329,7.569361745444853,8.0012073668201,4.706315156613785,0.9052333298491217,3.1805242172687564,3.6796044806859873,6.941913675522382,8.356535892403096,4.51140843123154,11.570507910184356,1.4118598348933842,2.141043203852526,3.9856210268193175,7.749013307202551,11.615193242181789,11.111988569956702,2.8467966729051684,9.499761116440128,10.849127729132391,3.9434107314032154,3.795614760615142,3.440882376072794,9.434481031368255,8.162100065199756,4.266966627083679,10.785666251396947,8.515200609538367,7.817248005310773,3.0009286202326098,5.030013296918236,2.0616311242515373,2.562996103982425,1.6300278508670927,1.6374570302918272,4.881411433340369,0.26271928703931297,3.4265447455212694,9.104494674142435,8.991161890990782,7.320380691852575,8.159177155169198,0.8786111611828044,7.728353047991204,0.39044313775107675,2.9013171443967787,6.379597821752557,9.551488807742261,9.619247384598221,5.153778027674894,5.225566501279423,8.831336985529877,4.160091757521979,8.061569594657827,3.810661585481751,4.57220934318042,6.627930676828327,10.024310471949432,5.188611487349145,7.583092472251656,9.966705766458185,1.0543985927289876,5.453325152531062,5.06509631831465,4.913466506138709,4.52498311257398,5.295727745586419,9.148840912332462,8.829685136627676,7.516189375270904,6.587615361507546,11.67259232563701
이스트,6.643443093272808,0.9055164546447354,5.243702941702624,5.512568934550169,3.0960114815661353,7.506528873541088,6.801369259124249,8.766682298543952,4.16770766864134,6.669353487033903,3.2874909647298876,2.1623215096074784,4.939916220667979,6.687257207243624,9.589088738740639,7.915403118912233,8.8171755772911,4.1165893005971315,5.122695478053241,5.1055421444693465,0.9642428534608329,0.0,6.670144202732273,7.060941798433103,4.190591159968622,1.5110699738729125,2.2261631104796535,2.8185400855021734,6.143537452117442,7.4933239612613765,4.426456024454756,10.630610717960442,0.45355198173999045,1.2153625294094006,3.1232373105692557,6.924923571435404,10.719580543421474,10.21315146494055,2.4131630743993497,8.547130960594767,9.905860097133733,3.72514715219674,3.6681114186410837,2.7848959307258507,8.637946330133449,7.243410451096205,4.166190523160277,9.845724107071302,7.568086931822322,7.050023182782538,2.050236065488997,4.09159363469491,1.6735826008122763,2.129842310446317,0.984801922540813,1.0593380283465759,4.320708654826617,0.9269080748897967,3.1780454851270425,8.170088159986818,8.283650087883059,6.443941686620164,7.256815276284136,1.815805584698625,6.808072862689722,0.63112429851065,2.092583185791191,5.4268621239554085,8.79866336029982,8.9383124233364,4.197744888621818,4.26391481199274,7.953581023531644,3.3345189647707008,7.106841915616799,2.934871960042859,3.6647937780303494,5.933460061837766,9.118566594482676,4.749573494914249,7.003562787733122,9.049645021024409,1.6974938516737579,5.277045916807742,4.8684337961238935,4.193600219118887,3.659232966643913,4.754016300542506,8.227301398483837,7.929767706142593,6.9473758470465485,5.796532489307843,10.733038302200006
마음,0.8567917197194905,6.5764058247238175,2.749112812048463,2.241746561092516,3.5778468490248336,1.2593551151399156,0.18919297198636148,2.1733812048905854,3.6965448672693157,2.4496072437693224,6.3555626706942645,4.619913566317972,3.991780374858642,4.82260443814492,3.610019889794986,1.6223234842875838,2.1470611266154185,2.572169214177738,1.5592873124352349,5.06136159315613,7.569361745444853,6.670144202732273,0.0,1.141786929065605,4.4186884121177865,7.592070907750687,4.526071692301099,3.9018931387190205,1.6407646652441772,1.0628768330995293,6.517305562856551,4.181587115362188,6.2261257879477085,5.862838971363805,5.395693335844842,1.2906802636701715,4.049451272299651,3.5435410111799928,5.462844046128917,2.5584346038882906,3.5364384708044887,5.88335305168888,6.244466639831997,4.53252456206205,2.6524058100874646,0.7359009314487786,6.402493152080795,3.4264040576185395,1.6446941955539451,2.060566681122485,5.107862834956397,4.225419599203925,7.241857420920536,7.246101014314214,5.999358365629495,6.035354151724977,4.12985942651592,7.41874313619973,5.8187837187527105,1.7844180416632174,3.30872130485189,0.4861408260535584,0.5922718556512911,8.44797117242981,0.4979586908413055,7.1804418663653395,4.708911108657979,3.5631726468282414,3.203880308876583,3.997322264635205,2.802044698973659,2.925936631787552,1.3479873967574043,3.4912041884210256,1.7371153888665332,3.762067405331804,3.00558169320845,2.765168879825324,2.45732051070007,4.747679252607261,3.9579684960198485,2.431567880935001,7.725674339805075,6.265202467454966,6.069153713101978,3.270973420347828,5.2675969016529764,4.128238966254748,1.663720727462233,1.2603887237697151,4.034219949385854,1.8340894265764318,4.276618699039371
보석,0.4587196661690735,7.10526136317875,3.8048253703843087,3.3158656430772777,4.004788824170895,0.4768608119743559,0.9785347389318757,2.4919134819899607,4.626349029707093,3.5885830036383726,7.203011548116358,5.166784571237691,3.523112096507333,5.960129667979397,2.6848672059164125,0.8601887799022456,2.1395111981727144,2.9908989867765756,2.2470063975792254,6.113523406004686,8.0012073668201,7.060941798433103,1.141786929065605,0.0,5.37919487842683,8.142657004443318,4.841995322249872,4.447816227538066,2.7721394396988037,1.875992508617647,7.47803873672458,3.569765677489805,6.607814469294139,6.110644448328252,5.277279900102614,2.390089455431694,3.90713332486991,3.396359229665797,6.194591739771668,1.594236572016937,2.849495660550631,6.789457944935965,7.137020709768027,5.259083414473116,3.4217682537589647,0.6694095612397821,7.341998573220839,2.784859018765452,0.5773938026971609,3.168236269347475,5.280521687065192,3.971641142279315,7.379833758769334,7.306070943936427,6.513726283491611,6.568380446096805,5.1014018140870965,7.8812325147207165,6.661744130242785,1.1258681858145345,4.3126976011596465,1.617584617837142,1.0540029670790083,8.872744048355132,0.6441042637857477,7.620828630760779,5.260004435892659,2.982877923723247,4.0635681188912685,4.958690926579969,2.9079268909041214,2.9263315482263703,1.826726933647403,4.143225882072416,0.6271682912307573,4.28887325430219,3.479485992883035,3.8896867818291754,2.305499083897766,5.771843786141664,5.098262922492593,2.1203876143169853,8.291539097494145,7.3047786293521,7.081817800661661,4.1679471902861875,5.040040795964762,5.15262322160507,1.3069255849337607,1.421198149427003,5.175443636204848,2.9324199294699267,3.6721190461900366
한판,4.932528278043151,3.5414534036297005,1.77627015741364,2.278090508880931,2.8326047271972072,5.6475220615146435,4.605806438600193,5.9252528057390235,0.7700950751205264,3.0477124921700076,2.1036678736822663,2.415404175694905,5.713670587748431,2.5025482137700115,8.016420087480563,6.0341826501918545,6.25763254482346,3.102612350015113,3.2008624042453735,1.1309505587869526,4.706315156613785,4.190591159968622,4.4186884121177865,5.37919487842683,0.0,4.255974559802011,3.3697851443273508,2.34922728158284,3.039006499054106,4.720072688697196,2.1016734437764137,8.534586548210246,3.9265642019596503,4.256503989873681,5.371775220516034,3.8918238390721895,8.003161870814166,7.561008388887364,1.8625172006235051,6.942599731278152,7.932691558514657,1.5116588579229704,1.887022046991071,1.5054822271710444,5.261115167480574,5.153847484148213,1.985551738548208,7.809950258509629,5.953101226995879,3.615580303708076,4.152208312107854,5.203962569011608,5.628782895938469,5.937950261714523,3.208073714429442,3.148568901883935,0.2965760091500846,4.462821168069672,1.6345670577721554,6.202803742572521,4.491672298912576,3.9735933803823715,4.941570986563961,5.465056604833606,4.820986360177425,4.364815272441023,2.419273420640934,5.786416685359295,5.180952848544623,5.03908291293152,3.859483142040518,4.127065963846738,5.2673004708175855,1.9968414744152823,5.786061479075912,2.43788247984254,2.7887314304399617,2.2287222324034515,6.627321243400947,0.6768223954315262,2.8882774295508438,6.711816469607693,4.310195226468957,2.0631025398571317,1.7558130557282177,1.2510608548543811,5.675431300537127,0.5982022389896327,6.041136995076837,5.490497814390469,2.8156322853851314,2.708758818870305,8.62346514462937
레드,7.702082713433382,1.0410668644509713,5.696378558206294,6.067527753760761,4.146234216791975,8.560825337256556,7.7439740834272115,9.57643380121898,4.499901687423145,7.125011707228651,2.653423149456356,2.9838563712245616,6.374673513682613,6.6025262224290655,10.757740231742247,8.976349547184837,9.717076892462167,5.151813362200464,6.03636811598513,4.906284808643189,0.9052333298491217,1.5110699738729125,7.592070907750687,8.142657004443318,4.255974559802011,0.0,3.4683763149690177,3.7068301381019926,6.780178966363929,8.292906636247693,3.7455693625398614,11.691383710787287,1.8549581637236714,2.7090069614351284,4.631191024152832,7.619402154592214,11.602565118629244,11.109536358457627,2.4219076842685494,9.688496798684548,10.986666253386767,3.275889790242315,3.0731177588859206,3.1959659324907634,9.244762345741291,8.230849794928732,3.515244121361557,10.9098539481855,8.68183003581017,7.597859778341825,3.4907409611720106,5.53563342553933,2.932607001367912,3.431556804710829,1.634467016240073,1.5743118236239528,4.469932996170387,0.7023356581576661,2.8032744463157298,9.216595867836281,8.679791241660162,7.294241496883963,8.184173200739856,1.281842056802021,7.805448956125186,0.9416790206570511,2.8921661792585933,6.824863169998987,9.296090264449099,9.270256572260624,5.401116318413648,5.51526870197423,8.793914332908892,4.10617513909492,8.270842275325737,3.859690880956116,4.664120632299973,6.327210525772606,10.044988873546187,4.655300893186898,7.140912388541273,10.018659470436523,0.18664455499079313,4.723720408152646,4.354471537575045,4.68179763309653,5.165372412897686,4.85416576592534,9.218829871080246,8.84327158792464,7.063989635984997,6.419760143230355,11.791733981593488
와이파이,4.432166579602648,2.446195581841471,3.6734402451557253,3.78239103401829,0.9988384522080745,5.2931575623730565,4.6426078284032775,6.6708013887023405,2.947242502860681,4.980331635595813,3.7361102102935004,1.066864065484541,3.037258544880008,5.713684647481829,7.365634275495778,5.699118037662517,6.663493877133698,1.9545395172926106,3.0220809399976876,4.4917268796830685,3.1805242172687564,2.2261631104796535,4.526071692301099,4.841995322249872,3.3697851443273508,3.4683763149690177,0.0,1.0899020042866014,4.274177750985487,5.4239057394044865,4.644894974023503,8.410145855206997,1.7727863805441497,1.3498103254477887,2.0189333359359733,4.962728977573221,8.563592990532918,8.052685789119534,2.4395147969234006,6.321055140240189,7.682916532942188,3.784875190132327,3.9464465614912765,1.95540748622483,6.713754016203066,5.056499349630249,4.396573464514811,7.625483376614305,5.34324103179142,5.235642895180961,0.8153953008523552,2.2652755706383827,2.798088078407708,2.9225934047622566,1.875260105554547,1.9699709430890937,3.342739042748161,3.087983048441742,3.3225395399622473,5.956885098416432,6.590514066496356,4.356354267774911,5.101688165492032,4.0419384067818696,4.619956169829694,2.811481291523236,1.1174493365922518,3.4090424819498812,6.979403372557573,7.296159983267631,1.9732692700633998,2.0566330813822082,5.846358516998144,1.6297053018897854,4.881438864904761,1.0882187887228758,1.5644355366353637,4.373980976599025,6.948771135722786,4.044559631751522,5.698409293793537,6.860493383146672,3.639887147046491,5.159857602909561,4.759414567008233,2.730366603233887,2.387801940352198,3.7608054712892853,6.03266362774974,5.77580904834309,5.674078574143314,3.9626609550986536,8.512841436982967
