,127,653,757,966,1447,1827,1991,1959,2342,2365,2638,2809,2849,5812,7497,6027,6870,5533,4888,4215,3761,3223,4499,4535,4643,4672,13983,14142,11370,11385,11194,11224,16611,17014,17021,17025,17031,16292,16674,16323,16325,16695,16344,16351,16729,16398,16100,16401,16780,16117,16122,15769,16462,15815,16164,16182,15840,16184,16534,16900,16937,15888,16236,15917,16253,16587,16605,15131,15559,15173,14761,15645,14500,15282,15739,14865,14265,15335,15346,15368,14285,14943,14593,14627,15019,15520,14676,15097,15101,21456,19661,20277,20295,21496,19690,20939,20943,21550,19730,20345
신규,1.0060612820182884,0.0,0.8765192115806385,0.0,2.307747662461668,0.8031166858052651,0.3582570566553547,0.0,0.0,0.23080528896282493,0.0,0.29473168606623307,0.3213103312471942,0.0,0.0,0.0,0.3213103312471942,0.0,0.26758532794130563,1.350460987050078,0.47894074525039776,2.116405064257652,0.9761141790878267,0.06109838744255821,0.29020411190554884,0.006061282018288474,3.1489836469408026,1.43797028751662,0.09991048841534861,0.9056894514225662,0.11913835439142006,1.4960090806052588,0.5776000206420275,0.027146358124927456,2.5043585380049427,0.23080528896282493,0.3452736147956701,0.23945605976592893,1.8603698470806447,0.5202026780537654,1.8986980101176008,0.0,1.9664152379052628,0.8270988826517516,1.0728639073748107,1.8797804082447978,0.0016921849094611054,2.1085789207249492,1.9592391372450395,0.8270988826517516,0.52114053312419,4.630182538030427,3.712351253437435,0.5293327387205544,2.178737565024606,0.7675199347511831,1.0378571375940857,1.0307122210613195,0.8992352215677241,3.059480297772421,0.18273309982299746,1.8773070339809153,0.005370420682659198,2.0173275046250816,0.9069431306008373,1.9332725024747957,0.3201065660647268,0.13019408185699755,0.14232437272545917,0.027146358124927456,0.9178733471845956,0.9178733471845956,1.27867347658533,0.0,0.41613883211194463,0.947159423445376,2.5434650464328414,0.004275304915882479,0.7017905319879125,0.20586295456282666,1.9448038248414488,0.8217783499514681,1.1392899584179208,4.4146714814820625,0.7434674452917716,0.8293204539258883,2.6508335613199616,0.0,0.0,0.9761141790878267,1.5305075352971862,0.0,1.0,0.07075087921475012,0.6933017217597541,0.0,0.0,0.4996996888059096,0.884255667992818,0.023663171932777203
이름,1.0610410149470073,0.0,0.9661521065482375,0.0,0.0960548869118208,0.7053912208905364,1.640343154227836,0.0,0.0,0.5449889960722755,0.0,0.3365743925325285,0.0026303864242769237,0.0,0.0,0.0,0.0026303864242769237,0.0,0.23259758009432807,0.02736061954917597,0.1135999671803164,2.78564136478011,0.04173182448323514,0.45423811220976723,0.08552192286855903,1.0,5.738858125332441,0.9008432481460431,1.6218022384179644,0.011011325393550032,2.723448800492875,0.05293292999038697,0.7415241140455003,0.10397681243820044,0.35949137415793353,0.5449889960722755,1.7145695566605041,1.1175599558850728,0.0670814857914934,1.8383456848015398,4.776083142873589,0.0,3.616636247036108,0.08276200577213742,0.4894157958255435,4.648012598333989,0.946390718675253,4.1892400018356515,1.5815705167146588,0.08276200577213742,0.008453987077900385,3.846803942861643,1.4805746067679733,1.0411666870361393,4.03706566337442,2.7049887421565675,0.4192851339523499,0.9252874182175583,1.4246993408546336,0.09764162365913596,3.947900384202645,0.13746921427599185,0.6957717388974544,0.23431691682562794,0.03729841088510725,1.8231351015591073,1.7467800290274744,0.7124831331678427,0.8042599709686425,0.10397681243820044,0.02831970398450487,0.02831970398450487,1.2926275603802044,0.0,0.42019831958807735,1.7974799660674645,0.5279934344774546,0.5067648180148491,2.7764456387612784,1.3419091411474149,0.8557562386302796,0.10023368856817334,2.089620951240624,0.8856416621047641,0.7104111987928564,0.018906632471275588,0.6888009385022522,0.0,0.0,0.04173182448323514,0.5738138309364654,0.0,0.06104101494700722,0.7186794569891447,0.794779027253929,0.0,0.0,0.006131782288615451,0.025349661308258258,1.7646984879016667
플레이,0.12215595919624798,0.0,2.18030874175886,0.0,0.27314516155170254,2.375049782049434,0.22028585652284013,0.0,0.0,0.23028361374442707,0.0,1.31187035591297,0.00042815165095788795,0.0,0.0,0.0,0.00042815165095788795,0.0,1.0,0.046604749923959354,0.34848077122750704,1.4319468028023419,0.062081782174130656,0.5456718687464764,0.672658070736917,0.011677487850001556,2.878825179594838,1.1820341221435868,0.27906836664463114,0.005103905734045981,0.865456698919852,0.18475947391881659,1.0691366024068039,0.31187035591296997,1.5834087369173473,0.23028361374442707,0.1889325390458044,0.8273362630006943,0.08808007416313882,1.703048251095505,0.2227344710078239,0.0,1.2019352716802634,0.3696520760103238,0.9429864471570164,0.2865791559561485,0.0017662700235071883,1.2282755467175905,0.3681027934295569,0.3696520760103238,0.020997812354960205,1.4057482433264894,1.0514874815312831,0.6152018214080712,3.235348144438214,2.3076504651831304,0.5726112647907721,0.3767585460920084,2.719507577240358,0.19353104888219097,0.4305198136164266,0.3674690272556334,0.057416534413166034,1.1130627372562705,0.029019412180471164,1.1866023314444147,1.0963509771516355,0.006346700113750084,1.4640689035216998,0.31187035591296997,0.0459148823782332,0.0459148823782332,1.056684156710011,0.0,0.36698013090621956,0.527020762935296,1.2621899699762364,0.06829762077857786,0.5623754699356942,0.8110164749541582,1.2409520833569072,0.5015414723278525,2.5909238484376065,0.4476953287611432,0.08544960151758027,0.02560693756899915,3.510352201597559,0.0,0.0,0.062081782174130656,1.5140380999992311,0.0,0.11047847134624643,0.294545827991677,0.15996144309125468,0.0,0.0,0.008993921418704101,0.025998291989008167,0.2916709179137051
이번,0.19724668291655095,0.0,2.160896218869077,0.0,0.47975312364142414,2.338940720031721,0.1469052050533495,0.0,0.0,0.21168795009699018,0.0,1.166801112650999,0.0012710670272072907,0.0,0.0,0.0,0.0012710670272072907,0.0,0.9492082687720866,0.10009825530017812,0.29029232280427647,1.578853734316044,0.11691807300977007,0.36310644513119344,0.7556331267814812,0.005651388371463691,3.046029433337016,1.189570659656856,0.1797882177742629,0.012944542932960263,0.5375170671912132,0.31985060666901505,0.9810346007091231,0.21759284387891237,1.7485182790449239,0.21168795009699018,0.14294111132795456,0.64456261731546,0.1711315977729726,1.5836956221645542,0.2943046672775741,0.0,0.9702799582146173,0.544255229034222,0.8989197350416072,0.48449005057980016,0.0007489954675560253,1.2724123170734334,0.49623197642927835,0.544255229034222,0.04543693356163941,1.3482927331867929,1.2801649719640555,0.5752398926669486,2.861504110986758,1.9963113734654836,0.4807920621510572,0.4107258454417566,2.601276687187793,0.3611900492284042,0.2876031617118469,0.33899935941835846,0.025286119599186217,1.3776316689263974,0.057571359662485985,1.3588648316119691,0.8464893921902594,0.0063172070116087106,0.9985736441766779,0.21759284387891237,0.09144150292469277,0.09144150292469277,1.1245801576477776,0.0,0.22608409904078766,0.3552473967281212,1.1675756880362371,0.029419465489281003,0.6489190000998736,0.6878870110646069,1.5483560885133034,0.5018103279089179,2.7309101513360035,0.7068735687030188,0.08513142290671864,0.05466132173853871,3.761610951773404,0.0,0.0,0.11691807300977007,1.5293620594807693,0.0,0.19159529454508725,0.1997079529823517,0.12226659576390242,0.0,0.0,0.021308260239267986,0.05421352476320254,0.13832495263314795
로그인,0.3028941655505411,0.0,1.5244921979695296,0.0,0.1326662562634127,0.7379685582214293,1.0854446744626718,0.0,0.0,1.0,0.0,0.2835054178772848,0.0005504374251907813,0.0,0.0,0.0,0.0005504374251907813,0.0,0.269110321757971,0.021310407034156376,0.01818420397991266,1.7584953264224774,0.06377445316286327,0.2523418401650824,0.0629581413992077,0.19098394817329772,3.905168238833519,0.7820113823459778,1.1131471184254045,0.005451853039352509,0.8848437599077021,0.05604702000651056,0.31405592598794435,0.01439509611931379,0.4074791045985349,1.0,1.7472195805245025,1.262268457537715,0.09299623929315246,0.8320907884786809,1.6689874414997752,0.0,1.4226573028516842,0.14102598602333216,0.5143241390974139,0.5970774080169147,0.07535405822641433,2.6546240232679943,1.8104377197885748,0.14102598602333216,0.003614629336024445,1.833428378713034,1.84935919129381,1.9113121904523545,2.6775046703255776,2.9852196348363114,0.234122149562019,1.3360549759890057,0.7015134439434144,0.11866288790617933,1.6267036092507807,0.03797792092799718,0.0879500459511223,0.2571774162298698,0.05366652201260202,1.2591560176014642,1.424885978508365,0.5324681735282797,0.3285307913615316,0.01439509611931379,0.03418154991606269,0.03418154991606269,1.4030520400336868,0.0,0.24832474929806703,0.232513632330718,0.2920188499027696,0.044573992274352554,0.7433139150577867,0.5815637378328635,0.9912385547897058,0.0365824583468929,1.4458905872579726,0.388018911547049,0.09876536927538837,0.01769577769813193,0.8410384660165828,0.0,0.0,0.06377445316286327,0.606609167428352,0.0,0.11191021737724338,0.6019513731158741,0.7806079798177435,0.0,0.0,0.0022724177745270095,0.029221786130289175,0.281896876378403
매칭,0.9503985871528656,0.0,0.8348092626542633,0.0,2.6061633694519175,0.8480280996485832,0.36148068710798703,0.0,0.0,0.19963633740789635,0.0,0.3190430035439426,0.6314609401544099,0.0,0.0,0.0,0.6314609401544099,0.0,0.2686359555623688,1.7768233044262205,0.7462784145877334,1.889543396260987,0.9815476508629454,0.07336594128203577,0.34257256868773966,0.0096615520078011,3.4781043631439115,2.347013927555873,0.10755293518897652,1.4876661349485603,0.1619830872202865,2.034220311372112,0.9134147854215052,0.05040704798157381,2.6798898233534287,0.19963633740789635,0.3432420570740372,0.23970478073778237,1.9640323052468942,0.5188852677540273,2.0201247989348308,0.0,2.393735065447763,0.7799362775809168,1.0492105641226035,1.8990208672352724,0.0034665363994724964,2.714962219748463,1.7398006457855104,0.7799362775809168,0.7909097012490148,4.945952930198774,3.8935039898732207,0.4516956193073864,2.55092096303036,0.7449791843296742,0.9931631650918855,1.168491946956705,1.1354084906534683,3.632349935593016,0.18983562491562572,2.6287072412714907,0.009625520683483864,2.0842270381284362,0.9347261459555635,1.855797589957874,0.3183523743603458,0.1494412256954648,0.19627015577025378,0.05040704798157381,1.0,1.0,1.478055212568465,0.0,0.4210222773574222,1.0106207950373332,2.917104241834347,0.008550150684704818,0.5932418204863702,0.19788932030434844,2.483250654790836,1.019311521087902,1.1712572495677942,5.333044631910782,0.9539140194229716,0.9859136031772057,3.0659965658359205,0.0,0.0,0.9815476508629454,1.6273611579299354,0.0,0.9407370351450646,0.07493960087442478,0.9486005828665444,0.0,0.0,0.8014768888636964,0.9824846543839488,0.04035685616233456
시간,0.9482583483025775,0.0,1.137721085639724,0.0,2.5007354100302708,1.1930265804234172,0.27013779488392886,0.0,0.0,0.2232984616461995,0.0,0.4551219875767141,0.2787398382490047,0.0,0.0,0.0,0.2787398382490047,0.0,0.38969572962325594,1.439381698708995,0.6838972345619975,2.233984053162381,0.9007561400837412,0.09870815752805372,0.47520045957500495,0.0071810015574885,3.669320277616881,1.7798047641013566,0.11501411139730623,0.8341835896633351,0.19348184926764192,1.7170960413513465,0.7144076372776463,0.0654262579534582,2.6721738948059133,0.2232984616461995,0.27433874131349056,0.2882074715084372,1.692218774727161,0.7234497557351209,1.8114850354978056,0.0,2.0755852851274943,0.9519820330026691,1.1930992264781437,1.977377704475915,0.0019526119065164068,2.7103058550941315,1.736324676445366,0.9519820330026691,0.6402724977344816,4.6099770980518855,3.903380169566381,0.530898644670266,2.48493846442675,0.9598168921995343,1.0109980848859166,1.141529871682165,1.4990810326130903,3.0617269612289473,0.1967796350456947,2.0732363617450877,0.009434665898060234,2.377698408748608,0.7594398774175444,2.1822468887886,0.3917228864656468,0.08542141269210506,0.26607566815132666,0.0654262579534582,0.8822644334217313,0.8822644334217313,1.4430806322820575,0.0,0.30554375481908946,0.8504390262985841,2.7589352255259065,0.008745567132466568,0.741240215645258,0.2735449814579254,2.5219541527882057,1.0151025745420532,1.601516328174653,4.290975840304171,0.7936203155205306,0.7991092009745133,3.190703437313691,0.0,0.0,0.9007561400837412,1.6806362396308931,0.0,0.941077346745089,0.08966128320525205,0.625459620462536,0.0,0.0,0.5684284050826347,0.7914626346434198,0.043026458863329085
해결,0.6349046115456456,0.0,0.8312074260377126,0.0,2.486034211495262,1.0838981414504372,0.15460656372928744,0.0,0.0,0.11235409730900305,0.0,0.4536992369719871,0.49754100469449186,0.0,0.0,0.0,0.49754100469449186,0.0,0.3137420225031318,1.7332623757676024,1.1399572144688552,1.4384248890116615,0.6584770275561257,0.09419926264780668,0.5301490880804811,0.006971922279371636,3.4296851816504823,3.005904242751627,0.07820508180261435,1.260462822459179,0.2567599872120355,2.2985933103046907,1.0033172687769683,0.13995721446885526,2.2997997059990736,0.11235409730900305,0.14682802122146105,0.19871290491358512,1.3167281882128332,0.5588884167677736,1.4465723971440203,0.0,2.2690259373083723,0.6953448252249821,0.8922804010973611,1.5537585335082955,0.002399279601690717,4.0058119206802925,1.002505442200406,0.6953448252249821,0.9699537859434062,3.8618183745129198,3.237021293245365,0.2722996181070845,2.4628512488590024,0.6687003616491617,0.7128971594500593,1.114507938766118,2.0115101640149584,3.0671134956275106,0.1300914597407239,2.77005038522097,0.01342005649870878,2.294075668240409,0.5431798741602375,1.6568737965954374,0.2879776012169822,0.04718014189082531,0.357518131037188,0.13995721446885526,0.742391557542279,0.742391557542279,1.3510279535235408,0.0,0.20690484489533512,0.726876783611748,2.673274994307695,0.015624426888208164,0.42557296601038913,0.18899064236928204,3.0958488376060327,1.1902707597833457,1.3874629104788658,4.4850767300236125,0.8875804288453764,0.7633085898241962,2.980341918628276,0.0,0.0,0.6584770275561257,1.374934892088592,0.0,0.627932689266274,0.06271611474868871,0.6752486219229125,0.0,0.0,0.8968307949845122,0.6582511606567074,0.06296461734259136
유저,0.1843729322548852,0.0,1.886828232429401,0.0,0.12592201205904088,1.9820673708531342,0.8189502779302755,0.0,0.0,0.4493890180989281,0.0,1.0893975845648083,0.0002311068967520622,0.0,0.0,0.0,0.0002311068967520622,0.0,0.7911460123469743,0.01868167224622911,0.30960501969517656,1.61567453220717,0.03393689035980757,0.9105152638637981,0.3357741688696358,0.12091186956460241,3.2810881630151876,1.2046952797212571,0.9845635386882378,0.002561830702179956,2.181118317339945,0.07197244390134923,1.1027877037756795,0.29825157221783394,1.0515443507764732,0.4493890180989281,0.626763481068604,1.2533306858428466,0.04781383631981522,1.6611992453754592,0.7663828798900051,0.0,2.3508213098287922,0.18496242178246936,1.0924095448681217,0.30640902282557325,0.035700664297901176,2.511049334197364,0.52667501403868,0.18496242178246936,0.0069266546693074645,2.5161402808961695,1.4105936819608649,1.0574595349133662,4.1358213886356605,3.0082792288843963,0.8190428051512038,0.6477622811837321,2.4212761234164706,0.08897502138479554,1.386020596660477,0.3200871419922724,0.3176055196036929,0.594723897873866,0.01857854496530097,1.2164455336577262,1.867718531771306,0.038400615037521055,1.9450960167630167,0.29825157221783394,0.02215901971357654,0.02215901971357654,0.9336803001337024,0.0,0.6248459135923612,1.2219045269960445,1.2952300151293277,0.311302502854526,0.779415695625547,1.0047257778082197,0.7961294289699707,0.312415879120112,1.927750227379206,0.5217359308407542,0.32866120749239086,0.011755017576921644,2.3023748098917802,0.0,0.0,0.03393689035980757,1.408762795571506,0.0,0.06346106269028282,0.7381915013636465,0.48533033428565314,0.0,0.0,0.003153897528209333,0.013876945960007653,1.157140668406283
