,유저,상자,데이터,와이파이,사람,접속,동안,화가,패배,파워,전설,리뷰,스킨,로딩,플레이,동생,설날,이벤트,결제,처리,상황,현질,버그,기존,수준,점수,실력,상대,시스템,계정,이번,재키,핸드폰,로그인,튕기,오류,바이러스,신고,능력,레벨,수정,자살골,추가,가젯,레이,레드,잠시,상대편,우리,모두,해결,실패,업뎃,삭제,설치,개선,사항,어플,상태,화면,별로,패널,매칭,시도,아이폰,친구,확률,일부러,조합,서버,연결,폭포,거기,티밍,밸런스,랜덤,한쪽,스타,세명,붕괴,연속,슈퍼셀,공격,점검,브롤러,로사,보석,로봇,맵좀,금고,모드,선택,체험,하든,지네,무조건,페니,보안관,시즌,만렙
실력,3.2677338998291194,5.825829171213843,4.992084824676747,3.4163497768287305,1.6790681045913305,6.4760778450734895,4.638748764951167,4.715431488273005,2.882989167804837,7.87117183729572,5.913106992833985,4.030166800210739,11.646634457095546,6.277907586486898,1.5533628324011812,4.30709924001394,8.69975906121304,5.763339032733437,6.504320231482035,8.098437169144525,0.8601362451481989,8.753850110704292,3.096736293691823,3.581804046681066,2.6115827468061257,0.47012628134525886,0.0,5.2628144797157566,1.1005374348404164,5.198204376228633,8.608708797511012,5.943135144249785,5.008092361713584,8.615763915220146,6.357848286004146,4.354197374758986,4.905385268998609,3.4519323120286396,4.226626102408169,5.466337082196412,4.600345006467844,3.061181795049532,4.249337494287899,5.86346529539393,6.599636032624237,5.54808961710732,8.280690847786083,6.421693233763856,8.443416663684394,8.177332891203681,3.186553857975156,8.534741022312792,7.846351035072604,2.9713950020588458,8.431728307677083,2.8099229693891608,7.162511956546933,2.932572389814323,7.29229166653271,3.928821317707554,1.954967272685148,1.7883103085884369,4.598810195986386,5.904001812279658,3.690139888678869,9.00810987414362,5.868564028689499,1.7457432613246495,8.107022298568516,10.967274783972151,7.127857678214023,2.9738486515292153,6.165349163093548,6.3727914616926915,4.622519196405848,5.791139433601158,5.522239208295549,4.640660397009764,5.413564259929312,4.462153590569984,6.465374312695231,7.994843220662263,2.728880321876753,11.738319546073544,11.59038087739531,11.263783845060722,3.9554106601461387,1.8421542928690167,5.125528322189965,10.02629275210505,4.817051612572406,2.143522419281874,2.2211865258261367,1.6173066361034862,5.318863835967146,1.3573178766364298,6.745612216833351,10.814907150941785,4.658142351764644,11.032714844057075
상대,2.960387086207236,3.0196282077412877,2.625070641207716,1.8540894907922023,6.005273014624643,4.888219417309148,0.8006243309280233,2.8124347777515757,2.5249486326093797,2.6204313194567233,2.655957798214794,1.4453779369595534,6.616889131450227,5.9071137947878745,4.112895525146704,3.109879060681792,4.55109570694666,1.7026163639985141,2.4413199647800643,4.380973076913482,5.537193427151484,4.404261018769309,2.1877225595382264,2.010184684532784,5.166204481044659,4.961475745964017,5.2628144797157566,0.0,4.295895298359198,2.244267572920998,6.048143946915215,2.968801191099691,3.966983302595881,6.777866063775421,5.327747610874372,3.590366353037773,5.500727662481222,4.157248249250058,4.342815132977845,5.138203645098642,3.6555040779887698,4.163584388448558,2.0686902526749282,4.000821636221134,1.802923629223499,0.7988272586612638,3.249460270794425,1.3321836891350263,3.810412848757601,3.010998279476314,4.235560454670451,7.138776915721456,6.144529799454576,7.999983678342437,6.869576894812943,5.133077710512218,6.299694180341183,3.264328695032971,5.416743617861248,2.931126243393973,5.273924025513703,4.722287520628436,1.9195419351282088,4.494531616217004,3.661737599346681,6.303551232275811,0.6373821823800455,4.884000198762192,4.115822785330612,5.877153304011329,4.642808599295084,7.994777289670548,3.915983570188206,3.9967428212804306,5.848600152250422,0.8778287921115332,5.918218492763607,5.174791155844011,5.930054349962211,5.569647285574998,1.459809972482873,3.5950568077278797,4.552420223628801,6.773380790512117,6.503964284885319,6.2131013348353274,2.236761376560744,6.227924372094656,6.818815217669083,4.764462109768521,6.813883671394466,7.145394712874507,7.151289649431222,3.6660484708706504,3.0753452731369206,3.916398060102989,1.4958487522940374,5.673986658643277,1.1342084884127086,6.303776436915513
시스템,2.8067093852531744,5.300194000306306,3.894971927235095,2.4441041640516454,2.566900684496201,5.474077766335645,3.6216883636633277,4.2303186437774585,1.828089374500387,6.916287609970483,5.310419207009767,3.1906003126657114,10.576043497227683,5.417200472821487,0.5140587989828529,3.2321342324788263,7.599222137019402,4.677814906122379,5.408469317421089,7.001186899044761,1.2569598421479078,7.654712755164435,2.2115020220281814,2.5099410392103794,2.988022428062245,1.0682271110135921,1.1005374348404164,4.295895298359198,0.0,4.0977875637091525,7.5726708093135295,4.846622753933877,3.9903715085971156,7.64523313807079,5.411448900306211,3.317575723497296,4.12154799945588,3.3904542953237775,3.2910174820870286,5.437384971253961,3.5648969982148238,3.02539302323796,3.598572106260508,4.816376478360529,5.53675602076256,4.511370781275086,7.223551700902154,5.519271207155139,7.3534372059937265,7.145118004875622,2.27510610370309,7.612354719618379,6.87314518848031,4.070811324565903,7.487475680912266,2.1980052472945215,6.268846646829431,1.8504363052807984,6.28799083607211,2.84252227360971,1.5844157124130416,2.0726500973449125,3.502583108573081,4.8968140652605925,2.669852842941398,7.966623125582031,4.878852743488023,2.119650545070617,7.006611025133499,9.907449982329695,6.072088391967463,4.072899526612026,5.779469929780866,5.977221319857823,4.893754060210682,4.9024541534225925,5.668955915541605,4.734715230965241,5.5801644385808284,4.685134422383243,5.582721124768622,6.89871708159957,2.859168182663921,10.660068225525226,10.528323490822553,10.196987609649517,2.8564132937123152,2.767756801227409,5.557492723871319,9.038653710680702,5.3029515196205335,2.866785369051518,2.88985522128802,0.6628963357262062,4.232718250079683,0.48279451617681196,5.7542290661303666,9.76546429115122,3.6025803232583824,9.939651614041349
계정,4.287427230513668,5.191905854431075,0.4694753812251821,2.424432183622658,6.46210040277496,2.6503407809683712,1.7106355342178867,4.7429647493350835,2.4600483282447616,4.008270746690765,4.866214409300835,2.9319137631776564,6.65046788920732,3.6969809373113915,3.688525883575182,1.2980012961107743,3.5025282123561143,0.9327807139703794,1.3698109397421045,2.9521918830171656,5.1111544420705295,3.5630455840495965,2.9132067650128155,1.7885933786390062,6.142015240488167,5.079949546928374,5.198204376228633,2.244267572920998,4.0977875637091525,0.0,4.074966906782525,0.8983995072494418,1.8335888702775895,4.6388433733717545,3.086391571059678,1.6953313242646855,3.5179273269686933,5.547015400161361,2.4927723966593303,6.996420866008017,1.6494426846409027,5.406867280938348,3.8482481570047327,1.7576807188942747,1.9283444431558117,1.6119646284368376,3.488210307011164,3.343779575012372,3.3351191430822897,3.6207031362428093,2.854680200589418,4.939704978959543,3.959567138163639,8.165483572487773,4.6860042635041745,3.8731152782781293,4.055427410010093,2.3481222491593536,3.2314491805148218,1.4385430271252384,4.375512736707333,5.42583726622645,0.6763413973953838,2.2530111722033364,2.105099606492496,4.395990733370564,2.276968737917158,5.562061624558162,2.9141816911202896,6.0589120917010035,2.557727901121425,8.166876183193004,6.064835240787551,6.168973305699291,7.3643242434198175,3.086501031356122,7.667897944047321,6.809370975220345,7.649781822427072,7.087834130158906,3.519580296962643,2.832835483567437,5.640444531340089,6.687248450125673,6.655408122359425,6.299687874869423,1.2511349815263297,6.68442384208326,8.288487468207535,5.685461077295234,8.192209325281937,6.57740254953325,6.5304358345033116,3.6838130742135786,0.8356266521665645,3.934705778858862,2.812074136677668,5.986229768943315,1.2878237331769327,5.881020234080892
이번,8.353931361711762,9.063584173402349,3.9745852833156197,6.469572007354944,10.124887206042265,2.1921439446874076,5.728135068709358,8.766450031104968,6.333179056782846,6.500487856172381,8.679691123395132,6.995746413161626,6.182100888874976,3.17502557626164,7.072682204019305,4.3795163563345145,2.781818652318107,4.345610289176621,3.678405442183942,2.1430794976397802,8.216024881163952,3.188247442300524,6.9456474277844125,5.7617012399146725,10.081266976442793,8.638719741158651,8.608708797511012,6.048143946915215,7.5726708093135295,4.074966906782525,0.0,3.185951187646011,3.604181976504971,1.1889461258567444,2.570022759686261,4.257189521195609,4.422052744893594,9.605997386084482,4.486674960553165,11.053807122783752,4.010199969174002,9.442822382388133,7.895684785091183,2.7593231099754023,4.63553623205028,5.258326436384256,4.87577586507539,6.7027184338504515,3.8171204871996514,5.390478260595547,5.4929187751032575,1.8746797958908337,1.312994513267531,11.500410803330878,1.5679625761922633,6.262668903792739,2.465783955608405,5.745034472602308,1.4208555574091657,4.801685583169265,7.112457680165084,9.28444796171415,4.72230450143003,2.7316710816315153,4.9185821577449,0.4156871494193474,5.775753773649041,9.401256807230688,2.6093305255357597,6.043610717209594,1.5495792042093015,11.50747719163657,9.96283597537319,10.036737655101788,11.427443609868401,6.724711628667525,11.741127160537914,10.883887163743935,11.724328029475537,11.152614192825421,6.8935300669695225,3.3928950995495466,9.6324206952617,5.990622728970521,6.3955047946964365,6.0366998329911485,5.116871562151591,10.333104958832337,12.338885722645486,6.984629264164056,12.222629640721973,9.304655819073716,9.199077068792151,7.368566073451003,3.5017831242935524,7.5802644181289285,5.778131002987974,6.217995660415242,5.3311550626975,4.833600820174213
재키,5.18529679016744,5.976039949354919,0.9519404123201616,3.321207236807257,7.28194944432548,2.0031934380382506,2.553051115170433,5.596772892077027,3.3094533094733665,4.253445019549263,5.624108674053048,3.8102073569203085,6.2214521472984625,3.2692029198906734,4.4022651439291645,1.7270562192017667,2.8132199458480778,1.332436166010125,1.1487871770854008,2.1556235251663205,5.769682635135164,2.950306177406903,3.808437227319634,2.6639237189412452,7.023902810358736,5.8641594691701,5.943135144249785,2.968801191099691,4.846622753933877,0.8983995072494418,3.185951187646011,0.0,1.7363028367566387,3.814753901475839,2.5512135385189554,1.9419400777244478,3.447086334228293,6.445367123672033,2.645529995207811,7.871074470366897,1.7846266570048008,6.304079766636594,4.715157264233725,1.2128937662714516,2.0832371693579286,2.229295425364645,3.3309322885678565,3.891112525621987,2.8956210979105728,3.5977648780922276,3.2827908613145036,4.173918803865612,3.177124184810575,8.913940645486466,3.9013179780294127,4.281817113595153,3.448541296800273,3.023830251015484,2.450832386505933,2.0347384707783935,4.909956270052056,6.288723937227907,1.5678342365910185,1.7607521273161093,2.5303039847105326,3.500003356282327,2.8484943307909334,6.420834832551368,2.207835944992912,5.70448716777405,1.6939894553816373,8.916717366695972,6.863127240097867,6.9550775225708215,8.262294504952278,3.748031240261333,8.555509672557106,7.703059083889693,8.539673271560867,7.985625788952912,4.078089350059884,2.3301583863942676,6.53154762730427,6.213676589952264,6.269934545457362,5.901038250621127,2.074030153585507,7.501831993762551,9.186870580275075,5.63897262576112,9.089462117928433,7.15651538449878,7.093390129337264,4.4893447448376,0.729180044081135,4.7316336752459724,3.1719991305901893,5.684582432650673,2.147662846611023,5.311485408757551
핸드폰,5.273097527752135,6.733019833642006,1.3783872880590065,3.429537779321045,6.555188676136501,1.4887838427471958,3.2813137642124652,6.0908018207545185,3.025455422300395,5.819649865746385,6.464426608209739,4.246160540295314,7.901843302781015,1.9720968224364037,3.4833186975847172,1.0195384704287556,4.338720550372274,2.7387305518412055,2.860014326760911,3.5473535869909902,4.622296719518851,4.5528100338051525,3.822948967667384,2.661741630788321,6.6714098229990775,5.058592344478795,5.008092361713584,3.966983302595881,3.9903715085971156,1.8335888702775895,3.604181976504971,1.7363028367566387,0.0,3.6841538759257277,1.5735160255827556,0.6928736129025223,1.7272368564390106,6.439767311858248,0.9991550333369182,8.176508907225708,0.45850666316523997,6.2050612832284715,5.171179912574579,0.9221655411950862,3.6825859022292495,3.426202663518083,5.061115441187734,5.155007213444694,4.60265884274159,5.2983098344467985,1.9095684876300547,3.748356564041886,2.91457526778774,7.899404561568587,3.5752851647837494,2.788119025923033,2.557502573411556,2.213651350129349,2.2989879274954386,1.4229885626508703,3.5666818463782035,5.819757610693948,2.058145685861367,0.9099636069525792,1.3214726323103616,4.007936022732784,4.092745025806292,5.920586904982485,3.7471613249373066,7.417726396270975,2.176529357323889,7.906118139509537,7.556966647260313,7.687959493249145,8.239010839433263,4.839140141934127,8.727985305252252,7.808437961132002,8.684378478395253,7.978130245645764,5.3249655378981045,4.023731828597896,6.30117903174252,7.86870104151241,7.969805327262519,7.597277032976599,2.0250336644021707,6.7579930705963545,9.084626184097825,7.354824945829078,8.91567127834047,5.808776338151492,5.720342694395731,3.8582899954076586,1.0859162344277042,4.046216671047528,4.641345919252177,7.411162678947563,2.86466395068082,6.901444409558161
로그인,8.804236130832576,9.790430443353873,4.427162920758191,6.910273984983382,10.211130581012476,2.2029806095561786,6.346591259685769,9.381104993949078,6.646557904590865,7.5283839325694775,9.433580506910573,7.556266301202542,7.358665961564088,2.6042345852524833,7.132537777824116,4.617308212135382,3.9553998127247487,5.096940176645376,4.5436482457323795,3.2627625014857804,8.118882937885992,4.359395385352058,7.35941778855902,6.16087227879341,10.347693324968592,8.709840927972367,8.615763915220146,6.777866063775421,7.64523313807079,4.6388433733717545,1.1889461258567444,3.814753901475839,3.6841538759257277,0.0,2.2685906897046055,4.3764454136661675,4.013452526998788,10.024408788710167,4.391085977270872,11.613666276461561,4.13570050675599,9.821460740383216,8.481255948797855,3.026528497051932,5.548738572786456,6.015921851517279,5.981125616517305,7.576969803299806,4.956630384536184,6.475174122161899,5.431459616019729,0.6975212167429289,0.7722183508126114,11.405139175811298,0.42505725804912975,6.050003112988634,1.7186652276698116,5.897804624213008,1.4370779032070502,5.047056692811327,6.9456194410148155,9.50305276414261,5.224751988994354,2.777808241821517,4.985016964489301,1.3877728449975588,6.590874355285669,9.604705827569035,3.7305700276919587,7.232119717995872,2.139108577930808,11.414527323294363,10.677790805154897,10.769389949889828,11.842584521098805,7.5235536073305,12.24595498664387,11.355007121467152,12.216556205685048,11.574329749391769,7.768176405472684,4.495732642971139,9.954677822909636,7.157814139299888,7.578026254983152,7.221210777312479,5.4976451486501015,10.407852772115717,12.718430498063336,8.141864555008768,12.568097048576647,9.03657375461221,8.915216944348522,7.542364054437715,3.9241465969142597,7.727398537554499,6.707047838428505,7.406653532603334,5.926578769878647,5.996821012520557
튕기,6.84610167610346,8.213356345094802,2.716964394402353,4.993578751020804,7.970679781087685,0.6516040763620515,4.720841542583502,7.6280563350830635,4.596331075956655,6.792529440684422,7.916644545485641,5.777576819961599,7.998528217187229,0.8024385252179297,4.897412113907681,2.588596748481654,4.304540998643922,3.8459247116162407,3.6426304109316847,3.447789622693234,5.850292902857829,4.625914325389113,5.395056864635922,4.225079316561425,8.20011806383089,6.469723194343356,6.357848286004146,5.327747610874372,5.411448900306211,3.086391571059678,2.570022759686261,2.5512135385189554,1.5735160255827556,2.2685906897046055,0.0,2.244442739292926,1.8522655461254198,8.01134108521159,2.131628265188483,9.744054616095443,2.0273560004878455,7.771677636889725,6.70860656529536,1.3552996358241873,4.627322855681968,4.679175413152847,5.667104238302822,6.395315134882061,4.926330301142045,6.027816762218775,3.171294484564045,2.209204602305938,1.5121309530564917,9.137115002805059,2.0768857853022147,3.791744740320455,0.9966170628726598,3.7316583567069666,1.1575169846283364,2.996497522109134,4.68092733184609,7.330288378400019,3.4988517483170543,0.8334170174979706,2.7858051701428295,2.982275006233199,5.332944004312316,7.421902683430104,3.8078651317379513,7.650929534001673,1.703053829518507,9.146400028900505,9.059190397086837,9.180358767465126,9.80652765191722,6.172325724159156,10.30140915331298,9.381805379273214,10.257885567556594,9.547152147876332,6.577398625563886,4.348425023775615,7.853244667606037,7.893264263042864,8.132468220905686,7.755600968168542,3.576303127314975,8.163097685594611,10.642861820597957,7.993067628440824,10.464813604119215,6.804405197154483,6.689563199291103,5.361124951353288,2.2525171887210584,5.528367215106894,5.721891641381829,7.720564787681862,4.291666425082372,6.8105480778789556
오류,4.623466513412179,6.212411732285463,1.2356038680344386,2.8163929759204707,5.8776469546515235,2.1780926396327653,2.8459981737706337,5.50947682555047,2.356344032139862,5.679922117328933,5.972184226760291,3.683438002763088,8.159251771248908,2.541377386629946,2.8155977911801826,0.480598697898793,4.714157591158732,2.6257763365757545,2.948073667239353,3.975085329198902,4.018021463578936,4.881733495022419,3.181756710082272,2.0584585905139146,5.979059086285967,4.385104021804209,4.354197374758986,3.590366353037773,3.317575723497296,1.6953313242646855,4.257189521195609,1.9419400777244478,0.6928736129025223,4.3764454136661675,2.244442739292926,0.0,1.9116835954504379,5.770420998071345,0.8005815164707686,7.542468869445812,0.2473222735135581,5.5273469814745635,4.593713839490766,1.511052058993911,3.623413045683346,3.159672491377789,5.140470959361316,4.850412576004315,4.827751956551942,5.307644472065981,1.3699553301629823,4.435299150277809,3.607270984307996,7.27295893639348,4.266793791288355,2.3458383101059987,3.2109729161552814,1.5218172757385373,2.9835977270230987,0.7874384206164309,3.033022261807406,5.1269984842198735,1.6834044105953772,1.599905582974574,0.6725925580750246,4.654477035917671,3.812908242895815,5.228314673517831,4.110149189065596,7.6240057199433116,2.779972318389217,7.278774682269819,7.010874921476284,7.15138972731167,7.562295645317285,4.467906951316417,8.071879644324472,7.146684370322428,8.02478471571419,7.303486068221792,5.00841597892739,4.2695806854331915,5.613694299296995,8.155441981490114,8.199244441141893,7.832875317937553,1.468016544629742,6.0827626116221705,8.400334067181042,7.3740794567849575,8.227453381550077,5.289968877002815,5.213992108780755,3.1666413192701213,1.2127602390941563,3.357533859722346,4.460138706836188,7.584449950232357,2.4579906364905217,7.244411144941013
바이러스,6.170482482840084,8.027479682435176,3.049522600017634,4.536549018339775,6.576849819142842,2.3281638190787906,4.746750043967151,7.236511101668843,3.915975516482331,7.524899854273403,7.81869897140116,5.471006651793269,9.504991457708243,1.4420307188647101,3.629269878238221,2.3914436596866073,5.855639231349171,4.442574021651856,4.583096297063258,5.01676196454358,4.269499167543778,6.119420166090941,4.809970812460843,3.8320018279700756,7.08338806423514,5.1112910265741425,4.905385268998609,5.500727662481222,4.12154799945588,3.5179273269686933,4.422052744893594,3.447086334228293,1.7272368564390106,4.013452526998788,1.8522655461254198,1.9116835954504379,0.0,7.183262147537815,1.186803532914421,9.100600399870798,1.8813665336478906,6.881807313229179,6.341119652244464,2.4000220628955278,5.403965902635007,5.057233813782542,6.777984787596204,6.759819623165057,6.257412307168214,7.025035623550555,1.9015083643798787,3.7652456613246748,3.3056661543370662,7.498119723753797,3.733414998496411,2.136021067835893,2.3646984492879435,2.854381672586792,3.005464822433299,2.6120416203758525,3.0486254797812764,6.173761732154269,3.5942515505341985,1.9859315334541066,1.9884371703169081,4.8345392172475,5.716093344815044,6.234593329383882,5.294393588977564,9.06537774505722,3.3724220404734644,7.509650951760832,8.78577992573005,8.939541062412301,8.883919693653194,6.377804525255327,9.525746554010091,8.581510401953105,9.460034756441798,8.647019367664745,6.919216454727229,5.671553005772296,6.852994349353432,9.443145730155061,9.59698668280543,9.221290489420252,3.3275571876753762,6.747233851459983,9.628623095057133,9.079488688868496,9.398372461522651,5.032469548752507,4.907002367835086,4.268143882645189,2.8124578604611474,4.367141918794845,6.326943069543954,9.080642635036345,4.367207479199157,8.419024063735028
신고,1.2662789600860518,2.8821892562359754,5.638814611614216,3.136855341234257,2.8790280931284222,7.846344933223806,4.051406044681119,1.8830846215159007,3.415042283942001,6.231031316837974,3.1622917766879155,2.775339407865323,10.647982051861813,8.257909293238317,3.7424740530181615,5.438802359553452,8.640093321334065,5.560432799422324,6.397271529635498,8.33334409488242,4.253574812966773,8.53211502363719,2.6688036266137454,3.866476579426213,1.3952100808528416,2.983089351663114,3.4519323120286396,4.157248249250058,3.3904542953237775,5.547015400161361,9.605997386084482,6.445367123672033,6.439767311858248,10.024408788710167,8.01134108521159,5.770420998071345,7.183262147537815,0.0,6.11783250433615,2.0513194760445126,5.984072417613684,0.390852909120945,2.1424681780304917,6.998020853640461,5.949556928086078,4.852126792254172,7.357391925291134,4.704686451576595,7.965588676951902,7.031548592618088,5.292329526329805,10.175175445570693,9.280135661085614,4.907804220244256,9.978470856784002,5.533654011607307,8.980773179667736,4.367014423440449,8.587883920244055,5.0191608124152065,4.971639984571517,1.7275381486902575,4.886065088034291,7.295817258279942,5.316220578548825,9.939395579337754,4.755147167937624,1.8362783403765588,8.147981539464443,9.876176168108264,8.06461549582907,4.893028466642049,2.907386781505873,3.1180039245418323,1.822556904895982,4.133074101818332,2.342950903370613,1.3982518867278986,2.2776294962415577,1.550738268128432,4.645121895621668,7.716277369337049,0.8346303829987392,10.840531022126378,10.4923573393215,10.236942897650845,4.528083054338777,3.0337230195733107,2.744031287842618,8.404282731428276,2.680512289474741,5.527792026741913,5.630349883033705,2.9828128968045484,6.128427729157319,2.9731790786526013,5.479816964142103,9.625311943843935,4.371966242381136,10.448095560890636
능력,5.050656354893773,6.842662066884643,2.0288988463220767,3.361733595781388,5.842642227094891,2.3002029578281626,3.5761381670831023,6.0670363858304,2.7739273977479435,6.480125540380703,6.6318979763620645,4.287719196859092,8.858800165523334,2.16494545344921,2.777519306843429,1.2566690044586553,5.329615514890335,3.4245759326962717,3.7089728481078788,4.545155034126656,3.746785633093425,5.5320428273033375,3.657716249990995,2.6472348979408267,6.151275430348183,4.3429512944845525,4.226626102408169,4.342815132977845,3.2910174820870286,2.4927723966593303,4.486674960553165,2.645529995207811,0.9991550333369182,4.391085977270872,2.131628265188483,0.8005815164707686,1.186803532914421,6.11783250433615,0.0,7.986278174175682,0.872817939621178,5.838307204714684,5.165768938661115,1.912498352389351,4.419250569996589,3.949373118549142,5.911484244156835,5.623953514949387,5.54011197536635,6.095742680669124,1.0405031879644604,4.322727504215426,3.623756507998082,7.038285240663454,4.207398237323677,1.8047236634759614,2.9822023448996045,1.7509501521900204,3.108204916722824,1.4298009777553689,2.626448925613895,5.260839850384823,2.4603535097694924,1.759085170430428,0.8219623789730226,4.898797561873338,4.597048003980419,5.341552423618781,4.734230063281069,8.349968648607017,3.137609514722651,7.046544951718259,7.607535504562397,7.758962954509674,7.86327386456277,5.217150984450659,8.451996138556003,7.512766078498687,8.393596729853273,7.61615639339406,5.77746328811484,4.969524371154078,5.858159075697996,8.83740311170048,8.914110803934456,8.544184744809973,2.145552701470657,6.033237856545419,8.651888933456005,8.162245698464096,8.447215770992957,4.843266080048042,4.7482719410368786,3.301134319264865,1.9306899022099475,3.4438465379211567,5.258576160649046,8.325349883851807,3.208985599375718,7.887280699308335
레벨,2.9356372524688523,2.5748943774747195,7.187616213647114,4.751107491268915,4.6014462131678755,9.497063566901058,5.327423126481071,2.325828741293421,5.217106638525886,6.513059177213866,3.024050949936766,4.064523805961081,11.040016897479298,10.076047294026848,5.7703758720531875,7.157331958261054,9.665152228318968,6.77657299438632,7.567412405646926,9.516580280146515,6.2875615186441935,9.481719551642074,4.360785057002783,5.519379759506781,3.0483451731418922,5.0026060932567695,5.466337082196412,5.138203645098642,5.437384971253961,6.996420866008017,11.053807122783752,7.871074470366897,8.176508907225708,11.613666276461561,9.744054616095443,7.542468869445812,9.100600399870798,2.0513194760445126,7.986278174175682,0.0,7.733985154211876,2.4310066012293126,3.158830675432216,8.612841266756517,6.895310762625469,5.927159825159844,8.002530318325453,5.16347740597901,8.81751345453277,7.5679976899133115,7.238137438970551,11.84137212585335,10.900194444074154,6.412863561560931,11.61757114533441,7.556397184127318,10.733753590996182,6.249070361391593,10.183917058244274,6.762036081566056,7.020496517962152,3.6908721831326154,6.389097843595958,8.97768990479404,7.167733378725203,11.34906219980734,5.612615257139919,3.765615481224489,9.251806862908191,10.246707075661744,9.553800295365415,6.393899153908578,1.9562276467481998,2.1001861393615067,1.5622412142142064,4.758625593400399,0.8946247058199327,0.9541886439941399,0.975670668821571,1.4482618759571668,5.0358003158664575,8.691455849726623,2.743397102780167,11.28694725744686,10.828201298759529,10.630358763169152,6.173846044425777,4.6978448268559125,2.303083407562857,8.49969354382799,2.5453028393562867,7.481463093714492,7.5960493061187915,4.996975092690649,7.691626675534674,5.009089746311584,6.123380085841001,9.94522896582024,5.723521626060042,11.098490593521344
수정,4.823742587303818,6.345578799359178,1.1802316407411526,2.9937765182388025,6.124784725098636,1.9351906873737799,2.934503238356516,5.671943837993202,2.5691734837105114,5.65600747413477,6.092041830020914,3.834877181981314,8.005545177627626,2.373060007709872,3.0627454210394593,0.5930932161503554,4.523371094843896,2.5812438476382655,2.836160896295172,3.7696077265168477,4.255617725480933,4.703856962793666,3.3761391506899185,2.228773925667696,6.215537955904906,4.632420258894448,4.600345006467844,3.6555040779887698,3.5648969982148238,1.6494426846409027,4.010199969174002,1.7846266570048008,0.45850666316523997,4.13570050675599,2.0273560004878455,0.2473222735135581,1.8813665336478906,5.984072417613684,0.872817939621178,7.733985154211876,0.0,5.74736873881251,4.753614105851987,1.2673445676997745,3.5650099793547345,3.177548890477415,5.039131808236649,4.888571429078608,4.679833781918636,5.230129125114825,1.5847502090106205,4.206862213609676,3.367665461386818,7.515549306060607,4.032748159351779,2.5362273479849455,3.004743911338744,1.7650573585250315,2.738433848731447,0.9728579573692322,3.2522975913637326,5.367397051982081,1.7362728304941852,1.3579957742919804,0.9144131194353647,4.407945297459959,3.838593099593314,5.470053703262457,3.9215244411467673,7.485445515838576,2.5373528760235264,7.521514695683977,7.156573995368416,7.292591596246199,7.781590569570365,4.532840877754728,8.276779328162528,7.3551932510549065,8.231934960512747,7.521160616804482,5.051700568184651,4.114214358687963,5.842797148370372,7.9930337189877605,8.054016550524402,7.685509567515575,1.6096554382495802,6.330018701140402,8.626150208928198,7.296037784531966,8.457366491064567,5.507741638645369,5.428409445028596,3.409544580732668,1.0619801029023632,3.602558320388531,4.449222562006026,7.456135132327532,2.5317439320461097,7.0652382856959
자살골,1.2061366143134322,3.1698210628108274,5.4685443344960545,2.9829223434525454,2.539690499666016,7.6324829224280775,3.9826788892042226,2.119575535892303,3.1829065044918248,6.352103870648946,3.4165327993515775,2.7420976791225335,10.71826985968145,7.989762016597513,3.3946693758996336,5.216167324900475,8.585759212107366,5.4838889604308205,6.323758442439792,8.242966847702885,3.8649990594607484,8.495708952610261,2.4988541130586794,3.683596113105959,1.1340972952065471,2.592472048016025,3.061181795049532,4.163584388448558,3.02539302323796,5.406867280938348,9.442822382388133,6.304079766636594,6.2050612832284715,9.821460740383216,7.771677636889725,5.5273469814745635,6.881807313229179,0.390852909120945,5.838307204714684,2.4310066012293126,5.74736873881251,0.0,2.225842210988723,6.798739500379539,5.935011715694237,4.821544161793378,7.395492078623091,4.814334232976547,7.954610096694836,7.094846610127965,4.9842890283962165,9.949868887620099,9.070476783152584,4.594987213260722,9.761474665682293,5.18574287426485,8.732025746622957,4.091288620976265,8.3873459902223,4.791385760796866,4.602205091787162,1.344186972061377,4.737426758761101,7.0746942181719685,5.046783753028098,9.785142646044921,4.778534232480003,1.4598072875936554,8.077861393991114,9.953962994651576,7.896249708602967,4.581160645430755,3.259784172647675,3.470945487674961,2.035095918033944,4.221091779724898,2.664731445564141,1.720820216105872,2.58797106409176,1.7799156483818153,4.769271903742869,7.679119643989926,0.5083197651114075,10.89940817728999,10.574137761694146,10.308670416177678,4.338409824753948,2.7060034111364892,2.9003487959109457,8.541340666239105,2.7853836645909587,5.13907568542476,5.24073817393678,2.648300523323467,5.949938612450729,2.6212606292536673,5.538584128340519,9.714025657298759,4.275572161591634,10.46728717319728
