,유저,상자,데이터,와이파이,사람,접속,동안,화가,패배,파워,전설,리뷰,스킨,로딩,플레이,동생,설날,이벤트,결제,처리,상황,현질,버그,기존,수준,점수,실력,상대,시스템,계정,이번,재키,핸드폰,로그인,튕기,오류,바이러스,신고,능력,레벨,수정,자살골,추가,가젯,레이,레드,잠시,상대편,우리,모두,해결,실패,업뎃,삭제,설치,개선,사항,어플,상태,화면,별로,패널,매칭,시도,아이폰,친구,확률,일부러,조합,서버,연결,폭포,거기,티밍,밸런스,랜덤,한쪽,스타,세명,붕괴,연속,슈퍼셀,공격,점검,브롤러,로사,보석,로봇,맵좀,금고,모드,선택,체험,하든,지네,무조건,페니,보안관,시즌,만렙
점수,0.58410869247223,0.14208223402380118,0.1962343797090853,0.5146841284593381,0.858906868172027,0.05573338305883753,0.27431974340763005,0.2930424337480973,0.615205948933627,0.021339887695396267,0.13204028961225445,0.402015280607364,0.00014973187450693427,0.06061688246088703,0.845373731879328,0.2895132572572765,0.0069764985245967396,0.12220633946252563,0.06586946352691064,0.013158122483542409,0.8930118194576758,0.006714814209279255,0.594490518683302,0.46010195111626706,0.72232501232994,1.0,0.9852000187223336,0.19000851843310096,0.9259058831537338,0.17535487662154592,0.006508825637237641,0.09827913158668468,0.1779352318691995,0.0059889719223788435,0.059378579321803585,0.27328065629980514,0.17161670247762467,0.5486242226317349,0.28014847418852185,0.18482709921575838,0.23510790723522723,0.6354555870226185,0.3711527868771008,0.09696924774948006,0.06434618272016036,0.15031536093697861,0.012685794760699398,0.08269077579357784,0.009964212655064537,0.014600399502736224,0.47662961271475474,0.0063080610846267746,0.014251022787025365,0.5199883786738871,0.00724293897893406,0.5291397739709459,0.027146197909249156,0.5660291063159179,0.0259777785589694,0.360811888377541,0.7056043653287718,0.8860947590789079,0.26229809053085384,0.09069260839851492,0.3896113635021859,0.0040756198158101225,0.12245796179400067,0.8901698919345157,0.013418257404552698,0.0004225097278067539,0.03230001520126636,0.5202224250824332,0.11157248633253418,0.09480194938805041,0.3046073432496088,0.13538714450015404,0.17556168727785962,0.3064280091118811,0.18862834114535437,0.33479911829890535,0.08039520221982524,0.015853262422046002,0.7062358246102898,0.00012734915497841445,0.00016638819305906188,0.00026963755483390336,0.3719264222342959,0.8229033632226592,0.21928818731395222,0.0016973304455187353,0.2629882148387359,0.6334527713421936,0.6149025529554516,0.8748990678544337,0.15318866933816833,0.9147677421638728,0.060212496002612914,0.0005355285525435173,0.26507876408317826,0.00035029315805186527
실력,0.49040774476293875,0.1038572093290046,0.1895881477568127,0.45895540013048036,0.8285137761462608,0.06090081839532827,0.23791685426522904,0.226797514460787,0.574295562027827,0.016017021432596725,0.09699425549547215,0.33830799220861774,0.00011725693955594416,0.07208866639400612,0.8512849771544583,0.290003532923268,0.006407425228172619,0.10899928779814287,0.05942913619020125,0.012572056402213025,0.9518317112821524,0.006016233978014934,0.5273460315709813,0.42483097515159135,0.6343823450517032,0.9853602704104567,1.0,0.15752735880368388,0.9223608464042325,0.1647944917292566,0.007117919816894555,0.09471718848771593,0.18757382749122073,0.00706043591649281,0.06738988997498803,0.2822160861937708,0.2007605803875125,0.45153167791094795,0.3036018120550717,0.13616836537883156,0.24361694985019308,0.5351067678724435,0.29972697495316025,0.1008527009985782,0.05467690847230244,0.1282276444930393,0.010301460172879416,0.06381904893713197,0.008590796553082071,0.011539697396979465,0.5078567847833729,0.007746411731145974,0.016439446011723233,0.5548005973731597,0.008704611164030976,0.5904588615549469,0.03260767018435416,0.5633511369199791,0.028771099957397153,0.3570155413781772,0.7748976887386164,0.8078353686900613,0.2438465738794485,0.09769314467403271,0.40307511270289326,0.004450923363413206,0.10045094807517167,0.8159852936500458,0.012455884064338422,0.0003268480002544717,0.03370318427632416,0.5542608254610161,0.07915076358470875,0.06653985483364856,0.24031505134890221,0.10668785339513649,0.1306997401084491,0.23763540807731642,0.1414865082490484,0.26484996272989736,0.06146633379892849,0.014051397558802659,0.6084120696198887,0.00010162617735304332,0.00012794378630884545,0.0002105344357222369,0.3520562156189195,0.7973666034263419,0.17325487540198609,0.0012212879191314627,0.2126015070355273,0.7359519625485501,0.7194921383358337,0.8398458585858454,0.1514148666421442,0.88432361283635,0.048012005583317204,0.00040787302631822934,0.23507164792418936,0.0002969101164029319
상대,0.281816534061423,0.2677518392756956,0.36941277432807645,0.6084832632115146,0.005452792210025219,0.031647357132684635,0.9115280297729554,0.31883872964949156,0.39799127649341826,0.37071421746752653,0.36080665089360686,0.7394081056496927,0.0017869261816561093,0.006456638042920502,0.08676307876842723,0.24717999331155793,0.05012537408837386,0.6577502384557319,0.4226099737354751,0.06243475690096143,0.011904343166022721,0.06061583366748646,0.5007443970765728,0.55768804916168,0.02113103632710602,0.028513586710696537,0.01826777994279707,1.0,0.06946361591587731,0.4829338783845491,0.005060431845047963,0.27979205690481784,0.10287921027869389,0.0013085119700666985,0.016539644115746998,0.15522460369179614,0.012617324298895833,0.08228371354167004,0.06551164913140954,0.022030758629178616,0.14499014891455178,0.08165917415502022,0.5387833523562708,0.09894778670290816,0.6251614294911008,0.9119067379855027,0.21742204557995545,0.7737784341763275,0.12267406409066989,0.2697732014121169,0.07482787458565275,0.0006332109128882323,0.0042700246500575025,9.622569127718183e-05,0.0010920045903635622,0.02219902147381834,0.0032303122450049308,0.21440018521902074,0.014404981934939387,0.2889255417078799,0.017961352302100518,0.039849446794604,0.5871472104889366,0.053972178179238516,0.14403757947449067,0.0032076988551027782,0.9429807534760276,0.031836489144740236,0.08646158338821142,0.006794619002227353,0.0443748908875511,9.7390699728965e-05,0.10903338888302497,0.09941533851491181,0.007131453534162931,0.8946170253164082,0.006335265596288067,0.020861614635016405,0.006208168911429904,0.01130010548944394,0.734941487573914,0.1544704176057254,0.050038106345724656,0.0013200561333691927,0.002213595278175538,0.003777874911933206,0.485287025757384,0.00367852336396752,0.0012073520096318976,0.03761070738332969,0.0012191394132738693,0.0006246195567132085,0.0006170582670249856,0.14338153902592776,0.25492890951827574,0.10898224740219711,0.7237149288450755,0.009537922866941993,0.830351561989039,0.0032063829859038957
시스템,0.5191958597499593,0.0965726324576538,0.28299684785957724,0.6083225822842443,0.5779602650242371,0.08263300849635555,0.33574709851934736,0.22558878265069068,0.7572431599493348,0.018681589509442882,0.09570473496092968,0.4286806823866508,9.079160008932891e-05,0.08700392685368538,0.9782519492230447,0.4192703176231597,0.008188200759100494,0.16190673267235536,0.08769089234179361,0.016932287667776918,0.8768117427765685,0.007631340158171641,0.6656810518989099,0.5920354744865648,0.4757339318988144,0.9094198244668458,0.9041327761383763,0.2153341412276735,1.0,0.24728765725257554,0.008467309825284612,0.14163311374625584,0.26582613795270904,0.007723994407418272,0.08745597655396704,0.4001949199776673,0.24330172112127332,0.38424259581288983,0.4060822122427382,0.08543219641114405,0.3473448274597904,0.4669209690693483,0.3404423889363587,0.1451197029227719,0.07802151731511238,0.18388022783676297,0.013014073509732996,0.07928663994794904,0.011117183393958624,0.014293498674552513,0.6500609416242461,0.008053220873012489,0.01962961205188871,0.25186358971651657,0.009421288563999897,0.6689856804352228,0.03800981157204363,0.7520813353651639,0.037257084702496446,0.5105288309027722,0.8114918062476192,0.6994592166621868,0.3603092297929173,0.135985563340481,0.5526059770190637,0.005087773216072384,0.13798687382587993,0.6880849828528572,0.016825577987894826,0.0002837516969767559,0.04652018606287012,0.25150745553504616,0.06208146336550963,0.05116209781978384,0.13632497354617487,0.13536163494301892,0.06897348032333199,0.15484996680726623,0.07495077396034867,0.16098610732194116,0.07477299715835718,0.019062746175402944,0.5065129729837373,7.826459963393091e-05,9.872761884993633e-05,0.00017481905698792566,0.5071770221777577,0.5286617321829215,0.07654219595309984,0.001116232566483984,0.09633797205524997,0.50467810090299,0.49913194992871524,0.9640965382362171,0.2252079120189628,0.9807920697127251,0.06360364348658921,0.0003579952693927246,0.3396257387216082,0.00026905642279234095
계정,0.11521634552698079,0.042051360888764,0.9744223097816094,0.5010811596597484,0.007379506691245452,0.43790246396863586,0.7089253035795853,0.0710382087568766,0.490937609915045,0.1512676478924049,0.06180543916810828,0.3640233756341895,0.005519803277183573,0.2005412491231636,0.2020188098240271,0.8203193618405629,0.23641673754033854,0.9027728446073502,0.8020514160417009,0.35895294294769703,0.046372097309275745,0.2248266650025212,0.3687328346914059,0.6865516174788012,0.011857720566964183,0.048138516980377424,0.041729091338416506,0.5531613067531698,0.13889910087317156,1.0,0.14197814331322534,0.9094792337732659,0.6735226927624066,0.07968277473980628,0.326335376904369,0.7132827598108953,0.23343113229900941,0.026858636592234166,0.4816721853559463,0.003168734934117581,0.7262697229052995,0.032170746244477036,0.17536093321961624,0.6954566028912018,0.6458819169684706,0.736780962155396,0.23921499894610077,0.268637367134258,0.2704702644689421,0.21414166200890963,0.3836600004657968,0.056785130975400215,0.15832824504035817,0.000394396812245139,0.07566800730865988,0.1714470302682317,0.14465458671761622,0.5230001220041937,0.29300510939971186,0.7840566812513905,0.10533081339001522,0.03140289030125687,0.947645133667462,0.5506101428689383,0.5939566083449769,0.10312996739407605,0.5436299787979574,0.026336024435444014,0.3684866492416268,0.013358792524338692,0.46344983702500514,0.00039334368341193185,0.013246493800265336,0.011404000149683216,0.0017027313979113574,0.3263094564763782,0.000995782702033216,0.00429267172002868,0.0010288025982691331,0.0027236659355686517,0.23311212866950165,0.3893047008497103,0.02375308403062745,0.0052104813912424094,0.005477313201472289,0.009415572462357306,0.8319215529295424,0.0052336679447142435,0.00031088804058527954,0.022371221370988344,0.0003746397071439207,0.0061839751880147335,0.006648115295471817,0.20284563582611728,0.9211917938782185,0.1620236751803261,0.39470536549142043,0.01480689007024444,0.8228611994230848,0.017147778625279154
이번,0.022850910726082255,0.011701568126598519,0.42512785406310905,0.103694222084273,0.003884705646103108,0.7708979251811259,0.16920914160577233,0.015589298257392543,0.1139770103368873,0.10146712250570807,0.016920752079626112,0.07065541982239108,0.12626408439129985,0.5793570346478109,0.06663359161869493,0.3539735777068444,0.6576968309550093,0.3596892981656711,0.4806412127713299,0.7798278252016453,0.025860603101824513,0.5767237443269029,0.0733786644037216,0.1657122612769933,0.004074595666251307,0.017583496087378213,0.018083274356697758,0.13797669066803014,0.04482306020518344,0.4069288511583184,1.0,0.5771809941853464,0.4949165683671449,0.9263152253108619,0.69932717563898,0.37481320505689253,0.3468701973646233,0.006762579709695893,0.33622432703938215,0.0013388514833603707,0.41863193499216844,0.008002120717444086,0.03419849078767677,0.6621508893900091,0.31238958208313794,0.22376870719207415,0.27603490243432555,0.0878086036362664,0.4543296247456736,0.20735146105260957,0.19520447316126657,0.8267170935979292,0.910878652106899,0.0007760087040697115,0.8753610955385591,0.11959199531563515,0.71948916691572,0.16744200991321478,0.8964506769038736,0.28696218836621756,0.06462868945651086,0.009396149067464296,0.29895298548400767,0.6676171385258134,0.26983913110837804,0.9906873967695177,0.16426388163056166,0.008348796699051503,0.6916604351503336,0.138386814900299,0.8780817082100706,0.0007692072988692925,0.00463347029440999,0.00427711155540666,0.0008495861206918111,0.08641570752321799,0.0005732009774650565,0.00163828563211829,0.0005855671084661188,0.001188874638972208,0.07630105639610082,0.536163114924134,0.006578979264194401,0.14324839759751712,0.1091847334067132,0.13901379881244544,0.24227637894065043,0.0030845312739490732,0.00026292113900391943,0.07125252994545485,0.0003068823912171193,0.00920696377474514,0.010234252715365287,0.052870512678521754,0.5148050506670641,0.044544664655990766,0.16401977122388714,0.12325744551995528,0.21461687646385344,0.2822236461396228
재키,0.071924248607133,0.03031411800232734,0.915109235758942,0.3396544366626582,0.0055660159999326355,0.675141571817854,0.5283011917722359,0.046585740357509085,0.34225577556120956,0.1701453019713772,0.04520767620440761,0.2414209183325357,0.02261407067815278,0.351243736450535,0.14998713143995707,0.7467724798349555,0.46081252833139685,0.8404632588863531,0.8788037590429583,0.6345167733981422,0.03843212999056219,0.42651356707284616,0.2417398564565007,0.4992175509709991,0.007989017197576945,0.03451155710131713,0.03150064168979805,0.42196703054160783,0.10030523257879635,0.92402749085828,0.37021711013544334,1.0,0.7444349875894871,0.24060298237666333,0.5287865045061215,0.6913035914444575,0.31247460642435526,0.01713139362391973,0.504013218700423,0.002322781233254178,0.7321380903217164,0.020435121084363735,0.11344029117142278,0.8658748041046753,0.6538653918366578,0.6147643906868737,0.3375101733081242,0.22713525140249027,0.4400726602519012,0.281633483267043,0.3481957950086212,0.18168272443581587,0.3722583469522166,0.0004185971772272342,0.22537383368694558,0.16615916151321633,0.31216785319707524,0.4085622731562819,0.5554280681259733,0.6667751077847119,0.09441750797741204,0.020825649036457686,0.7861269693086815,0.7382299950150739,0.534315436388595,0.30142914731765275,0.45189067273653377,0.017669007188870444,0.6205216784718708,0.0413522072234585,0.7550883532537079,0.00041657319856393184,0.009940707700353992,0.008778043788813717,0.0012521718149241833,0.2527869619980635,0.000772699162087734,0.0030009456235508955,0.0007934516637802,0.0019443886101775892,0.19630628288913873,0.5877013888585487,0.015354839700726824,0.022829140579654322,0.021312327794794087,0.033076359773666235,0.6563200507384707,0.004048925636962927,0.0002580830072105611,0.04447280410275736,0.00030721915788060005,0.006645735544005771,0.007257497501070203,0.13903855972474702,0.9492801658072437,0.11172486608408641,0.373446057514137,0.04228017596932706,0.6366482664443379,0.06317721971203846
핸드폰,0.08246773569793989,0.017105426406267325,0.8432372387762535,0.3480078160943319,0.021146261016143243,0.8196213232125706,0.38050256821996403,0.035819392239641215,0.4397935571976916,0.04786179289043406,0.023512001796790315,0.1982846673432949,0.0036850870129068723,0.7053757966326443,0.33658825497911843,0.910934833734611,0.1846371594451792,0.5101100626493233,0.4799528397072887,0.323260157373966,0.14698704196415902,0.15564219387690684,0.2693926503257226,0.5295033303161291,0.018421336047811137,0.10061437949100932,0.10531095932573008,0.24358768700890696,0.23955310278818565,0.7395454335210511,0.31168250348488974,0.7629583491657876,1.0,0.2957981773612476,0.8007560886399014,0.9578317303584711,0.7651113656977311,0.024193110633121278,0.9143048869839239,0.0024792961716271506,0.9813103797051983,0.03157634022699359,0.09073420112934558,0.9265230991263044,0.2961049624517413,0.3487226406630234,0.10038409537471757,0.09210429890499987,0.14939623995914306,0.08051858515329506,0.7209087304732984,0.28339828769177255,0.466572235955101,0.0036978530339088454,0.31753988217382806,0.4977659974074296,0.555997576314425,0.6441895371783399,0.6223070746974692,0.8338349109473138,0.3192957005885127,0.04785640657417973,0.683760771209032,0.9283837987827713,0.8549460435972858,0.23655186268937015,0.22240793151305224,0.04303312309362528,0.28362623149837674,0.007169731079935796,0.6536804210639564,0.0036628064344767955,0.005946169685453416,0.004970562697649787,0.002261206383687899,0.12226901017834321,0.001073961269927993,0.004203783151172386,0.0011496935680422647,0.0033054632216180857,0.07849818364982758,0.23387390641062977,0.02834727358404545,0.003862057736223143,0.003345082461837342,0.005628966086049552,0.6921076724622528,0.01659597378746118,0.0006072859350361761,0.007793253942088926,0.0007978566607295897,0.04840798605302692,0.05304619480619721,0.26290904803869614,0.8995812034709626,0.23009635224510225,0.14467762255369168,0.0072326322944496445,0.47880772653408776,0.013919800389787927
로그인,0.01806410687704378,0.0069891460046664945,0.3624359706761443,0.0843594112570979,0.004520550943503671,0.7777870675700347,0.1242173614109776,0.010493008050434068,0.10151571220180139,0.053141188233838475,0.009970040375031639,0.05199633211258199,0.060569028173197106,0.7038537113340237,0.07176990324677524,0.3315556676272362,0.44479899774748977,0.26048143540967816,0.34334566957789764,0.5762307155673928,0.03293401844469231,0.37378502615313713,0.06053433286041908,0.1400941976775005,0.0039088900210354285,0.01967865570077649,0.021411657904431527,0.09265994461363061,0.04847955830999874,0.3281510287036157,0.9294166979718634,0.4706955560728874,0.4951814218532227,1.0,0.7660604646101199,0.3709132311378341,0.43427050521582794,0.005497460712966515,0.3684560319917352,0.0009264421143679167,0.4124363504317298,0.006772335608851607,0.024119410102380785,0.6223124791646094,0.2030551506809474,0.1535016299859197,0.1568558955202471,0.05115956310491071,0.28022012592175394,0.11405294106854198,0.21705682234770385,0.9751211076142003,0.969593407816809,0.0011878563144021841,0.9906880560552911,0.15026756281191642,0.8581700506367017,0.16510458041592638,0.8985804985524416,0.2673968830652157,0.08224698307774758,0.009313475083485356,0.24328158095433544,0.6706163148907247,0.2761549736408906,0.9050845869597531,0.10546531957332307,0.008422306067064116,0.48643481128469007,0.06664591053226841,0.7890374634779335,0.001174751771828829,0.002728809380646458,0.0024648678516153958,0.0007015603910191705,0.05334163232211719,0.00042418328941051895,0.0012601537468451265,0.00044027754647883775,0.0009712494974658066,0.043948452122119265,0.3511332390859181,0.005908703288145121,0.07043999984037473,0.05111716682863857,0.06719226379691899,0.20907708826171567,0.003664151399002981,0.0002303036311772947,0.032302848842858604,0.0002804068819832514,0.014574704776714487,0.01631520369246881,0.05256457373874406,0.45050730211099904,0.04541021040673725,0.09735718649674392,0.05838702742997458,0.1622212433555278,0.15533633239615163
튕기,0.04077009464997535,0.009996536711111345,0.604127346693743,0.18224617047125283,0.013070693485461166,0.9714290065280593,0.21838107469304208,0.018826154161764485,0.23638029349678208,0.04285538314375717,0.013859648815463563,0.1023950578528084,0.012679813320418435,0.9569919577154139,0.19447365577875794,0.6328806805777485,0.2822391397492267,0.3642891129441623,0.4041889406757745,0.44416637052206054,0.09665161884907544,0.23201822451247825,0.13708655377410334,0.29560597014154744,0.010145934419183069,0.05740373346769553,0.06331258294169378,0.14401058066196876,0.13543866985995673,0.5218694051805081,0.63703422414327,0.6412373676969175,0.8444784516302114,0.7037320785290845,1.0,0.7089875274283475,0.7911793981153245,0.012503475079866481,0.7332907667649765,0.001530576814894339,0.7553258268775268,0.016187669519710596,0.046302045497156656,0.8821413953375282,0.23181186437989565,0.22429918560340287,0.11162613703252332,0.06128056395856385,0.1907382214082775,0.08369282126529007,0.5032792665312521,0.7166247077801723,0.8554696652577778,0.0033468286929831514,0.7449155907104017,0.3747274652148263,0.9344380129365386,0.386472703360712,0.912586178530776,0.541719902505606,0.224048218845668,0.025516735875561858,0.4335394230728456,0.9536867445114693,0.5887036381035827,0.5448739010224963,0.1434669576546537,0.02326768127688017,0.37160638799799034,0.018382290720097536,0.820359163969057,0.0033082631865346116,0.0036870164590937513,0.003170643478862287,0.0014081255182027666,0.07420185732802535,0.000713830572521186,0.0024562833710437848,0.0007587980050542167,0.0019837154399704325,0.05215386846262832,0.2750162919333615,0.014838716394548042,0.014213857951949968,0.010940873325454943,0.016465908967186995,0.41761981769968787,0.010574334983488752,0.0004380820815813459,0.012755632024608223,0.0005662194459050695,0.042385539818942906,0.04711565196261584,0.1405453131538235,0.7072321546361326,0.12411340794991824,0.1069707952887579,0.01708687248743757,0.2843797408175411,0.042144214057389
오류,0.1190773012515687,0.021451472735010836,0.8590040543716547,0.4540164923480153,0.03209488103218046,0.6235885560860652,0.44650280046593793,0.04871765672625749,0.5753791110746882,0.04029331231372792,0.028708056975388904,0.25907462431775186,0.0013238002466543042,0.5257440900094313,0.45421894851646333,0.9772692138928994,0.10945042562232268,0.5034082397595057,0.4209734289022093,0.20742439463873039,0.20045759294041537,0.09326030037154336,0.36502776445553486,0.6558586418542615,0.028474206400677226,0.14745644623296914,0.15147506443385253,0.27713608145343543,0.33432016402067444,0.7511756585803506,0.16461026663741826,0.6870084906176969,0.9533335870786024,0.1485742518575668,0.6056364255323451,1.0,0.6950290619873,0.036344015375178,0.9381894438033794,0.003471492352774323,0.9939293180289193,0.04777047134685682,0.12237284586812966,0.7966850700028215,0.2706366777681478,0.37015234717487266,0.0720423823329833,0.09613358299671657,0.09825546844099786,0.06054453646587352,0.8295851823828435,0.14109858609669598,0.2737995607279921,0.005165853483903879,0.16327420036911192,0.5782155951892154,0.3583036119653755,0.7940998936327548,0.4122348675063043,0.9401407616491787,0.40021055486197843,0.07304128940967265,0.7541951082917349,0.775061545110345,0.955965355949247,0.11571514534609036,0.235214872365072,0.0657975766652624,0.1860579512477619,0.003069396170684195,0.4633226729783899,0.005122515696687653,0.007498738049651863,0.006151115302543825,0.0033695259152986593,0.1370791722822754,0.0015245212694885713,0.006192449709554479,0.001644020765097441,0.0049420180021852115,0.08232459751386775,0.16288798465420756,0.043407949878609055,0.0013320166031940848,0.001240333480576125,0.0022257475279961326,0.8069180257964463,0.025140464109552303,0.0008896641088470831,0.004457678710432068,0.0011844182746499757,0.06168411736910488,0.06678453027655726,0.36853139233231724,0.8638000467099519,0.32556012841222465,0.13802886574076206,0.003258826513696606,0.5480213545014746,0.0053834363521158375
바이러스,0.042095944041373276,0.004694314403601113,0.4612939178903124,0.18045639899528085,0.027356943727351826,0.6370103101326482,0.1534135709914416,0.012817944738266198,0.2791932598599017,0.008994959197943622,0.006181784057360922,0.08288373971027911,0.0005439595440085482,0.8411299214502255,0.33424908059967245,0.621376916687468,0.057683592269978136,0.19358058909465506,0.17419432777715918,0.12319910615959094,0.21945458557362318,0.04435224088984327,0.14589244733580709,0.29472299725589124,0.015383229434416175,0.11376638661929141,0.135063506299631,0.0806652867454045,0.24333386662388756,0.3571284271140417,0.1965327319285518,0.37209408238640623,0.7801940524626224,0.2618040604035467,0.751677658587932,0.7378203282278956,1.0,0.01366352327036409,0.8894192729202434,0.0010172533993590984,0.7449132561575385,0.019443127739980148,0.035245059643096155,0.619255589696835,0.08806690037294974,0.11909009543738572,0.021878108729126683,0.02233034752113893,0.03847722713553622,0.01647382423872946,0.7402059675053626,0.3074251291152797,0.40286442455911653,0.009301139978211156,0.3135911951425343,0.6841320787258367,0.6279880536791597,0.5076990483268796,0.47164681993090823,0.5668562954356128,0.4615039304308713,0.04195440765287168,0.341358148631486,0.7202679394740134,0.7196714256570251,0.14304447251551383,0.06597804852607704,0.03940067480184845,0.09708886760703833,0.0010728747173893078,0.3881957293572343,0.009168178706436162,0.0016251527293414856,0.0012954327185542734,0.001406811438250292,0.033903057329349263,0.0005263742121844725,0.0021831320388441882,0.000583947497412502,0.0019874647350881934,0.018625640200126112,0.0688218726197611,0.02009395503913189,0.0005996661005555003,0.00046997024781482774,0.0008463095598877226,0.39802661156014296,0.022648423489345808,0.00044677945965447774,0.0010502615535797127,0.0006432668763093545,0.12159171645691207,0.13488531656543878,0.21966595509080974,0.5178341311275307,0.20458485609116453,0.03577563692704345,0.001048432006887219,0.20457510944138332,0.002747212396443864
신고,0.9014477231797434,0.5842001839549602,0.12778594619103423,0.5290377187076735,0.5848890291010858,0.018618167640423077,0.34573834670995307,0.7949730507031217,0.47018378722497,0.08108566467458621,0.5235811691254268,0.6075039760051218,0.0006514523976880214,0.012125034272164147,0.40402606332943597,0.14748440461654208,0.007983629084186636,0.13525425669527694,0.07078643334737394,0.01118182037448349,0.31014527635577954,0.0090013281687001,0.6307362541214989,0.3800974386053767,0.8816528252576169,0.5622521315508061,0.46253961591050535,0.326837951847386,0.4753023327820134,0.1365648625688754,0.00255236606169266,0.068013096756763,0.0683313786829914,0.0015001342787428027,0.015718495129603296,0.11595463834350458,0.03548063753372274,1.0,0.08876184077166789,0.7616439823130455,0.0985633391298454,0.9901638570706917,0.7430363183413924,0.04205450329520473,0.10122556609027314,0.21797475816773534,0.030118955264345677,0.23878260359189313,0.016479824117588186,0.040793803857973585,0.16327373928055636,0.001231826729574217,0.0038008976963138405,0.2104435947169665,0.0015920335215722826,0.13787942525582447,0.0054138457278972135,0.2911282876388412,0.008462066932078531,0.1959167442840548,0.20202879029148157,0.8243937202448696,0.213362836164942,0.03192969771382467,0.16061794635017196,0.0016742618386615933,0.23151999568628487,0.8039787264775275,0.01362582187299654,0.0018156274702151724,0.014871128562388973,0.21242479093537034,0.5787115909290869,0.5330895262908525,0.8065947123070591,0.3311039125826819,0.7010353730162704,0.8811682119835796,0.714860926969401,0.8558983404150298,0.2475442291857124,0.021223620389222892,0.9559262336050846,0.0004984376084140016,0.0008059998740416297,0.0011353226897092327,0.26535239435970404,0.5512770881461401,0.6143347315442518,0.01035491488426988,0.6281852190483816,0.13845913457955253,0.12857711957357265,0.5623121379373092,0.08801974327732856,0.5644037411444205,0.14327211557334402,0.0024917523575165566,0.29031424924890203,0.0008558172501882196
능력,0.09228968900769909,0.012604858853673951,0.6807785524896083,0.3479638470816499,0.04122511401769011,0.610040924188292,0.3028232393371308,0.03211783078075767,0.48735427001548065,0.019791553329608757,0.016434192710555844,0.1795484211216777,0.0006551095397156453,0.6454455715513471,0.4864473520590491,0.8628489855825929,0.07041779492548786,0.3343746266571588,0.27665034051497395,0.14518934784972665,0.2694599597780988,0.05734378569492941,0.28658220913325716,0.519645906410583,0.02917370148295819,0.1717288929518296,0.18848795377847938,0.1717478655134043,0.3635963140549965,0.5596490458694542,0.1525323245585819,0.5200841028900445,0.9109631803085525,0.16511567232147467,0.6541342398234026,0.941887233665823,0.8767187253512169,0.03031356867782635,1.0,0.002585627262184703,0.9313117248613443,0.04142057271126291,0.08268828338175749,0.7105874613219836,0.1613324933761645,0.23293958085098132,0.03822393387140645,0.05210627780348228,0.05686721058808421,0.03108723239893997,0.903814910533625,0.17456331344832351,0.29327880880291757,0.00978090464937168,0.19136494927669795,0.7376831655440272,0.43572238751357406,0.7509766969215641,0.4055813118160929,0.8261638577278559,0.5249941779160345,0.0753755582396891,0.568106711243264,0.7489763121716526,0.9388399476576634,0.10627898931930432,0.13889569460955645,0.0695848790202442,0.12324199436459782,0.00148436089132638,0.3986827516439077,0.009675190287127586,0.004489112679902434,0.00361212793507105,0.003102095910075571,0.07866857469530529,0.0012647241695821518,0.005132059533875419,0.0013864532060264213,0.004434414952151202,0.0442473517136512,0.09957102711517392,0.04053184852016618,0.0006786951526591602,0.0005976330560679739,0.0010925269024535103,0.650505208184054,0.03336854262810928,0.0009189611151172461,0.0019828419164220758,0.0012743040332295495,0.11178774299491219,0.12171862602088725,0.3613382540129476,0.7059619721277699,0.330265970396792,0.07554340705989741,0.0015423878314802138,0.3821646173765091,0.0029944407340670347
레벨,0.6164402865038778,0.689217563809774,0.05501319108060489,0.2816189830175824,0.30464037682223155,0.006324611963808618,0.20325946099623257,0.7380996976849189,0.21697557711801976,0.0924245257305637,0.5984730099392093,0.39557430634617297,0.0010677644165517706,0.00334767520905345,0.15424171889843838,0.05637133173017725,0.0052784447925523096,0.07592891970904674,0.04016444146910157,0.006194221528863495,0.10868293054550862,0.006428856079881029,0.3438527308068835,0.18083732281509576,0.5935371126578405,0.24538942010547615,0.18685072379566467,0.22715964342268527,0.19019159147017847,0.06405963043520681,0.0010496566686907325,0.03087057052339738,0.02344470488501325,0.000514809136925152,0.004843609523418514,0.04102329448407992,0.009567472201722441,0.7896045887323613,0.027861597475455406,1.0,0.03480977449310237,0.7176574627280287,0.5711205239197578,0.015539633799467415,0.06931527098970891,0.1391517420680739,0.027458115144753884,0.2238635865893746,0.012719313856496502,0.040144472744478875,0.052807824595913135,0.00038144725516518427,0.0012684339616522802,0.09939458444503009,0.000512194115696544,0.04054182598196795,0.00155258699452812,0.11166731218010613,0.0029611580895318214,0.07677246876316937,0.06285746771689638,0.46545514619224226,0.10110680545928978,0.010838535858790108,0.055901775061616754,0.0007240723978514046,0.17060186702627284,0.45111796448670616,0.008187318556224323,0.002755405561186835,0.005952255540588742,0.10075904481746312,0.8066788063709228,0.7806630381221532,0.8719616573320349,0.28049094752660636,0.9560643157460192,0.9501721168894479,0.9479633320716161,0.8889209495706228,0.24084181228301282,0.014397082315771328,0.6554023176938265,0.0007835407654445354,0.00138486017671641,0.0017575619101976485,0.11768188791434343,0.28968898194818815,0.7424751797079476,0.0173239565344228,0.6951048398376976,0.043189309182792214,0.03919719089501288,0.24616632048363027,0.03611033023367586,0.24449683891187748,0.12185401882685426,0.0038779222200831984,0.1589760112691245,0.0009929207596101799
