,명사,형용사,동사
긍정,생각/버그/공격/연동/재미/버프/계속/브롤러/슈퍼셀/브롤/설치/시작/궁극/화면/스타즈/진짜/시간/체력/발리/조금/중간/마다/와이파이/다시/너프/친구/추가/상자/유성우/이벤트/쉘리/정말/플레이/업데이트/레온/캐릭터/게임/밸런스/모드/계정,입니다/좋겠어요/재미있는/부탁드립니다/좋겠습니다/이런/같습니다/새로운/좋은,주셨으면/하는/합니다/하면/주세요/했는데/해주세요/하는데/하고
부정,무한/항상/구매/마이크/재미/구입/소리/망겜/아주/퍼셀/우리/삭제/환불/닉네임/그거/제대로/클래시/충전/불량/방법/기능/일반/점검/컨트롤/하자/거나/마지막/안드로이드/요즘/정말/서로/정도/게다가/이후/보스/랭크/또한/실력/안주/굳이/고의/기분/발리/처리/사기/아이폰/상태/무과/바로/자체/여러/오히려/기기/경우/이동/자동/운영/상점/아이템/크게/보이/오늘/출시/밸런스/고정/플레이어/존나/변경/버그/신고/스파이크/아무/콜트/대부분/사용/무조건/케릭/결제/쉘리/친구/똑바로/로얄/한번/오지/특수/수가/빵빵/토큰/개도/추가/브롤러/상자/인터넷/모든/해결/가지/시간/오류/자꾸/유도/거의/티밍/하라/하나/조금/수준/매칭/와이파이/일부러/조정/이동키/화면/티켓/네트워크/상황/조이스틱/궁극/최적화/벨런스/업그레이드/희귀/조치/설정/전설/처럼/부터/솔로/새끼/확인/방금/리뷰/복구/스킨/먼저/계정/유저/업데이트/기본/영웅/점수/관리/부탁/보석/표시/마다/플레이/게임/모드/차이/연결/사람/로딩/레온/시작/슈퍼셀/현상/제발/데이터/트롤/그냥/캐릭/처음/접속/불구/파워/문제/이벤트/스타/속도/트로피/개선/이기/시발/혼자/진행/끼리/계속/이상/연동/버튼/서버/가면/초딩/공격/확률/이유/너프/상대/다시/자주/핸드폰/진짜/인지/생각/무슨/현질/레벨/해도/다운/갑자기/때문/하루/과금/캐릭터,그런/없으면/없습니다/많은/비슷한/재밌게/빡쳐서/아닙니까/없어도/이런거/걸리고/좋은/안되요/있고/있지만/같은/좋겠습니다/없어/있는데/솔직히/아니면/같아요/아니라/새로운/없는/어떻게/같은데/입니다/그래도/어떤/아니/없고/있는/있습니다/이런/높은/빠른/있으면/있음/같습니다/안되고/있어서/부탁드립니다,시키고/하다/해야지/쉽게/뜨면서/되니까/모아서/한다/하자/않는/끊기는/한다고/하게/할수/바랍니다/보니/비해/깔아도/멈추고/걸려요/납니다/나옴/하세요/걸리고/먹고/했을/하려고/합니다/되고/기를/모르겠네요/뜨고/나오고/누르면/만나면/하면/됩니다/하지/했는데/하는/건지/해도/주세요/고쳐주세요/걸려서/뜨는데/해서/떠요/하기/하면서/하여/하고/해주세요/되는/만들어/만들어주세요/끊김/켜도/보면/해야/않은/하는데/되지/않고
복합,초희/확인/네트워크/시스템/심해/상점/삭제/원거리/일단/트롤/이유/퍼셀/답변/팀운/제시/이번/무료/이동속도/컨텐츠/기능/버프/수정/역시/스타/인터넷/중간/튕겨/지속/너프/티스/결제/연동/페이스북/빵빵/설치/궁극/움직임/연결/플레이어/코셰/거의/모바일/점검/기대/희귀/이벤트/버튼/다시/레벨/채팅/보상/그것/상대편/댓글/별로/화면/바로/불구/핸드폰/갑자기/표시/성능/개성/라면/계정/티밍/상황/브롤/유도/근접/튕기/패치/해주시/설정/다만/초반/발리/일반/데미지/상대/스타즈/밸런스/속도/부분/이후/전설/그거/트로피/문제점/추가/사용/쉘리/자동/그냥/정도/영웅/차이/해도/이상/처럼/시작/여서/자신/모드/친구/와이파이/서버/업데이트/하나/파워/해결/자체/데이터/버그/매칭/아주/신고/현질/슈퍼셀/캐릭/레온/문제/경우/캐릭터/진행/가지/무적/스킨/거나/원래/자꾸/보석/정말/개선/상태/조금/사람/때문/유저/가끔/상자/시간/부터/진짜/현상/오류/과금/게임/공격/확률/다운/생각/제발/계속/플레이/브롤러,있을/안될까/좋습니다/재밌습니다/재미있는/많은/심합니다/재미있는데/원하는/힘듭니다/재밌게/아니라/아니고/다양한/재미있게/재미있습니다/재밌어요/있고/굉장히/있네요/좋겠네요/있음/부탁드립니다/같고/아니면/그럼/같습니다/재밌고/없음/솔직히/있어요/있는/어떻게/좋고/같은/좋은/없고/빠른/아니/있으면/재밌는데/재미있어요/좋겠어요/그런/그렇고/같아요/좋아요/좋겠습니다/있는데/같은데/있습니다/입니다/이런/좋은데/그래도,하면서/만나면/나가는/하다/보다/걸림/않는/얻고/하기/바랍니다/나오고/얻는/되면/보면/봅니다/나서/나오는/나올/클오/고쳐주세요/누르면/하다가/하지/이라/끊기고/주세요/해야/해도/되는/하는/해서/하지만/뜨고/하는데/감사합니다/걸려서/해주세요/했다/뜨면서/걸리고/했는데/하면/합니다/하고
