,명사,형용사,동사
긍정,팩토리/볼트/문제/신규/공격/슈퍼셀/브롤/업데이트/정말/완전/캐릭터/제발/스타즈/모드/게임/레온/트로피/전설,재밌어요/입니다/있는/같아요/없어요,감사합니다/해서/하고
부정,버튼/최고/기기/관리/화면/똑바로/확인/양심/특수/열기/다운/처럼/정지/신고/초희/자꾸/지고/수준/동생/플레이어/이제/전략/하라/원래/구글/갑자기/그거/느낌/연결/오류/기술/진행/표시/순간/구매/스트레스/가장/요청/바로/점수/스타즈/결제/현상/신화/핸드폰/아이디/이후/팩토리/연동/마다/실력/듀오/공격/유도/아주/레온/수정/와이파이/데이터/부탁/거나/차이/사항/버그/보상/토큰/발생/하루/쉘리/개도/랜덤/이번/자체/아예/다음/그것/오늘/한번/기능/부분/플레이/조이스틱/모드/이기/과금/운석/스타/파워/티밍/상자/시간/생각/계정/정말/계속/우리/영웅/개선/상대편/매칭/시스템/이상/해결/캐릭/페니/리뷰/패치/브롤러/브롤/레벨/시작/확률/가지/삭제/부터/해도/제발/정도/접속/밸런스/이유/문제/로딩/이나/친구/서버/상대/일부러/네트워크/빵빵/제대로/가요/기분/방법/현질/트롤/그냥/사람/유저/처음/슈퍼/보석/전설/캐릭터/게임/다시/업데이트/때문/하나/진짜/트로피/망겜/슈퍼셀,재밌게/없는데/미친/빠른/중요한/없음/좋겠네요/있으면/비슷한/그러면/있고/솔직히/재미있게/없다/같네요/많아요/안되고/있게/좋겠습니다/많은/없어요/있습니다/좋은/없네요/아니/같습니다/어떻게/있는/같은/없고/있는데/부탁드려요/재미있는/그런/새로운/똑같은/아니라/부탁드립니다/입니다/아니면/이런,주세요/바랍니다/감사합니다/뜨면서/보면/걸려서/했던/할수있는/감사하겠습니다/했습니다/고쳐주시면/뜨는데/하지/해주셨으면/돌리면/지우고/드립니다/건지/깔았는데/되냐/지웠다가/나오고/짜리/겁나/하다가/나서/하게/고쳐/됩니다/올려주세요/만들어/나올/해야/걸리고/고쳐주세요/뜨고/해도/되는데/하고/합니다/해주세요/했는데/떠서/않습니다/쓰고/하네요/모르겠지만/되고/하려고/나오는/마세요/하는데/하는/해서/않고/하면
복합,다운/무슨/아주/모두/그것/클래시/마다/모드/생각/이제/이유/시간/다음/원거리/닉네임/로얄/보석/플레이/상자/듀오/밸런스/이후/이번/삭제/요즘/신규/이상/공격/일단/가격/제발/기능/지원/접속/개선/재미/패치/브롤러/시작/매칭/데이터/하나/정말/와이파이/진짜/너프/해도/그냥/계속/신화/오류/보상/자꾸/전설/신고/브롤/스타즈/정도/레온/플레이어/영웅/조금/이나/서버/버그/랭크/친구/티밍/문제/유저/확률/수정/사람/다시/업데이트/슈퍼셀/트로피/캐릭터/게임/현질,있는/같네요/다른건/그럼/없고/재미있는데/좋겠네요/좋겠습니다/부탁드립니다/없어요/같은/입니다/재밌고/좋은/안녕하세요/있습니다/이런/재밌는데/좋은데/아니면/아니/있는데/같아요/솔직히,겁나/하게/고쳐주세요/주세요/걸립니다/감사하겠습니다/않습니다/고쳐주시면/하면/바랍니다/해도/하는/하네요/걸리고/하다가/합니다/했습니다/감사합니다/하는데/해주세요/하고/했는데/해서/하지만
