,명사,형용사,동사
긍정,클랜/브롤러/이상/사람/클래시/다시/슈퍼셀/공격/제발/다운/유저/때문/상자/조금/전설/특성/캐릭터/플레이어/브롤/계속/설치/마다/페니/버그/추천/플레이/확인/증가/모드/진짜/시작/정말/제일/보상/접속/게임/크로우/스킨/트로피/추가/처음/시간/스타즈/과금/업데이트/신규,같아요/같은/좋고/있고/이런/재밌게/같네요/있습니다/입니다,않고/주세요/하고/만들어/합니다/고쳐주세요/하는/고쳐주시면/감사합니다/하면/했는데
부정,똑바로/해도/복구/캐릭/자체/바로/처리/슈퍼셀/경우/친구/로딩/패키지/연결/개선/몇번/쉘리/튕깁니/버튼/가끔/반복/하니/최적화/이나/조치/발리/구입/웰컴/트롤/터치/브롤러/튕겨/그냥/이후/때문/가짐/혼자/확률/여러/자꾸/정도/처음/플레이/고의/확인/갑자기/채팅/밸런스/패치/보석/잘못/상점/공격/시작/상품/스타즈/하나/티밍/와이파이/트로피/전설/유저/한번/기능/무슨/솔로/브롤/신규/아이폰/상태/하라/접속/닉네임/매칭/현상/해결/구매/사용/분명/이번/상자/현질/다운/파워/진행/시스템/실행/캐릭터/제발/요청/결제/문제/튕기/서버/환불/오늘/오류/신고/게임/진짜/다시/업데이트/사람/계속,안됩니다/없고/아니라/좋겠습니다/같은/재밌게/그런/빠른/재미있게/없어요/이상한/없네요/입니다/이런/안되네요/어떻게/같아요/짜증나/같네요/심합니다/같은데/있는/없는데/있는데/아니고/아니/부탁드립니다,하게/나오고/떠서/나서/됩니다/건지/돼요/들어오고/않고/샀는데/끊김/해도/해야/뜨고/먹고/하면/되고/고쳐주세요/들어옵니다/뜨면서/하는/들어/하니/해주세요/짜리/했는데/하다가/하는데/했더니/합니다/하고/해서
복합,빵빵/중단/인터넷/실행/참고/타라/인큐/상점/전설/망겜/매치/튕겨/버튼/하라/다가/클랜/역시/닉네임/부탁/화이팅/현상/해결/만약/쉘리/등급/부활/무조건/플레이/업데이트/해주시/상태/이번/스타즈/토큰/랜덤/시간/자체/현질/클래시/사기/가요/듀오/콜트/짜증/가지/동생/랭크/환불/회사/개임/표시/상대/직접/제일/제발/계정/캐릭/스파이크/모바일/클럽/영웅/김현/순간/얼마/구입/시스템/이벤트/만렙/체력/하니/접속/전혀/다운/모두/서로/설치/과금/튕기/오브/확인/신화/스트레스/플레이어/그게/진행/그래픽/레벨/티스/업그레이드/아이폰/무한/제대로/신고/연결/아예/처럼/때문/스킨/바로/모든/버프/이해/감사/이상/채팅/처음/데이터/다음/거나/매칭/방법/위해/해도/발생/레온/차이/매우/이점/사거리/박스/반복/버그/혹시/솔로/상품/고치/부분/자주/해골/삭제/부터/신규/인지/사용/게임/티밍/문제/상황/거의/혼자/정말/점수/문제점/캐릭터/이유/원래/재미/오류/개선/슈퍼셀/실력/보상/자꾸/한번/나머지/다시/이나/주시/모드/계속/확률/시작/서버/하루/복구/추가/너프/결재/더욱/궁극/진짜/패치/조금/파워/수정/사람/아무/브롤러/무슨/생각/크로우/잠수/그냥/데미지/갑자기/밸런스/로딩/하나/경우/트롤/그것/정도/공격/화면/친구/트로피/가끔/상자,재밌어요/좋겠어요/좋아하는/재미있습니다/재미있고/안녕하세요/좋겠네요/그럼/빠른/재미있게/즐겁게/재밌는/그런/없네요/재미있어요/있습니다/재밌고/좋고/없습니다/있는/다른건/있어서/같습니다/좋을것/있다면/그렇고/아닌/괜찮은데/있고/많은/좋은데/있다는/재미있는/재밌게/재밌는데/좋은/같네요/솔직히/있는데/있네요/굉장히/좋겠습니다/아니라/같아요/같은/새로운/같은데/없어서/아니/이런/있어요/없는/부탁드립니다/입니다/있을/아니면/좋아요/좋습니다/없고/아닙니까/재밌습니다/재미있는데/아니고/어떻게,끊김/읽어주셔서/되지/했어요/했는데/시켜/마세요/보고/들어가면/뜨는/않네요/팅김/비해/않은/않고/되어/하세요/않습니다/해도/나오는/넘게/걸려서/하니까/주는/드립니다/하다/만들어주세요/됩니다/보면/고쳐주셨으면/고쳐주세요/하고/할수/즐기고/되네요/않아서/보니/걸리면/건지/해야/하네요/고쳐/뜨고/되는데/되고/하는게/나서/하지만/돌리면/하는/바랍니다/하게/걸립니다/하는데/주세요/걸리고/해주세요/합니다/했습니다/만들어/하면/해서/고쳐주시길/들어/하고있습니다/고쳐주시면/나오고/하기/감사하겠습니다/깔았는데/하다가/하지
