,명사,형용사,동사
긍정,현질/아주/스타즈/너프/퍼셀/레드/제발/브롤러/스킨/확률/전설/신규/캐릭터/정도/화이팅/레온/비비/정말/완전/크로우/엠즈/업데이트/로사/다운로드/트로피/브롤/게임/최고/와이파이/진짜/다음/슈퍼셀/상자,좋겠어요/입니다/아니/좋은/재미있어요/좋고/새로운/재밌어요/좋아요,주세요/하는데/해주세요/감사합니다/만들어/나오고/나와서/하고
부정,대형/진짜/아이디/기기/스킨/우리/퍼셀/계정/동생/다시/안나/아이/특수/하나/리뷰/본능/최악/스트레스/코인/데이터/슈퍼셀/일반/주기도/영웅/사기/경우/판정/스타/버튼/조금/이기/매칭/이제/닉네임/수가/현상/제일/쉘리/리기/과금/수정/점수/제대로/버그/캐릭터/재미/움직/자꾸/유도/서비스/로사/오토/파워/붕괴/개도/사용/그것/콜트/비비/티스/사람/크로우/노잼/전설/가지/이벤트/기본/해도/레드/엠즈/가요/밸런스/저기/거의/갑자기/현질/신고/타라/빵빵/와이파이/시작/큐브/점점/상황/너프/계속/매우/연결/관리/신규/기분/상태/스타즈/보고/때문/트롤/브롤러/상대/친구/운영/문제/이동/신화/오늘/시간/레벨/래드/패치/그냥/샌디/차이/정말/시스템/정도/쓰레기/다음/기능/짜증/비트/추가/레온/데미지/티밍/제발/망겜/벨런스/보석/상자/무슨/부쉬/해결/이름/바로/처음/다운/브롤/방법/이유/삭제/트로피/소리/이번/플레이/업데이트/서버/게임/캐릭/랭크/부탁/유저/스파이크/모드/아주/생각,있고/있어요/아님/있으면/좋은/짜증나요/안녕하세요/많고/많은데/같네요/없네/부탁드립니다/없고/있는/있습니다/같습니다/그런/새로운/힘들게/재밌게/없음/이런/입니다/없어요/좋고/아니면/어떻게/없는/아니고/좋겠습니다/없는데/솔직히/있는데/아닌/비슷한/많아요/있어/아니/같아요/같은,고쳐주세요/짜리/고쳐라/고쳐주시면/하는데/나와요/해야/주세요/하는/겁나/해주세요/깠는데/하고/뜨고/건지/되는/않고/올려주세요/하게/되고/하기/만들어/할수/걸림/해주시면/나오고/됩니다/하지/합니다/나오는/나오지/되면/하면/되서/나오면/파이퍼/하세요/감사하겠습니다/고쳐/나와서/돼요/하다가/해도/걸리고/해서/해요/했는데/마세요
복합,그것/랭크/랜덤/정도/플레이/보상/문제/요즘/해도/우리/추천/버프/추가/기능/유도/재미/참고/상태/이상/스킨/너프/신고/대형/엠즈/위해/가요/영웅/정말/과금/다만/슈퍼셀/가장/스타즈/생각/사람/샌디/실력/신규/레드/진짜/조작/밸런스/점수/파워/무슨/확률/계정/서버/신화/보석/레온/상자/스파이크/비트/시스템/매칭/브롤러/와이파이/티스/수정/조금/현질/전설/다시/공격/버튼/스타/시작/캐릭터/티밍/레벨/브롤/버그/트로피/상대/업데이트/거의/계속/슈퍼/제발/모드/유저/게임,있으면/재미있어요/솔직히/재미있습니다/재밌게/좋습니다/재미있고/아니/좋고/부탁드립니다/좋은/재밌어요/좋아요/있는데/좋겠어요/입니다/있고/재밌는데/좋겠습니다/있는/없고/같아요/없어요/이런/좋겠네요/좋음/있습니다/재미있는데/그럼/힘들어요/같은/어떻게/좋은데/좋을,올려주세요/주는/깠는데/해주세요/감사합니다/나와요/주세요/합니다/했는데/고쳐주세요/하고/하지/하면/마세요/바랍니다/해서/해도/않는/하는데/만들어/하는/하세요
