,명사,형용사,동사
긍정,스킨/때문/너프/슈퍼셀/최고/스파이크/공격/설치/스타즈/브롤/제발/레온/와이파이/업데이트/정말/리플레이/전설/유저/트로피/과금/게임,재밌게/있는/재미있어요/입니다,합니다/주세요
부정,계정/복구/매칭/기능/매치/스타/토큰/파워/고치/보상/발리/슈퍼셀/영웅/친구/유도/랭크/점수/포인트/한번/버튼/추가/방법/상대/레벨/버프좀/우리/너프/신고/채팅/이유/문제점/부탁/기준/트롤/사람/신규/관리/이벤트/마이크/스킨/비비/트로피/상점/마찬가지/신화/실력/게임/얼마나/브롤러/개도/구글/이상/시스템/현질/서버/전설/업데이트/부분/상태/갑자기/별로/밸런스/생각/브롤/단점/시간/개인/언제/경우/일단/확률/초딩/와이파이/사용/듀오/유저/이제/가장/지게/핸드폰/모드/잠수/심지어/플레이어/기분/결제/재미/이후/이번/스트레스/정도/슈퍼/기본/공유기/거의/짜증/수정/의견/다음/데이터/조금/보석/업뎃/진짜/주시/레온/공격/버프/오류/화면/데미지/레드/해도/스타즈/느낌/계속/그냥/발생/정말/케릭/시작/그것/해결/자꾸/연속/패치/무슨/하라/로사/초희/전투/요즘/망겜/현상/하나/문제/캐릭/제대로/플레이/때문/혼자/아주/체력/쓰레기/팩토리/뭔가/처음/휴대폰/다운/리뷰/안나/다시/닉네임/것좀/버그/표시/일부러/완전/해주시/상대방/무조건/순간/빵빵/바로/콜트/제발/연결/네트워크/모양/개선/티밍/제작자/장난/참고/상자,아니/없고/좋은/없는/아님/좋겠어요/빨간/있으면/아니고/안녕하세요/많은/없어요/입니다/부탁드립니다/짜증나고/이런/아닌/아니면/재미있게/솔직히/있는데/같습니다/비슷한/빠른/같은데/많고/같은/좋을/있습니다/짜증나요/없는데/심하네요/있어서/그럼/망할/어떻게/있고/안되고/아니라/좋겠습니다/있는/같네요/재밌게/많습니다/있어요/같아요,하는데/나오면/올려주세요/나오는/하는/마세요/켜도/하면/뜨고/뜨는데/하지/하세요/걸려서/보면/되는데/뜨면서/하려고/하고/되서/나올/고쳐라/않고/고쳐/쓰고/먹고/만들어/감사하겠습니다/해도/걸리는/나와요/걸리고/납니다/하면서/해야지/만들어주세요/하기/했는데/하네요/고쳐주시면/합니다/하게/맞고/바랍니다/주세요/겁나/건지/한다/하다가/나와서/해야/늦게/되는/끝나고/됩니다/떨어지고/해서/고쳐주세요/해주세요
복합,거의/채팅/이상/개도/자체/이름/클래시/사용/이해/비비/부분/공격/클랜/클럽/개선/해도/밸런스/오류/이제/계속/삭제/프랭크/표시/가지/무엇/레벨/플레이/플레이어/콜트/리코/스타/끼리/오늘/솔로/고치/수정/아주/한번/그거/레온/재미/이유/연결/신화/다음/고의/리뷰/하루/안해/로사/체력/짜증/조금/매칭/트로피/제발/신고/초희/슈퍼셀/패치/때문/시스템/기능/처음/랜덤/생각/주시/보석/추천/경우/스타즈/제작자/버그/현질/전설/버프/티밍/브롤러/신규/상자/유도/꿀잼/매우/확률/그것/크로우/별로/스파이크/개인/캐릭/유저/기준/실력/닉네임/문제점/파워/이벤트/하나/추가/정도/이번/시작/보상/진짜/바로/친구/스킨/사람/랭크/트롤/다운/팩토리/브롤/문제/캐릭터/다시/정말/모드/업데이트/게임,있으면/솔직히/좋아요/재미있고/있어서/재미있어요/같습니다/아니라/그런/부탁드립니다/없으면/많고/많은/같은데/있는데/괜찮은데/좋습니다/안좋은/좋고/없습니다/좋겠습니다/있는/없어요/재미있는데/아니/이런/있어요/없는/많습니다/아쉽네요/있습니다/재밌어요/같은/그럼/좋겠어요/입니다/안녕하세요/재밌게/재미있게/재밌는데/새로운/좋은/있고/같아요/어떻게/좋은데,고쳐주세요/떠서/하다가/하기/걸려서/하면서/만들어/하는데/해야/할수/되면/감사하겠습니다/되는/해서/하지/하게/고쳐주시면/합니다/하면/하다/나올/했는데/하고/해도/하는게/해주세요/하는/되지/주세요
