,명사,형용사,동사
긍정,슈퍼셀/조금/시즌/때문/시작/아주/와이파이/너프/업데이트/재미/완전/처음/신규/접속/브롤러/생각/레드/브롤/전설/확률/공격/상자/트로피/패치/사람/스타즈/현질/캐릭터/리코/정말/화면/계속/비트/로봇/게임/스타/한번/레온/토큰/보상,새로운/재밌어요/좋겠어요/있어요/좋고/같습니다/재미있어요/재미있는/입니다/재미있게/있습니다,감사합니다/됩니다/하는/했는데/합니다/하면/해서/해주세요/하고/나오고
부정,공격/가지/조이스틱/상대/레드/재미/고치/게임/화가/사람/스타/관리/기본/솔로/접속/점검/화면/의견/오류/와이파이/계정/현질/다음/스킨/고수/경우/매칭/티스/실망/코인/너프/기능/신고/시간/버프/스타즈/소리/시작/전설/영웅/매우/시즌/로딩/종료/운영/이상/신화/부분/랭크/상자/복구/모드/신규/문제/때문/지고/서버/레온/정말/슈퍼셀/네트워크/중간/보상/추가/쉘리/확인/상대방/진짜/플레이/표시/생각/무슨/연결/이기/어제/다운/친구/신경/차라리/스파이크/레벨/수정/얼마/부탁/리뷰/해도/거의/심지어/제발/트로피/시스템/자주/개선/자꾸/랜덤/해결/모두/결제/트롤/이번/초기/브롤러/샌디/처음/다시/튕겨/님들/한참/점수/가장/구매/우리/문제점/플레이어/로그인/언제/원래/업데이트/이제/업뎃/가끔/캐릭/버튼/상황/강제/개인/어쩌/똑바로/정도/먹통/계속/환불/하라/진행/상점/발생/오늘/보석/유저/삭제/하루/아예/확률/차이/패치/자체/튕기/과금/수가/불만/제대로/매치/캐릭터/안나/출시/저기/한번/사용/대형/움직/그냥/몇번/이스트/부터/생기/유도/바로/희귀/방금/쓰레기/요즘/개월/밸런스/점점/조금/문의/하나/슈퍼/모든,있는/좋은/있어요/있고/힘들게/안녕하세요/안되요/재밌게/같아요/같은/같고/아님/없어요/같네요/없네요/안되고/입니다/안되네요/없는데/아니면/있습니다/있는데/어떻게/이런/없어/많은/같은데/솔직히/아니/없습니다/짜증나서/안되나요/없고/부탁드립니다/좋겠습니다/적당히,만들어/되고/나오고/되는데/끊김/하면서/해주세요/고쳐라/하고/하면/할수가/까도/바랍니다/한다/하는데/멈추고/않은/하지/하네요/해서/건지/질러/돼요/나서/하고나서/하기/주세요/걸려서/하다가/마세요/했는데/뜨면서/않아요/하려고/되면/나와요/않고/뜨고/끊기고/들어/되요/걸리고/고쳐/감사합니다/됩니다/보면/해야/나오게/넘게/않나/사라졌어요/하는/해도/되는/나와서/고쳐주세요/않는/합니다/겁나
복합,스타/로얄/정말/그냥/버튼/이벤트/자기/전설/하루/클래시/너프/상자/수정/클럽/브롤/초딩/튕기/소리/데이터/거의/처음/점수/기능/친구/이번/삭제/상어/버프/레벨/레드/시스템/매칭/슈퍼셀/토큰/티켓/고치/보석/비트/랭크/정도/대형/포인트/시즌/경우/최고/설치/한번/망겜/제대로/확률/업데이트/조준/문제점/버그/게임/업뎃/우리/코인/문제/스킨/확율/조금/다시/플레이/접속/상점/티밍/사람/프로/중간/이점/저희/과금/개월/다만/아주/조이스틱/개선/추가/일단/방법/트로피/튕겨/주시/처럼/서버/가장/원래/이후/갑자기/그것/패치/해도/보고/브롤러/리기/공격/제발/캐릭터/생각/실력/등등/자체/건가/옛날/크로우/대한/추천/시작/계속/플레이어/제작자/재미/스트레스/차이/자꾸/항상/무슨/가요/이해/자주/스타즈/시간/지고/캐릭/언제/님들/다운/오늘/장난/부탁/유저/점점/모드/진짜/이름/해결/하라/가끔/자살골/가지/티스/친선/제시/짜증/기분/해주시/그거/제일/밸런스/듀오/리뷰/다음/핸드폰/요즘/상대/끼리/오류/사랑/계정/때문/이나/모든/사실,빨간/안녕하세요/새로운/같아요/재밌게/좋겠어요/재미있습니다/좋은/같습니다/그러니/심하게/좋을/없고/재미있어요/많은/아니/어떤/아니면/좋은데/재미있지만/있어요/어떻게/아쉬운/괜찮은데/없에/솔직히/부탁드립니다/있으면/재미있는데/있네요/같은/있게/입니다/없어요/짜증나요/아니라/있고/있어서/좋겠네요/좋습니다/없는/있습니다/같네요/없다/재밌습니다/많아요/좋겠습니다/이런/안될까/좋지만/재미있게/좋아요/있는데/좋고/있는/있을/재밌어요/재밌는데,고쳐/주세요/나오게/걸려요/하고있는/나올/걸려서/나와서/하세요/고쳐주세요/합니다/하면/파이퍼/뜨고/될것/얻기가/했는데/해서/보니/고쳐주시면/해야/않고/하게/나오는/해도/걸리는/않는/걸리고/하고/되고/떨어지고/만들어/하지/하는데/감사하겠습니다/올려주세요/되면/만들어주세요/해주세요/개는/되는데/하는/하시는/고쳐주셨으면/했어요/감사합니다/보면/겁나/하면서/깠는데/뜹니다/나오고/빼고/나와요/나갔다/하다가/바랍니다
